"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-02-12";"881.28965";"886.55773";"852.92598";"886.55773";"85458.91952211";"98.78984363";"76";"865.05774664"
"ACMFT";"2022-02-12";"23.25005";"25.5";"23.25005";"25.99995";"11118.18593510";"442.19471056";"30";"25.1431907"
"ADA";"2022-02-12";"5.79993999";"5.61";"5.5";"5.79993999";"354814.25246203";"62959.61790853";"747";"5.63558459"
"ALCX";"2022-02-12";"895";"860";"820";"895";"30997.61333950";"36.07911185";"62";"859.15677382"
"ALGO";"2022-02-12";"4.99988";"4.95983";"4.73005";"4.99988";"75504.49217006";"15444.95315215";"202";"4.88861904"
"ALICE";"2022-02-12";"41";"40.06181999";"39.03262";"44.89381";"21994.80811751";"539.47233579";"52";"40.77096573"
"ALLFT";"2022-02-12";"2.68";"2.55965";"2.53005";"2.7455";"460.72781787";"174.93794126";"16";"2.63366434"
"AMFT";"2022-02-12";"6.38999";"6.37999";"6.37999";"6.38999";"177.03999992";"27.74123880";"3";"6.38183468"
"AMP";"2022-02-12";"0.17243";"0.16449";"0.15999";"0.1799";"329669.36258232";"1998783.44629463";"455";"0.164935"
"ANKR";"2022-02-12";"0.41318";"0.40397";"0.3981";"0.41615";"58151.37666140";"143720.48406442";"218";"0.40461439"
"ARGFT";"2022-02-12";"9.28999";"9.08";"8.59";"9.99";"5011.02858796";"558.88971636";"25";"8.96604185"
"ASRFT";"2022-02-12";"16.41";"16.98";"15.99077";"17";"647.13216303";"39.13105913";"20";"16.53755807"
"ATMFT";"2022-02-12";"28.46878";"29.24140998";"28.03389";"32.29979";"9104.11158879";"311.01519718";"31";"29.2722403"
"ATOM";"2022-02-12";"138.9674";"146.98998";"138.96738";"149.55445";"65050.47505119";"447.41382034";"199";"145.39218972"
"AUDIO";"2022-02-12";"5.82935";"5.87342999";"5.50005";"5.97366999";"46053.89581297";"7988.16252197";"99";"5.76526775"
"AVAX";"2022-02-12";"441.91652";"438";"420";"474.96";"142774.07802197";"329.21881722";"642";"433.67532642"
"AXS";"2022-02-12";"314.71167";"315.58599999";"301.62432";"325.33599999";"217962.69882311";"693.83229188";"319";"314.14320344"
"BAL";"2022-02-12";"70.333";"71.75985";"69.40604";"72.81659";"1368.19852503";"19.00848518";"14";"71.978304"
"BAND";"2022-02-12";"23.22";"22.89184";"21.43";"27.99994";"147148.22584368";"6070.07420101";"278";"24.24158601"
"BARFT";"2022-02-12";"33.11";"36.74998999";"33.11";"36.81671999";"1493.97302136";"42.77275140";"19";"34.9281487"
"BAT";"2022-02-12";"4.32";"4.30717";"4.15372";"4.34805";"23121.68644189";"5417.78844637";"60";"4.26773519"
"BCH";"2022-02-12";"1704.53986";"1779.97999";"1654.73012";"1779.97999";"116813.39904461";"67.96895488";"251";"1718.62873647"
"BLZ";"2022-02-12";"1.07985";"1.13742";"1.04004999";"1.15995";"178059.43743598";"158250.43545931";"353";"1.12517502"
"BNT";"2022-02-12";"13.55";"14.39";"13";"14.53989";"1886.67867145";"137.54388334";"30";"13.71692165"
"BTC";"2022-02-12";"224474.99998999";"223015.88506001";"221261.40001182";"227680.796";"3889187.72724570";"17.41051883";"2915";"223381.49513064"
"CAIFT";"2022-02-12";"3.3";"3.54999";"3.22847";"3.55989";"1256.97664420";"376.35375209";"7";"3.33988073"
"CHZ";"2022-02-12";"1.11000001";"1.08210999";"1.05001";"1.11855999";"1043135.18072241";"969486.85977688";"644";"1.07596629"
"CITYFT";"2022-02-12";"53.20001";"55.46797";"53";"59.95";"41461.35533755";"729.66611481";"61";"56.82236641"
"COMP";"2022-02-12";"673.03711999";"680.97813";"672.24812";"680.97813";"343.12949918";"0.50952995";"6";"673.42361166"
"CRV";"2022-02-12";"15.5188";"15.3055";"14.9";"15.9757";"91718.27862362";"5902.85839418";"133";"15.53794323"
"CTSI";"2022-02-12";"2.34089";"2.48999";"2.33873";"2.49994";"2474.73954471";"1027.44012162";"40";"2.408646"
"CVX";"2022-02-12";"137";"131.50001";"128";"139.05";"26055.91703281";"195.56551261";"65";"133.23370099"
"DAI";"2022-02-12";"5.28999";"5.29617";"5.27921999";"5.30766";"3874.47955935";"731.44816762";"32";"5.2969981"
"DOGE";"2022-02-12";"0.77355999";"0.76760999";"0.74569001";"0.78224";"159603.63437670";"209758.64533602";"624";"0.7608918"
"DOT";"2022-02-12";"100.0045";"104.98471999";"98.00005001";"109.957";"64014.59265404";"621.98573680";"195";"102.9197116"
"DYDX";"2022-02-12";"38.08997999";"36.63062999";"36.00023";"41.98983";"5269.73780955";"139.95077632";"41";"37.65422349"
"ENJ";"2022-02-12";"9.82";"9.54104";"9.29878001";"9.82066";"43428.31771957";"4520.45067351";"98";"9.607077"
"ENS";"2022-02-12";"94.99";"93";"89.83143";"99.5";"17280.51233818";"185.57913413";"63";"93.11667725"
"ETH";"2022-02-12";"15606.61009";"15515.19001";"15161.99007001";"15845";"2526742.03124947";"163.27041630";"1742";"15475.81055104"
"FET";"2022-02-12";"2.04961";"1.96977";"1.85005";"2.04978999";"9148.63865072";"4780.77515703";"83";"1.91363081"
"FIL";"2022-02-12";"113.18";"114.99999";"105";"120";"14360.07411454";"127.68716548";"101";"112.46294066"
"GALA";"2022-02-12";"1.64000001";"1.62999999";"1.58";"1.69995";"674382.80076167";"411655.92114734";"684";"1.6382196"
"GALFT";"2022-02-12";"14.1006";"14.79494";"14.1";"14.89999";"1006.55189194";"69.31969667";"15";"14.52043128"
"GALOFT";"2022-02-12";"3.35";"3.41";"3.35";"3.71999";"4908.83414254";"1380.82125795";"47";"3.55501055"
"GNO";"2022-02-12";"1600.00091";"1839.97999";"1351.25171";"1839.99986";"20611.41069620";"12.58238871";"97";"1638.11587539"
"GODS";"2022-02-12";"10.5";"10.27000999";"10.02000999";"11.999";"11256.62921234";"1000.06207009";"70";"11.25593055"
"GRT";"2022-02-12";"2.24054999";"2.20633";"2.17553";"2.2603";"16184.52079780";"7292.43395734";"68";"2.21935788"
"ICP";"2022-02-12";"107.99854999";"110.90859999";"102.10155";"111.00995";"37659.28743729";"354.71932851";"133";"106.16643754"
"IMX";"2022-02-12";"12.14406";"12.29999";"11.61215";"12.48999";"17548.55965004";"1457.34198442";"63";"12.04148363"
"INTERFT";"2022-02-12";"36.51";"35.12125";"35.12005";"38.74987";"3130.59064716";"86.91409260";"14";"36.01936755"
"JUVFT";"2022-02-12";"33.90005";"36.49994";"33.90005";"37";"2357.42330463";"67.00602845";"15";"35.18225686"
"KNC";"2022-02-12";"9.8";"9.82347";"9.46";"9.86496";"19569.66246880";"2007.63134983";"61";"9.74763741"
"KP3R";"2022-02-12";"4660.99999";"4661.54";"4400.00001";"4661.54";"3359.84410482";"0.73707820";"28";"4558.32787459"
"LINK";"2022-02-12";"86.28";"85.1174";"83.3";"86.93002";"134944.29979455";"1586.25181600";"239";"85.07117119"
"LPT";"2022-02-12";"177.13582";"145.55554";"144.21398";"177.13582";"38150.43994107";"235.55272864";"46";"161.96135855"
"LRC";"2022-02-12";"4.9";"5";"4.7801";"5.2779";"9553.48572754";"1923.10559211";"44";"4.96773852"
"LTC";"2022-02-12";"659.51371";"667.22786999";"647.21";"675.05981999";"164712.19032939";"247.79774706";"473";"664.70414797"
"MANA";"2022-02-12";"15.71";"15.51213";"15";"15.96229999";"253030.54952862";"16395.21277675";"348";"15.43319705"
"MATIC";"2022-02-12";"9.14236999";"9.02999999";"8.72005001";"9.25648999";"92259.31947972";"10266.45732257";"180";"8.98648059"
"MBPRK01";"2022-02-12";"137.99";"146.7396";"137.99";"146.7499";"472.98999728";"3.29804551";"6";"143.41524271"
"MBPRK05";"2022-02-12";"107.76";"107.7649";"107.76";"107.7649";"178.78999927";"1.65914388";"2";"107.76039463"
"MBPRK06";"2022-02-12";"100";"100";"100";"100";"500.00000000";"5.00000000";"2";"100"
"MBVASCO01";"2022-02-12";"14.0875";"19.43368999";"14.0874";"21.38";"3082.67373093";"163.84341273";"26";"18.81475537"
"MC";"2022-02-12";"15.88";"15.55931";"14.00025";"16.59987";"13760.40579080";"912.01270344";"81";"15.08795408"
"MCO2";"2022-02-12";"55.51160001";"53.3994495";"53.11";"57.87999";"74246.22083702";"1360.86386302";"134";"54.55815446"
