"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-04-01";"1016.02";"1166.25987";"1016.02";"1232.45999";"874943.15743086";"753.63000943";"639";"1160.97175866"
"ACMFT";"2022-04-01";"37.55989";"40.94999";"36.62465";"41.88";"57938.49871815";"1451.08636393";"161";"39.92767085"
"ADA";"2022-04-01";"5.26076001";"5.58429";"5.26076";"5.64";"563235.86330164";"103375.83605349";"1021";"5.44842861"
"ALCX";"2022-04-01";"577.98995";"609.99";"542.09";"620";"18578.16919556";"31.72447528";"84";"585.60997562"
"ALGO";"2022-04-01";"4.2665";"4.37819999";"4.25054999";"4.7";"69382.46260794";"15634.62050018";"418";"4.43774523"
"ALICE";"2022-04-01";"33.966";"38.87015";"33.966";"40.98995";"53913.02831348";"1401.65545829";"91";"38.46382361"
"ALLFT";"2022-04-01";"2.35001";"2.39116999";"2.26488999";"2.4101";"6734.00048098";"2850.87019157";"29";"2.36208597"
"AMFT";"2022-04-01";"5.65";"5.96995";"5.65";"5.99283";"3270.30946973";"564.55248044";"29";"5.79274661"
"AMP";"2022-04-01";"0.1253";"0.13343";"0.12525";"0.1339";"32076.16587918";"247338.32098462";"234";"0.12968538"
"ANKR";"2022-04-01";"0.42424";"0.45089";"0.42424";"0.45581";"184809.07660355";"418305.78554163";"245";"0.44180377"
"ANT";"2022-04-01";"24.30011";"26.09989";"24.30011";"26.1299";"4024.78965799";"157.50662029";"32";"25.55314596"
"APE";"2022-04-01";"60.50718001";"61.10005";"60";"65.9";"538611.03322628";"8725.49430295";"1028";"61.72842643"
"ARGFT";"2022-04-01";"6.53917";"6.9199";"6.53917";"6.99999";"7373.15419836";"1103.08070166";"30";"6.68414757"
"ASRFT";"2022-04-01";"18.45";"18.8";"18.44271";"20.09998999";"21792.59095846";"1148.18537930";"55";"18.98002826"
"ATMFT";"2022-04-01";"36.52";"37.01029";"36.37861";"40.00001";"93247.77896206";"2397.69030506";"109";"38.89066855"
"ATOM";"2022-04-01";"135.27339";"137.52825";"132.5";"142.40202";"53399.79260022";"389.83936056";"259";"136.97896621"
"AUDIO";"2022-04-01";"5.42000001";"5.59905001";"5.34999999";"5.85009";"45550.36227201";"8218.91626154";"113";"5.54213728"
"AVAX";"2022-04-01";"435.11";"454.84611";"380";"470";"399237.48510465";"899.74164797";"684";"443.72458027"
"AXS";"2022-04-01";"291.00975";"343.00000999";"291";"343.00000999";"701384.63894938";"2163.58027174";"702";"324.17777519"
"BAL";"2022-04-01";"74.5819";"77.89811";"74.2169";"77.89811";"7203.58816932";"94.41228658";"21";"76.29926602"
"BAND";"2022-04-01";"23.49484";"24.45";"23.49484";"25.2";"11616.83169174";"476.20397244";"47";"24.39465515"
"BARFT";"2022-04-01";"45.98994";"45.6";"42.92015";"45.9998";"27154.96180925";"600.22463116";"50";"45.24133199"
"BAT";"2022-04-01";"4.00197";"4.23715";"3.99496";"4.28521";"55894.42569359";"13723.34201832";"60";"4.07294561"
"BCH";"2022-04-01";"1744.02";"1770.13999";"1730.95518";"1803.17";"250469.94198631";"141.76912390";"430";"1766.74536102"
"BLZ";"2022-04-01";"0.93979";"0.95";"0.9211";"0.97695";"39590.93823569";"41910.42902081";"156";"0.944656"
"BNT";"2022-04-01";"13.11029";"13.12994";"12.45404";"13.12995";"671.78041803";"52.25012975";"28";"12.85700956"
"BTC";"2022-04-01";"211603.94";"218381.5678";"211603.94";"221519.99483";"10524655.79503078";"48.45168323";"5087";"217219.61123765"
"CAIFT";"2022-04-01";"3.13005";"3.33999";"3.06001";"3.50379";"2789.56328030";"870.82902200";"28";"3.20334211"
"CHZ";"2022-04-01";"1.27567";"1.34945";"1.26803";"1.37789";"1674957.07120646";"1269541.22560260";"1120";"1.31934043"
"CITYFT";"2022-04-01";"77.38697999";"85.77999";"76.51";"86";"235180.35197991";"2869.97714832";"246";"81.94502598"
"COMP";"2022-04-01";"675.48316";"755.74399";"675.48316";"763.49199";"22980.09122782";"31.68531131";"64";"725.26007407"
"CRV";"2022-04-01";"12.39174";"13.41";"12.34345";"13.45977";"69008.24031619";"5324.60918879";"116";"12.96024513"
"CSCONS01";"2022-04-01";"101.349204";"100";"100";"104.98";"2857.86280869";"28.21676298";"14";"101.28244727"
