"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-05-11";"549.48783";"412.40994";"388.62478";"553.72127";"219454.46254984";"482.65652886";"402";"454.68039781"
"ACMFT";"2022-05-11";"22.25867";"14.14";"13.15005";"22.25867";"34349.15998825";"2140.88357829";"140";"16.04438482"
"ADA";"2022-05-11";"3.2945";"2.52209999";"2.43109001";"3.42";"917112.02256912";"325032.34899480";"2143";"2.82160229"
"ADS";"2022-05-11";"16.88985";"14.0001";"14";"16.88995";"5137.25089005";"338.73653380";"76";"15.16591916"
"AGIX";"2022-05-11";"0.4219";"0.32882";"0.30119";"0.44925";"19304.00038776";"55040.67103863";"167";"0.35072247"
"ALCX";"2022-05-11";"232.46";"165.41";"165.41";"253.13";"21994.03763040";"112.42766201";"86";"195.62834659"
"ALGO";"2022-05-11";"3.09337";"2.24";"2.13516";"3.5602";"186217.75130165";"72786.05235759";"890";"2.5584263"
"ALICE";"2022-05-11";"19.3302";"12.52955";"12.0559";"19.3302";"30132.10901514";"2010.22364723";"100";"14.98943117"
"ALLFT";"2022-05-11";"1.32";"0.91011";"0.8801";"1.9";"6130.12763260";"4472.26582364";"119";"1.3706984"
"ALPHA";"2022-05-11";"1.18633";"0.83";"0.68";"1.23";"4313.09263045";"4622.63956320";"82";"0.93303675"
"AMFT";"2022-05-11";"3.0692";"2.50308999";"2.5";"3.76999";"1845.69636788";"584.64269669";"26";"3.15696472"
"AMP";"2022-05-11";"0.06902999";"0.05477";"0.05056";"0.07459";"31416.48255003";"541582.33058504";"300";"0.05800869"
"ANKR";"2022-05-11";"0.24036";"0.1603";"0.16";"0.24037";"196131.50800631";"1012570.20479936";"1021";"0.1936967"
"ANT";"2022-05-11";"12.10036";"7.45";"7.45";"13.89999";"16288.12764564";"1576.06084042";"54";"10.33470741"
"APE";"2022-05-11";"47.47638";"31.1502762";"26.84105";"48";"2006234.05230237";"60031.01456922";"2831";"33.41995911"
"ARGFT";"2022-05-11";"3.799";"3.3";"2.6";"4.07998999";"6903.67364247";"2080.65726495";"72";"3.31802539"
"ASRFT";"2022-05-11";"10.99";"7.19";"6.76";"10.99";"18074.06669955";"2079.52031930";"118";"8.69145953"
"ATMFT";"2022-05-11";"17.00048";"11.5";"8";"17.00048";"43872.42111504";"3385.46566956";"159";"12.95905065"
"ATOM";"2022-05-11";"71.6894";"52.75";"47.90145";"71.69421";"124379.72125564";"2162.84556478";"454";"57.50744448"
"AUDIO";"2022-05-11";"3.08832";"2.59999";"1.89655";"3.7999";"93467.55188676";"37038.78999388";"306";"2.52350446"
"AVAX";"2022-05-11";"233.0909";"158.23105";"143.00304";"245.80547";"457497.87659250";"2619.13471914";"1274";"174.67519835"
"AXS";"2022-05-11";"127.34499";"100.99779";"82.6324";"128.44299999";"419329.14816002";"3910.81691818";"671";"107.2229043"
"BADGER";"2022-05-11";"30";"28.02468";"19.20005";"33.75999";"3078.29564870";"111.02228565";"45";"27.72682647"
"BAL";"2022-05-11";"57.87786";"49.20003";"48";"58.69855";"21735.11110110";"414.04964765";"52";"52.49397318"
"BAND";"2022-05-11";"11.37475";"9.42284";"8.88";"11.37475";"6617.41402829";"671.49737825";"43";"9.85471312"
"BARFT";"2022-05-11";"20.00953";"14.16459";"14.00634";"22.84981";"39816.50713940";"2299.54799252";"105";"17.31492765"
"BAT";"2022-05-11";"2.36005";"1.84887";"1.8";"2.45739999";"24252.31423022";"11892.75856688";"96";"2.03925053"
"BCH";"2022-05-11";"1206.27999";"970.80813";"956.46104";"1297.83";"379095.89754838";"355.46705284";"740";"1066.47267171"
