"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-03-27";"783.75281";"800.132";"760.00004";"805.29";"87471.24997169";"110.90093519";"129";"788.73320429"
"ACMFT";"2022-03-27";"28.50198";"28.20316374";"26.6";"30.69999";"7999.72597748";"277.39528759";"41";"28.83872342"
"ADA";"2022-03-27";"5.46000001";"5.59599";"5.28277";"5.65";"742058.05767133";"134199.74704891";"1517";"5.52950414"
"ALCX";"2022-03-27";"536.80575";"552.79999999";"536.80575";"604.99996";"16202.93007453";"27.95651930";"81";"579.57608744"
"ALGO";"2022-03-27";"4.38";"4.53";"4.26704";"4.58205";"53119.38967815";"12001.39035858";"529";"4.42610298"
"ALICE";"2022-03-27";"34.99";"36.90599";"32.60006";"36.9899";"17479.37772493";"482.41032599";"65";"36.23342367"
"ALLFT";"2022-03-27";"2.16";"2.2";"2.10018";"2.27985";"5429.85186254";"2462.87433349";"36";"2.20468084"
"AMFT";"2022-03-27";"5.4";"5.91542";"5.27656";"6";"9540.80921611";"1653.57698480";"40";"5.76980044"
"AMP";"2022-03-27";"0.12581";"0.13025999";"0.12552";"0.13325";"53946.75692417";"416438.74077689";"233";"0.12954308"
"ANKR";"2022-03-27";"0.40702";"0.4181";"0.39612066";"0.41995";"76196.48736423";"186477.83586624";"260";"0.40860881"
"ANT";"2022-03-27";"26.0001";"26.05";"26";"27.19999";"6891.03501795";"262.37655259";"58";"26.26391325"
"APE";"2022-03-27";"65.03273";"73.19";"64.20000001";"73.49995";"1396038.95077617";"20264.99055402";"1923";"68.88919819"
"ARGFT";"2022-03-27";"6.50001";"6.50146";"6.3";"7";"21955.17863438";"3330.06872396";"63";"6.59301067"
"ASRFT";"2022-03-27";"18.10183";"18.0742";"17.7";"18.5245";"7795.10673861";"432.83771762";"48";"18.00930561"
"ATMFT";"2022-03-27";"33.00005";"33.5299";"32";"34.28";"15072.19610757";"458.33706697";"45";"32.88452362"
