"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-04-09";"866.535";"875.25999";"841.98";"880";"70703.26276171";"81.20535427";"111";"870.67242544"
"ACMFT";"2022-04-09";"30.76084";"31.0177";"30.59005";"33";"1335.90359440";"42.34283566";"22";"31.54969603"
"ADA";"2022-04-09";"4.91657999";"5.04898999";"4.85038";"5.053";"121157.66918716";"24584.57735994";"569";"4.92819817"
"AGIX";"2022-04-09";"0.75093";"0.7275";"0.7001";"0.80977";"54315.45872166";"72581.48962766";"410";"0.74833761"
"ALCX";"2022-04-09";"440";"454";"401.20005";"455.99994";"3405.57943278";"7.68110185";"21";"443.37121148"
"ALGO";"2022-04-09";"3.62021";"3.90132";"3.62005";"4";"28057.38374948";"7436.79864359";"387";"3.77277711"
"ALICE";"2022-04-09";"32.21";"31.83645";"30.17527";"32.3432";"3957.84117009";"126.27957594";"26";"31.34189468"
"ALLFT";"2022-04-09";"2.17999";"2.17872999";"2.06999999";"2.17999";"1012.67395318";"483.35452963";"14";"2.09509561"
"AMFT";"2022-04-09";"5.79";"5.59999";"5";"5.79";"2891.60588718";"560.24168966";"25";"5.16135435"
"AMP";"2022-04-09";"0.11572";"0.11691";"0.11";"0.12394";"10670.70573683";"91265.96131508";"124";"0.11691879"
"ANKR";"2022-04-09";"0.36178";"0.37378";"0.36178";"0.37496";"20198.84826455";"54764.29141646";"115";"0.36883245"
"ANT";"2022-04-09";"24";"22.61001";"22.52";"24";"3493.02209785";"147.30999038";"24";"23.71205163"
"APE";"2022-04-09";"51.4501";"52.75100001";"50.52010001";"53.49995";"144538.92776276";"2792.47621650";"336";"51.76012848"
"ARGFT";"2022-04-09";"6.1";"5.75";"5.75";"6.29999";"758.07809531";"125.44603106";"23";"6.04306161"
"ASRFT";"2022-04-09";"17.50005";"17.51519";"17.50005";"18";"12618.36780912";"701.26147929";"12";"17.99381283"
"ATMFT";"2022-04-09";"29.5001";"29.94";"29";"30";"16782.83559150";"570.59369370";"34";"29.41293564"
"ATOM";"2022-04-09";"133.64248";"131.64067";"126.06056";"133.78942";"16282.57089397";"124.93056712";"131";"130.33296229"
"AUDIO";"2022-04-09";"5.68046999";"5.95055";"5.50005";"6.5";"41395.00903209";"6772.66370377";"88";"6.11207212"
"AVAX";"2022-04-09";"402.58283";"409.04295";"393";"417.999";"81532.17179964";"202.14435171";"336";"403.33638367"
"AXS";"2022-04-09";"242.64485";"246.98999";"240.5";"250.10589";"75262.18302585";"307.82772279";"183";"244.49449303"
"BADGER";"2022-04-09";"43.34591";"44.28079";"41.99025";"47.10924";"8140.86641607";"186.84464264";"62";"43.57024264"
"BAL";"2022-04-09";"97.86";"86.58169";"85.91798";"99.29";"26600.79632976";"290.14869335";"59";"91.67987635"
"BAND";"2022-04-09";"19.26";"19.55755";"19.26";"19.72495";"1794.12059930";"91.97883220";"12";"19.50579884"
"BARFT";"2022-04-09";"40.10005";"40.41894";"39.20004999";"43.8";"46877.51459376";"1168.65462200";"29";"40.11237684"
"BAT";"2022-04-09";"3.55544";"3.64222";"3.55544";"3.66143";"20139.53098498";"5566.37260455";"35";"3.61807094"
"BCH";"2022-04-09";"1534.6501";"1563.26996";"1534.6501";"1563.26996";"33687.93360545";"21.69839978";"182";"1552.55382641"
"BLZ";"2022-04-09";"0.8806";"0.88132";"0.82063";"0.8999";"9838.02370514";"11388.66308527";"116";"0.86384359"
"BNT";"2022-04-09";"11.82012";"11.41847";"10.01";"13.5";"11484.15469320";"924.93021850";"51";"12.41623904"
"BTC";"2022-04-09";"200431.42204";"203325.97286001";"200200";"204016.34018";"4572857.68437043";"22.61065798";"3027";"202243.45918704"
"CAIFT";"2022-04-09";"2.65452";"2.96819";"2.64299999";"2.96987";"494.54505611";"181.62279588";"6";"2.72292392"
"CHZ";"2022-04-09";"1.10245001";"1.15511";"1.10245001";"1.17053999";"160188.43147566";"139289.85716364";"359";"1.15003658"
"CITYFT";"2022-04-09";"77.16999";"73.03005";"73.03005";"77.16999";"44942.04834054";"606.90754928";"37";"74.05089686"
"COMP";"2022-04-09";"649.41999999";"652.535";"644.2";"655.10406";"5937.35871308";"9.19521500";"20";"645.70091216"
"CRV";"2022-04-09";"11.1";"11.69646";"11.1";"11.81";"18299.94059229";"1615.33710566";"52";"11.32886784"
"CSCONS01";"2022-04-09";"100";"100";"100";"100";"840.63022900";"8.40630229";"1";"100"
"CTSI";"2022-04-09";"1.98999";"1.92303";"1.74005";"1.99001";"13930.58093832";"7445.28418731";"56";"1.871061"
"CVX";"2022-04-09";"163.39008999";"160.50009";"160.50004999";"166.99999";"7377.04556724";"45.18744267";"25";"163.25432756"
"DAI";"2022-04-09";"4.75638";"4.7425";"4.74";"4.75638";"2755.44919178";"580.94710426";"14";"4.74302939"
"DOGE";"2022-04-09";"0.675";"0.71372001";"0.675";"0.714";"68317.56770321";"98767.63997804";"561";"0.69169991"
"DOT";"2022-04-09";"94.91039";"97.69";"92.00328001";"98";"45079.36099086";"470.90016553";"235";"95.73018718"
"DYDX";"2022-04-09";"25.5";"24.03635";"23.90005";"26";"3006.86361063";"121.01351556";"32";"24.84733706"
"ENJ";"2022-04-09";"7.98925999";"8.39619999";"7.98925999";"8.61999999";"36659.36825857";"4373.06442832";"120";"8.38299294"
