"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-02-23";"680.85605999";"629.018";"629.018";"728.189";"67256.64496103";"97.21527540";"146";"691.83206738"
"ACMFT";"2022-02-23";"20.95645";"20.76";"20.42224999";"22.39952";"3484.16659588";"163.90263101";"34";"21.25753915"
"ADA";"2022-02-23";"4.64124";"4.23005001";"4.22";"5.8449";"1043804.77545768";"220248.28715946";"1443";"4.73921858"
"ALCX";"2022-02-23";"694.67245";"651";"651";"727.99378";"16030.87325510";"23.40248172";"48";"685.00740421"
"ALGO";"2022-02-23";"4.08";"3.94005";"3.88";"4.35987";"34842.06411689";"8463.17123980";"411";"4.11690406"
"ALICE";"2022-02-23";"34.15809";"37.00043999";"34.15809";"43.49997";"99024.67551842";"2653.60722117";"98";"37.31700559"
"ALLFT";"2022-02-23";"2.41979";"2.1999";"2.04999999";"2.41979";"800.69318565";"362.10223536";"13";"2.21123513"
"AMFT";"2022-02-23";"4.73335";"5.28895";"4.35001";"5.6";"922.03300010";"187.14678905";"22";"4.92679038"
"AMP";"2022-02-23";"0.14378";"0.1322";"0.13005";"0.16";"52834.80495475";"376848.28315351";"294";"0.14020179"
"ANKR";"2022-02-23";"0.31418";"0.29752";"0.29752";"0.3351";"81343.88805100";"257174.91702228";"284";"0.3162979"
"ARGFT";"2022-02-23";"8.35";"7.99";"7.99";"8.87998999";"1083.74397943";"134.85307335";"11";"8.03647964"
"ASRFT";"2022-02-23";"13.2801";"14.20871";"13.033";"14.6313";"986.83897715";"72.94347529";"18";"13.52881766"
"ATMFT";"2022-02-23";"25.5";"23";"18.41";"25.94532";"53502.42181020";"2313.91972768";"125";"23.12198697"
"ATOM";"2022-02-23";"128.70936";"125.00002";"125.00002";"140";"216575.84395946";"1642.74096169";"434";"131.83809803"
"AUDIO";"2022-02-23";"4.28999999";"3.9";"3.9";"4.58";"22852.92113608";"5479.14149588";"90";"4.1708945"
"AVAX";"2022-02-23";"387.69777";"365.05726";"361.7662";"449";"435155.52189198";"1092.11638224";"1494";"398.45160183"
"AXS";"2022-02-23";"257.85017001";"242.543";"242.543";"272.94689";"443024.63649092";"1695.90134443";"540";"261.2325522"
"BAL";"2022-02-23";"63.25997";"59.69646";"59.17475";"64.72174";"5794.94641789";"92.70949048";"28";"62.50650702"
"BAND";"2022-02-23";"19.66979";"18.11199999";"18.11199999";"20.1739";"6002.08070916";"304.99822572";"34";"19.67906762"
"BARFT";"2022-02-23";"27.79896";"26.2";"26.2";"29.46995";"9221.92503230";"335.00513125";"35";"27.52771277"
"BAT";"2022-02-23";"3.60601";"3.23767";"3.23767";"3.62834";"23725.45735127";"6780.08957153";"71";"3.49928376"
"BCH";"2022-02-23";"1485.82005";"1430";"1430";"1558.54984";"111943.26720336";"74.19233505";"339";"1508.82523279"
"BLZ";"2022-02-23";"0.8888";"0.86793";"0.8141";"0.91";"42433.01519023";"48374.95077391";"294";"0.87716916"
"BNT";"2022-02-23";"11.65";"11.018";"9.8";"12.1998";"2500.73315047";"228.19804213";"36";"10.95860914"
"BTC";"2022-02-23";"192500";"182700.00859";"182700";"199432.82844";"14108915.74808043";"73.25734042";"8815";"192593.88434238"
"CAIFT";"2022-02-23";"3.19999";"2.82";"2.82";"3.35001";"8268.92726987";"2688.96657038";"38";"3.07513204"
"CHZ";"2022-02-23";"0.89861";"0.84";"0.84";"0.9593";"843493.54829539";"930187.98548588";"1385";"0.90679901"
"CITYFT";"2022-02-23";"49.35313";"47";"46.1159";"49.35313";"72081.87845465";"1509.00545155";"46";"47.7678052"
"COMP";"2022-02-23";"579.29393";"549.183";"543.65599";"599.389";"7389.76319834";"12.64641838";"44";"584.33644817"
"CRV";"2022-02-23";"12.0853";"11.2527";"11.2527";"12.73539";"87864.42959172";"7277.76779935";"165";"12.07299161"
"CSCONS01";"2022-02-23";"100";"100";"100";"100";"295805.17999600";"2958.05179996";"101";"100"
"CTSI";"2022-02-23";"2.09999";"1.94999";"1.7";"2.20993";"4696.38050723";"2388.31447927";"83";"1.96639954"
"CVX";"2022-02-23";"109";"105";"95.00005";"116";"17465.68414251";"169.82594251";"75";"102.84461775"
"DAI";"2022-02-23";"5.10356";"5.05309";"5.03606";"5.13238";"14909.05136012";"2920.35205285";"57";"5.10522399"
"DOGE";"2022-02-23";"0.67024998";"0.63";"0.63";"0.69659";"196322.31260344";"294541.02767691";"1014";"0.66653638"
"DOT";"2022-02-23";"83.01181";"80.05252024";"80";"90";"159573.42352999";"1870.60636999";"529";"85.30572016"
"DYDX";"2022-02-23";"28.24998";"26.1";"25.41448";"30.398";"8189.22029093";"293.75246278";"77";"27.877963"
"ENJ";"2022-02-23";"7.36";"6.89974999";"6.8";"7.82803999";"120141.28593169";"16273.61860235";"243";"7.38257967"
"ENS";"2022-02-23";"75";"71.59";"71.59";"79.9";"11012.88266526";"144.35838765";"69";"76.28848482"
"ETH";"2022-02-23";"13369.88386001";"12700";"12700";"14037.25917";"6924549.85703820";"514.55336925";"4060";"13457.39872839"
"FET";"2022-02-23";"1.56999";"1.34";"1.24003";"1.77";"43200.58924718";"28806.03801582";"163";"1.49970604"
"FIL";"2022-02-23";"101.96883";"99.24374";"95.00005";"109.45";"32483.18996509";"318.29184081";"140";"102.05473656"
"GALA";"2022-02-23";"1.22079001";"1.11";"1.1";"1.2999";"478773.12289249";"402486.57304921";"1079";"1.18953812"
"GALFT";"2022-02-23";"13.96987";"13.5";"11.21";"13.96987";"1222.81722412";"98.96980257";"26";"12.35545785"
"GALOFT";"2022-02-23";"3.17";"3.01995";"2.61";"3.35";"19060.02157874";"6488.04509915";"127";"2.9377141"
"GNO";"2022-02-23";"1763.98999";"1739.99999";"1540";"1764.99945";"2364.40023462";"1.44596079";"24";"1635.17589894"
"GODS";"2022-02-23";"6.95";"6";"5.55005";"6.95";"5043.51773716";"785.45709912";"63";"6.42112439"
"GRT";"2022-02-23";"1.93";"1.7669";"1.7669";"2.00421";"22747.48144454";"12255.60356690";"125";"1.85608822"
"ICP";"2022-02-23";"91.99";"82.21005";"82.21005";"94.96995";"47875.16877070";"524.75035264";"149";"91.23418122"
"IMOB02";"2022-02-23";"100";"100";"100";"100";"100.000000000";"1.000000000";"1";"100"
"IMX";"2022-02-23";"9.48992999";"8.8";"8";"9.9999";"49733.41936880";"5700.08668248";"127";"8.7250286"
"INTERFT";"2022-02-23";"29.49994";"27.8";"26.30001";"34.49989999";"6841.46896710";"240.20297698";"47";"28.48203237"
"JUVFT";"2022-02-23";"30.9";"28.75";"28.50005";"31.39744";"2569.99598417";"86.49179592";"34";"29.71375443"
"KNC";"2022-02-23";"8.92170999";"8.51929";"8.51929";"9.35149";"4487.71679458";"490.16842798";"24";"9.15545869"
"KP3R";"2022-02-23";"3650";"3622.29";"3622.29";"3650";"7124.93629144";"1.96680898";"8";"3622.58682154"
"LINK";"2022-02-23";"70.81598";"67.23085";"66.34359999";"74.6071";"169667.94114740";"2392.17281972";"399";"70.92628916"
"LPT";"2022-02-23";"128.85";"115.2";"108.30011";"128.88856";"7066.33919228";"58.80663547";"49";"120.16227651"
