"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-04-18";"806.764";"786.55";"750";"808.671";"131790.76974833";"169.34747062";"209";"778.22697478"
"ACMFT";"2022-04-18";"28.7424";"28.999884";"26.93084";"29";"13226.65591265";"462.13254947";"34";"28.6209139"
"ADA";"2022-04-18";"4.39335";"4.4";"4.17";"4.45";"276373.39592179";"63952.33814418";"1011";"4.32155264"
"AGIX";"2022-04-18";"0.70222";"0.72499";"0.62";"0.78";"38767.67896081";"55217.76377143";"260";"0.70208708"
"ALCX";"2022-04-18";"393.98981";"364.2945";"347.909";"393.98981";"19241.96053531";"52.43117234";"138";"366.99466513"
"ALGO";"2022-04-18";"3.44";"3.59683";"3.25015";"5";"148972.00627491";"36924.19065820";"679";"4.0345368"
"ALICE";"2022-04-18";"30.46375";"30.83233";"29.0199";"30.83233";"18318.49954642";"609.90922277";"42";"30.03479675"
"ALLFT";"2022-04-18";"1.9898";"1.93827";"1.78005";"1.9898";"1413.21948273";"754.12650029";"17";"1.87398199"
"AMFT";"2022-04-18";"5.095";"5.16999";"4.84999999";"5.18339";"7705.44177510";"1577.29824669";"38";"4.88521545"
"AMP";"2022-04-18";"0.10385";"0.10969";"0.1";"0.1143";"43621.89480214";"420392.08979550";"270";"0.10376478"
"ANKR";"2022-04-18";"0.34843";"0.34413";"0.33083";"0.35873";"55989.19577488";"162894.69719633";"200";"0.34371404"
"ANT";"2022-04-18";"21.37999";"21.34998999";"20.56000999";"21.38";"3189.05419826";"150.56336939";"30";"21.18081052"
"APE";"2022-04-18";"55.42036001";"56.48999999";"52.5";"57";"247441.49864790";"4544.69473461";"612";"54.44623084"
"ARGFT";"2022-04-18";"5.41001";"5.39";"5.08815";"5.64662";"6065.42750756";"1149.81038165";"27";"5.27515458"
"ASRFT";"2022-04-18";"17.01";"16.651";"16";"17.01";"4240.55590832";"257.59826951";"26";"16.46189594"
"ATMFT";"2022-04-18";"25.23805";"24.00005";"23.60005";"25.23805";"10785.92384458";"438.40342787";"42";"24.6027361"
"ATOM";"2022-04-18";"110.42035";"112";"105.03795";"115.46";"51025.53026566";"457.32565675";"214";"111.573732"
"AUDIO";"2022-04-18";"6.47781999";"6.29994";"5.80020001";"6.79";"149601.31911896";"23826.45361213";"223";"6.27879085"
"AVAX";"2022-04-18";"364.94939";"359.81644";"350.22";"366.98";"110975.09143271";"311.14868287";"444";"356.66257819"
"AXS";"2022-04-18";"218.21617999";"213.97683";"206.257";"219.99999999";"162573.62602427";"768.55881550";"298";"211.53049414"
"BADGER";"2022-04-18";"41.64429";"39.07710999";"35";"42.97755";"13613.86141166";"333.82413420";"96";"40.78153739"
"BAL";"2022-04-18";"67.21769";"70.45";"58";"76.24999";"2878.29768878";"41.38882371";"19";"69.54287246"
"BAND";"2022-04-18";"17.28719";"17.7804";"16.7199";"17.7804";"629.66635021";"35.83386734";"16";"17.57182232"
"BARFT";"2022-04-18";"36.99998999";"33.99";"30.07";"36.99998999";"32453.53673377";"1041.15557293";"78";"31.17068916"
"BAT";"2022-04-18";"3.50346";"3.51519";"3.348";"3.59732";"20617.99473044";"5911.01684356";"67";"3.48806225"
"BCH";"2022-04-18";"1553.00001";"1559.48";"1489.89";"1602.5";"117082.37338512";"76.15141705";"452";"1537.49434903"
"BLZ";"2022-04-18";"0.77";"0.73411";"0.7009";"0.77999";"4983.36529181";"6658.86068372";"90";"0.74838107"
"BNT";"2022-04-18";"10.53999999";"10.14";"7.2";"11.23995";"10827.96165544";"1084.01914771";"76";"9.98871807"
"BTC";"2022-04-18";"188711.98998999";"190131.40641783";"183549";"192871";"9324914.17242475";"49.76273419";"8145";"187387.4963707"
"CAIFT";"2022-04-18";"2.8104";"2.9472";"2.8";"2.94722";"584.74639538";"208.04520498";"12";"2.8106699"
"CHZ";"2022-04-18";"1.0803";"1.0637";"1.01427001";"1.08680001";"1187238.72173274";"1139288.52902889";"1012";"1.04208783"
"CITYFT";"2022-04-18";"69.8587";"66.97067";"65.08905";"71.17";"136468.28688557";"2005.94766708";"84";"68.03182811"
"COMP";"2022-04-18";"661.81204";"661.8611";"629.39458";"671.13894";"30109.11069984";"45.91734319";"50";"655.72414708"
"CRV";"2022-04-18";"10.15262";"10.23236";"9.72251999";"10.3307";"76938.32882168";"7692.72001128";"156";"10.00144665"
"CSCONS01";"2022-04-18";"103.9999";"100";"100";"103.9999";"870.54999873";"8.62857876";"8";"100.89147042"
"CTSI";"2022-04-18";"1.65803";"1.5896";"1.56";"1.65803";"12263.74937380";"7681.00104621";"59";"1.59663425"
"CVX";"2022-04-18";"123.87543";"132.46915";"119.96005";"135.08";"13255.32154016";"101.42548494";"54";"130.69024563"
"DAI";"2022-04-18";"4.74763999";"4.68001";"4.68001";"4.75969";"10159.53001084";"2147.66012197";"20";"4.73051108"
"DOGE";"2022-04-18";"0.67025";"0.65796999";"0.64";"0.68";"141751.80493031";"216142.66151379";"944";"0.6558252"
"DOT";"2022-04-18";"85.42117999";"85.01000001";"82.00005";"86.99968999";"104160.00693840";"1235.21996023";"371";"84.32506783"
"DYDX";"2022-04-18";"21.51";"21.6577";"20.13052";"22.39";"25159.13501747";"1194.77045226";"70";"21.05771445"
