"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-03-21";"747.56017";"770.053";"747.56017";"803.549";"158483.35179524";"205.39969302";"146";"771.58514438"
"ACMFT";"2022-03-21";"24.47619";"23.92442";"23.75011";"25.37692";"1792.67515841";"74.30716461";"26";"24.12519933"
"ADA";"2022-03-21";"4.36029001";"4.58";"4.36029001";"4.59993999";"387972.75125673";"85998.41820449";"827";"4.51139403"
"ALCX";"2022-03-21";"559.98999";"524.41999999";"505";"559.98999";"8623.17976207";"16.46710188";"38";"523.66104399"
"ALGO";"2022-03-21";"3.77959";"4.07843999";"3.71081";"4.09999999";"142787.13717559";"36029.33250690";"744";"3.96308028"
"ALICE";"2022-03-21";"31.7497";"32.34214999";"30.67859";"32.85964";"2125.01627709";"66.83101716";"25";"31.79685672"
"ALLFT";"2022-03-21";"2.03005";"2.03005";"2.03005";"2.09988999";"2686.34022617";"1306.45695859";"21";"2.05620262"
"AMFT";"2022-03-21";"5.28555";"5.3";"4.90005";"5.37816";"9059.61306350";"1749.63312985";"55";"5.17800726"
"AMP";"2022-03-21";"0.12988";"0.13599";"0.127";"0.1379";"65287.59021110";"491188.08031240";"276";"0.1329177"
"ANKR";"2022-03-21";"0.36722";"0.37068";"0.36538";"0.37941";"83467.06310768";"224711.34495443";"199";"0.37144125"
"ANT";"2022-03-21";"23.03";"23.50005";"22.60005";"25";"35481.54082992";"1454.85603774";"100";"24.38835177"
"APE";"2022-03-21";"52.15699999";"57.83999999";"48.56667";"58";"985690.78424552";"18627.82319698";"2588";"52.91497422"
"ARGFT";"2022-03-21";"7.16001";"6.90174";"6.81005";"7.65";"37628.22857386";"5334.08858639";"111";"7.05429389"
"ASRFT";"2022-03-21";"16.03105";"16.03015";"16.03015";"17.78843";"1867.63513631";"112.80256599";"20";"16.55667244"
"ATMFT";"2022-03-21";"32.05785";"32.01";"30.70015";"33.27993";"34452.45169055";"1065.03275003";"80";"32.34872513"
"ATOM";"2022-03-21";"141.98616";"139.1493";"137.33";"143.97819999";"80051.51549774";"569.61245344";"273";"140.53680711"
"AUDIO";"2022-03-21";"5.58";"5.45";"5";"6.49296";"161134.55494730";"28334.50262925";"302";"5.68686724"
"AVAX";"2022-03-21";"430.51406";"435.01269";"422.50041";"469";"534673.75462218";"1212.55880400";"1169";"440.94665995"
"AXS";"2022-03-21";"251.26398";"251.99999999";"247.13500001";"260.89";"420792.19648291";"1671.66317343";"232";"251.72068343"
"BAL";"2022-03-21";"61.22425";"59.6492";"58.9447";"61.22425";"4531.14796164";"75.89378202";"11";"59.70381026"
"BAND";"2022-03-21";"17.90628";"18.5881";"17.7184";"19.08378";"29774.07432487";"1628.88132339";"56";"18.27884812"
"BARFT";"2022-03-21";"40.25";"39.51205";"39.511";"42.6";"21628.98804714";"538.47954418";"53";"40.16677751"
"BAT";"2022-03-21";"4.04458";"4.05";"3.99289";"4.16873999";"17993.29018382";"4477.06434803";"51";"4.01899298"
"BCH";"2022-03-21";"1620";"1691.94999";"1610.6801";"1700";"190969.00243630";"114.82688489";"483";"1663.10357212"
"BLZ";"2022-03-21";"0.73879";"0.76853";"0.73005";"0.77573";"14738.03574178";"19719.61985875";"114";"0.7473793"
"BNT";"2022-03-21";"12.08982";"11.792";"11.14566";"12.30995";"1861.42553054";"157.09691970";"35";"11.84889897"
"BTC";"2022-03-21";"205772.94295";"207792.65394";"203050";"209526.21351432";"8377531.78478527";"40.83346929";"5494";"205163.36060715"
"CAIFT";"2022-03-21";"3.02";"2.96499";"2.9601";"3.02";"1006.81171883";"337.42058666";"18";"2.98384792"
"CHZ";"2022-03-21";"1.01251998";"1.02232001";"0.99477";"1.03356";"572091.35677772";"567553.09187779";"726";"1.00799619"
"CITYFT";"2022-03-21";"61.31021";"67.00015";"61.31";"69.5";"137315.94632575";"2106.45067753";"174";"65.18830361"
"COMP";"2022-03-21";"576.34657";"572.65819";"561.63508";"589.81308";"11157.96137509";"19.57212060";"26";"570.09465673"
"CRV";"2022-03-21";"10.76071";"11.15395";"10.69912";"11.19";"112339.83682259";"10225.49549949";"110";"10.98624871"
"CSCONS01";"2022-03-21";"100";"100";"100";"100";"66767.49000000";"667.67490000";"5";"100"
"CTSI";"2022-03-21";"1.64501";"1.75991";"1.35003";"1.83565";"37695.75066351";"22164.24266239";"126";"1.70074616"
"CVX";"2022-03-21";"93.91005";"102.03562";"93.91005";"107.9899";"68955.61315885";"679.27027529";"176";"101.5142509"
"DAI";"2022-03-21";"5.05";"4.97247";"4.95512";"5.05971";"26152.71897710";"5231.49424348";"54";"4.9990916"
"DOGE";"2022-03-21";"0.59829999";"0.60019999";"0.58631999";"0.61305";"70621.41536851";"118654.76775249";"585";"0.59518396"
"DOT";"2022-03-21";"97.78687999";"94.87005";"92.27036001";"97.78687999";"100360.96290552";"1062.03632582";"331";"94.49861597"
"DYDX";"2022-03-21";"26.48791";"25.03715";"24.4";"26.48791";"5057.12617043";"199.31757162";"25";"25.37220441"
