"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-02-06";"911.90705";"930.827";"890.00004";"933.72";"125889.40870655";"137.84102118";"106";"913.29422568"
"ACMFT";"2022-02-06";"25.28895";"23.80315";"23.62912";"30";"21135.36133844";"834.36734149";"91";"25.33100265"
"ADA";"2022-02-06";"6.04200012";"6.22881999";"5.9";"6.24999999";"420112.11685838";"69473.01200542";"1207";"6.04712685"
"ALCX";"2022-02-06";"902.00009";"920.00008";"902.00009";"954.9999";"12152.91320868";"13.08974380";"37";"928.43018124"
"ALGO";"2022-02-06";"5.48";"5.34021";"5.2";"5.52995";"63946.68713553";"11888.04946949";"395";"5.3790731"
"ALICE";"2022-02-06";"44.56427";"48.93";"43.0017";"48.9999";"87838.61079401";"1851.69234438";"141";"47.43693576"
"ALLFT";"2022-02-06";"2.67077";"2.95075";"2.67077";"2.95075";"2418.96612634";"868.28734999";"28";"2.78590506"
"AMFT";"2022-02-06";"5.999999";"6.27";"5.56001";"6.38";"11856.63040420";"1955.33118561";"68";"6.06374536"
"AMP";"2022-02-06";"0.17192";"0.16949";"0.16614";"0.17829";"42205.02398446";"248823.46814770";"658";"0.16961834"
"ANKR";"2022-02-06";"0.46001";"0.46746";"0.45232";"0.47194";"169982.07839652";"366503.89946540";"279";"0.46379336"
"ARGFT";"2022-02-06";"9.5507";"9.5";"9.25";"9.94999999";"22146.25459225";"2335.35334797";"44";"9.4830423"
"ASRFT";"2022-02-06";"17.18";"17.99918999";"16.89999999";"17.9999";"3169.96827715";"184.77110934";"20";"17.1561901"
"ATMFT";"2022-02-06";"29.02";"28.5";"24.48";"29.92";"29600.70254543";"1073.12389800";"61";"27.58367659"
"ATOM";"2022-02-06";"165.25";"168.99";"163";"171.4898";"198955.26070417";"1200.03977380";"362";"165.79055548"
"AUDIO";"2022-02-06";"5.64";"5.89735001";"5.40005001";"6.2";"88952.51892401";"15432.54011094";"144";"5.76395838"
"AVAX";"2022-02-06";"419.32489";"423.70915";"400.01006";"435";"250487.56101958";"606.15037112";"570";"413.24326925"
"AXS";"2022-02-06";"331.64594999";"374.8971";"320.0067";"385.721";"1467457.52748783";"4177.40296422";"1375";"351.28464743"
"BAL";"2022-02-06";"76.17635";"77.59999999";"76.17635";"78.22565";"8694.83001120";"113.34315595";"22";"76.71243965"
"BAND";"2022-02-06";"21.17397";"21.05589";"20.0511";"21.17397";"47563.38552372";"2308.63282924";"83";"20.60240369"
"BARFT";"2022-02-06";"35.6062";"35.00371";"33.5";"35.9";"28749.92392597";"827.12000456";"48";"34.75907216"
"BAT";"2022-02-06";"5.02281";"4.98752";"4.80994";"5.02281";"65673.40727597";"13298.39488553";"91";"4.93844616"
"BCH";"2022-02-06";"1753.73999";"1736.22";"1678.22022";"1766.69999";"370716.78462821";"215.04668867";"472";"1723.8897605"
"BNT";"2022-02-06";"14.41";"14.53";"14.20005";"14.71993";"26313.84040532";"1822.76450259";"106";"14.43622605"
"BTC";"2022-02-06";"223103.57";"227363.09534";"220666";"228397.6432351";"7178874.88301803";"32.04694024";"4365";"224011.24192373"
"CAIFT";"2022-02-06";"3.68";"3.61931";"3.3";"3.68";"4662.31840884";"1327.82215477";"41";"3.51125216"
"CHZ";"2022-02-06";"1.16005";"1.23290001";"1.13999999";"1.24";"841071.71438254";"707337.31711519";"1205";"1.18906735"
"CITYFT";"2022-02-06";"53.55029";"54.93";"36.02";"56.88999";"54532.92947365";"1087.80574806";"87";"50.13112825"
"COMP";"2022-02-06";"737.41129";"744.74424";"726.09906";"758.10395";"208012.92828730";"276.43418322";"86";"752.48627309"
"CRV";"2022-02-06";"18.55999999";"18.10953";"17.60062";"18.69873";"442671.85167926";"24517.86124971";"232";"18.05507614"
"CTSI";"2022-02-06";"2.68468";"2.64005";"2.55005";"2.77544";"12973.08219381";"4895.38216558";"84";"2.65006525"
"CVX";"2022-02-06";"153.97999999";"145.6";"137.10004";"256.3";"492712.01728752";"3274.08281158";"479";"150.48856294"
"DAI";"2022-02-06";"5.36398";"5.36088";"5.36005";"5.364";"2891.24835852";"539.21683819";"15";"5.36194004"
"DOGE";"2022-02-06";"0.79889999";"0.86";"0.79";"0.86";"258710.26609683";"313266.90956784";"1098";"0.82584613"
"DOT";"2022-02-06";"116.10001001";"117.99790999";"108";"122.79";"191756.85765879";"1672.12476555";"508";"114.67855844"
"DYDX";"2022-02-06";"34.15332999";"39.45";"33";"39.9994";"38261.01150774";"1025.46957515";"94";"37.31072323"
"ENJ";"2022-02-06";"10.81843";"11.18";"10.3";"11.18";"405569.39399007";"37707.83454203";"230";"10.75557371"
"ENS";"2022-02-06";"112.99";"112.8999";"106.5";"113";"21531.49311637";"195.94255825";"156";"109.88676124"
"ETH";"2022-02-06";"16250.94";"16334.50004001";"15800";"16499.84999999";"3744180.56734048";"231.35137802";"2128";"16183.95619418"
"FET";"2022-02-06";"1.80101";"1.9";"1.80005";"1.9";"17239.66984161";"9276.25244229";"95";"1.85847355"
"FIL";"2022-02-06";"119.52";"120";"113.02372";"121.8499";"18579.31851233";"156.25534405";"66";"118.90357174"
"GALA";"2022-02-06";"1.87474";"1.6501";"1.55125";"1.96";"1890425.62356531";"1084728.16906833";"3871";"1.74276438"
"GALFT";"2022-02-06";"16.20005";"16.19429999";"11.3";"16.34995";"12353.50771771";"904.82569620";"60";"13.65291433"
"GALOFT";"2022-02-06";"3.82001";"3.90993";"3.7";"3.93";"7532.84186439";"1971.46518008";"56";"3.82093579"
"GNO";"2022-02-06";"1783";"1718.2";"1700.00005";"1784.84922";"11947.99055248";"6.90235894";"48";"1731.00104708"
"GRT";"2022-02-06";"2.43735";"2.54795999";"2.36891";"2.54795999";"42490.69864154";"17209.75205341";"96";"2.46898958"
"ICP";"2022-02-06";"129.58051999";"124.05";"120.22790001";"130";"118870.99669419";"952.10602787";"260";"124.85058724"
"IMOB02";"2022-02-06";"100";"100";"100";"100";"1964.839999000";"19.648399990";"2";"100"
"IMX";"2022-02-06";"15.51147";"15.2695";"14.4";"15.67992";"104104.76186676";"6819.97877785";"468";"15.26467534"
"INTERFT";"2022-02-06";"37.5105";"39.99";"36.29999999";"40";"8185.07200239";"218.47888239";"19";"37.46390457"
"JUVFT";"2022-02-06";"34.39056999";"36.11909";"33.1";"36.96985";"1647.11047746";"47.01660906";"19";"35.03252383"
"KNC";"2022-02-06";"11.01";"10.64737";"10.54917";"11.08923";"18061.15258839";"1677.09086604";"62";"10.76933453"
"KP3R";"2022-02-06";"4901.22";"4790.0608";"4400";"5119.99";"25148.76662272";"5.08930123";"58";"4941.49697299"
"LINK";"2022-02-06";"96.83983";"97.89835";"92.29055";"97.89835";"272275.12241294";"2849.35556086";"261";"95.55673786"
"LPT";"2022-02-06";"164.99";"160.81604999";"157";"174.99847";"41272.05100125";"252.91335160";"84";"163.1865251"
"LRC";"2022-02-06";"5.20155";"5.98";"5.10005";"6.07";"263726.40866036";"45888.07731542";"220";"5.74716623"
"LTC";"2022-02-06";"661.69984";"679.62041";"649.9999";"686.99994999";"529542.42945068";"790.92116559";"624";"669.5261835"
"MANA";"2022-02-06";"16.64565998";"17.35784998";"16.23600003";"18.18805";"955119.39753840";"54898.71652795";"1041";"17.39784566"
"MATIC";"2022-02-06";"9.37989999";"9.27999999";"8.93807001";"9.37989999";"193758.73923433";"21108.58584756";"224";"9.17914353"
"MBCCSH02";"2022-02-06";"100";"100";"100";"100";"200.00000000";"2.00000000";"1";"100"
"MBPRK01";"2022-02-06";"144.9699";"132.97999999";"128.32";"150";"10888.68737935";"75.86304065";"28";"143.53085884"
"MBPRK02";"2022-02-06";"136";"136";"136";"136";"136.00000000";"1.00000000";"1";"136"
"MBPRK03";"2022-02-06";"106.01";"106.01";"106.01";"106.01";"106.01000000";"1.00000000";"1";"106.01"
"MBPRK04";"2022-02-06";"143.7348";"143.7348";"143.7348";"143.7348";"254.02486498";"1.76731637";"2";"143.7348"
"MBPRK05";"2022-02-06";"107.4652";"107.465";"101.01";"107.4652";"3718.58773938";"35.51499746";"4";"104.70471646"
"MBPRK06";"2022-02-06";"100";"100";"100";"100";"300.00000000";"3.00000000";"2";"100"
"MBSANTOS01";"2022-02-06";"50";"50";"50";"50";"650.53000000";"13.01060000";"8";"50"
"MBVASCO01";"2022-02-06";"20.52";"20.52";"20.52";"21.37";"260.61473019";"12.50668575";"3";"20.83803298"
"MCO2";"2022-02-06";"62.17";"60.31";"58";"62.28985";"208085.11935535";"3463.93231023";"270";"60.0719358"
"MENGOFT";"2022-02-06";"6";"6.03999";"5.70001";"6.19975";"42040.51144785";"7062.76884954";"223";"5.95241219"
