"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-05-05";"792.56605";"721.5567";"696.18035";"799.99";"164832.22761021";"223.41484960";"191";"737.78546012"
"ACMFT";"2022-05-05";"28.71263";"26.99209";"25";"28.96994";"9482.73138627";"348.94502585";"67";"27.17543075"
"ADA";"2022-05-05";"4.33901999";"4.02112";"3.92508001";"4.39923";"574690.97541500";"140539.82291576";"1214";"4.0891682"
"ADS";"2022-05-05";"22.83488";"19.21105";"19.20016";"22.99995";"20113.81484712";"965.15118818";"145";"20.84006639"
"AGIX";"2022-05-05";"0.57923";"0.52998999";"0.46";"0.62988999";"28883.45994955";"53791.13381625";"173";"0.53695577"
"ALCX";"2022-05-05";"319.25139";"308.85899";"290.00031";"352.95159";"7158.81014630";"22.76938849";"58";"314.40502451"
"ALGO";"2022-05-05";"3.52627";"3.40591";"3.05";"3.58";"302140.78640386";"90291.42059994";"853";"3.34628455"
"ALICE";"2022-05-05";"26.79";"24.74033";"21.01856";"26.79";"14732.58428006";"614.45442854";"43";"23.97669151"
"ALLFT";"2022-05-05";"1.58";"1.46018";"1.44005";"1.58";"518.25979364";"351.67571918";"15";"1.47368659"
"ALPHA";"2022-05-05";"1.5673";"1.33877";"1.28004999";"1.5673";"15472.30084435";"10909.75335112";"155";"1.41820812"
"AMFT";"2022-05-05";"3.86445";"3.71";"3.71";"3.88999";"1014.73092263";"271.66503404";"22";"3.73522829"
"AMP";"2022-05-05";"0.09729";"0.09102";"0.08615";"0.09729";"8552.49272388";"92927.83785745";"163";"0.0920337"
"ANKR";"2022-05-05";"0.332";"0.30464999";"0.3007";"0.33376";"98234.24430810";"308718.07583654";"210";"0.31820049"
"ANT";"2022-05-05";"17.31025";"16.2006";"16.05";"18.27999";"4197.36792047";"245.25314971";"47";"17.11443023"
"APE";"2022-05-05";"78.87384";"68.46281001";"63.5559";"81.95";"1218782.59344669";"17371.59659557";"2266";"70.15950357"
"ARGFT";"2022-05-05";"4.70675";"4.13957";"4.12563";"4.91999";"1235.06073132";"268.28404955";"27";"4.60355631"
"ASRFT";"2022-05-05";"15.44995";"14.24613";"14.23365";"15.89";"5959.87914367";"394.69034339";"40";"15.10013924"
"ATMFT";"2022-05-05";"22.83993";"21.47441";"19.7";"22.83993";"15703.30843526";"736.63932716";"48";"21.31749942"
"ATOM";"2022-05-05";"99";"91.14505";"80.09999999";"99.98995";"94211.13945611";"1042.81990119";"283";"90.34267503"
"AUDIO";"2022-05-05";"4.51999999";"4.16499";"3.9999";"4.51999999";"18010.88747578";"4382.92259440";"122";"4.10933277"
"AVAX";"2022-05-05";"331.92802";"297.44363";"285";"338.87";"233624.53802450";"767.58953298";"756";"304.36128684"
"AXS";"2022-05-05";"165.87";"146.49296999";"143";"169.629";"350808.65402563";"2311.43005212";"393";"151.77126113"
"BADGER";"2022-05-05";"42.13371999";"35.50005";"35.00005";"42.17172999";"8836.67361331";"230.20074070";"74";"38.38681659"
"BAL";"2022-05-05";"70.8491";"68.08";"65.1802";"72.59838999";"9944.63819745";"143.16007848";"24";"69.46516307"
"BAND";"2022-05-05";"16.5261";"14.6913";"14.5122";"16.56509";"4353.68495779";"279.67506581";"33";"15.56693996"
"BARFT";"2022-05-05";"27.07999";"24.60005";"24.51005";"27.52";"38264.71125364";"1478.73085284";"69";"25.87672474"
"BAT";"2022-05-05";"3.22804";"2.95535";"2.8922";"3.22804";"15254.50835776";"5038.78886473";"39";"3.02741566"
"BCH";"2022-05-05";"1489.99979";"1395.32053";"1380.09005";"1489.99979";"106377.86966932";"74.70773911";"395";"1423.92034529"
"BLZ";"2022-05-05";"0.6783";"0.60024999";"0.58455";"0.68695";"14380.38563373";"22324.56730669";"107";"0.64415069"
"BNT";"2022-05-05";"10.03932";"9.64831";"9.63153999";"10.49995";"2915.04232250";"292.63460985";"24";"9.96137238"
"BTC";"2022-05-05";"195983.44999999";"184756.74842256";"181000";"197997.99999";"18864473.35309500";"100.91986222";"10677";"186925.27851426"
"CAIFT";"2022-05-05";"2.53331999";"2.69999";"2.53331999";"2.70999";"2560.62969972";"1005.55159686";"21";"2.54649259"
"CHZ";"2022-05-05";"0.963";"0.88834999";"0.87010001";"0.97194";"763801.91420581";"840059.76794403";"953";"0.9092233"
"CITYFT";"2022-05-05";"50.1872";"45.29999";"42.15";"50.1872";"180334.43986435";"3852.79307701";"195";"46.80615757"
"COMP";"2022-05-05";"572.36";"524.618";"524.10700999";"574.64805";"8037.04880357";"14.94881517";"27";"537.63784702"
"CRV";"2022-05-05";"12.82027";"12.43496";"11.55005";"13.05671";"149759.09686961";"12161.41940420";"158";"12.31427779"
"CSCONS01";"2022-05-05";"100.1001";"102";"100.1001";"104.98";"779.66389258";"7.63191517";"5";"102.15835412"
"CSCONS02";"2022-05-05";"100";"100";"100";"100";"44299.65579900";"442.99655799";"39";"100"
"CTSI";"2022-05-05";"1.5497";"1.31293";"1.30005";"1.55";"7336.67031807";"5105.31614709";"74";"1.43706483"
"CVX";"2022-05-05";"120.013";"121.09938";"112.05005";"127.44993";"19471.95367639";"166.62141948";"62";"116.86344851"
"DAI";"2022-05-05";"4.92774999";"5.05009999";"4.92537";"5.09452";"22080.78346659";"4362.24957568";"38";"5.0617882"
"DOGE";"2022-05-05";"0.67062001";"0.64859";"0.64005";"0.67912999";"162607.09341180";"248768.93855896";"894";"0.65364709"
"DOT";"2022-05-05";"82.14314";"74.38393";"71";"82.14314";"146175.71696918";"1942.58015771";"626";"75.24822921"
"DYDX";"2022-05-05";"18.74024";"16.61801";"16.45985";"18.77999";"27560.83936546";"1621.80794717";"59";"16.99389833"
"ENJ";"2022-05-05";"5.90394";"5.43942";"5.25";"5.93923";"53712.84760006";"9828.24145672";"113";"5.46515343"
"ENS";"2022-05-05";"111.48999";"98";"94.03795";"122.98995";"99950.58139187";"934.16256767";"248";"106.99484741"
"ETH";"2022-05-05";"14518.79950999";"13973.59984999";"13627.60002";"14600";"7675861.16002680";"547.65478753";"3711";"14015.87520972"
"FARM";"2022-05-05";"419.03504";"392.05005";"392.05005";"429.415";"1570.59932585";"3.87375064";"14";"405.44667734"
"FET";"2022-05-05";"1.47739";"1.33338";"1.29004999";"1.49999";"1592.64732786";"1157.23418859";"28";"1.37625326"
"FIL";"2022-05-05";"76.52906";"69.43049999";"68.44";"76.91168999";"21923.54994012";"309.40363840";"111";"70.85744063"
"GALA";"2022-05-05";"0.78163001";"0.69015001";"0.57111999";"0.81";"268034.45232758";"374097.05298798";"515";"0.71648373"
"GALFT";"2022-05-05";"13.84014";"14.56";"12.21005";"51.1";"3783191.84314008";"230347.17013652";"1106";"16.42386941"
"GALOFT";"2022-05-05";"2.14469999";"2.19";"2.00999999";"2.24999";"8057.88488013";"3809.56040112";"69";"2.11517446"
"GHST";"2022-05-05";"9.23532";"9.22527";"8.27152";"9.715";"6013.21220987";"658.98655816";"109";"9.12493909"
"GNO";"2022-05-05";"1571.87745";"1440.00152";"1440.00152";"1584.99982";"1896.33999599";"1.21772241";"26";"1557.28430421"
"GODS";"2022-05-05";"3.85809";"3.55011";"3.5501";"3.9";"1714.45709754";"468.00392105";"27";"3.66333917"
"GRT";"2022-05-05";"1.68798";"1.51184";"1.4677";"1.68798";"34773.14697592";"22256.09813978";"111";"1.56240985"
"ICP";"2022-05-05";"69.68993";"64.09999999";"61.50005";"76.5";"66898.40972669";"1019.47186924";"203";"65.62065295"
"ILV";"2022-05-05";"2361.88137999";"2444.44";"2340";"2444.73157";"2607.92371689";"1.08586924";"28";"2401.69223035"
"IMX";"2022-05-05";"8.99";"7.94865";"7.16005";"9.1";"45699.52495816";"5730.74285675";"55";"7.97445045"
"INTERFT";"2022-05-05";"26.31006";"27.80015";"26.31006";"28.49588";"845.83489390";"31.95783853";"14";"26.4672122"
"JUVFT";"2022-05-05";"24.98143";"23.40309";"22.31005";"24.98143";"825.81388319";"36.20348236";"9";"22.8103439"
"KEEP";"2022-05-05";"2.18349";"2.02502";"1.62411";"2.46";"12862.11079789";"6137.97074765";"113";"2.09549887"
"KNC";"2022-05-05";"18.28654999";"15.3043";"14.8";"18.28654999";"143361.35144605";"8942.73419315";"193";"16.03104244"
"KP3R";"2022-05-05";"1598.50121";"1418.74";"1418.01005";"1629.23709";"5134.08764663";"3.36458513";"36";"1525.91997178"
"LDO";"2022-05-05";"15.59849";"14.71011";"14.71011";"15.76";"3525.01835372";"233.65061651";"28";"15.08670683"
"LINK";"2022-05-05";"60.38445";"56.0878";"54.1";"60.38445";"145183.38596373";"2563.18360264";"294";"56.64182066"
