"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-02-07";"932.18305";"987.301";"932.18305";"989.411";"152045.08970237";"157.78276005";"203";"963.63563201"
"ACMFT";"2022-02-07";"24.3";"24.17686";"23.69726";"24.99686";"9258.26362167";"383.81514332";"48";"24.12167363"
"ADA";"2022-02-07";"6.21343";"6.56628999";"6.16495";"6.68989";"1435832.72900809";"225394.44403780";"2506";"6.3703111"
"ALCX";"2022-02-07";"949.89985";"2199.99323";"930.00005";"2199.99323";"61965.87532745";"58.81079307";"200";"1053.64801412"
"ALGO";"2022-02-07";"5.34429";"5.79993";"5.30427";"5.9999";"118829.86292358";"20895.29796481";"749";"5.6869188"
"ALICE";"2022-02-07";"49.4";"50.05";"48.93";"53.99989";"56053.40390466";"1108.99828410";"104";"50.5441755"
"ALLFT";"2022-02-07";"2.78451";"2.88824";"2.71127";"3.1";"4804.33363788";"1643.44822869";"42";"2.92332521"
"AMFT";"2022-02-07";"6.2698";"6.88799";"5.72011";"7.5";"8133.11572996";"1225.55253709";"57";"6.63628484"
"AMP";"2022-02-07";"0.1695";"0.1748";"0.16755";"0.1846";"83014.02897352";"474124.65123006";"973";"0.17508903"
"ANKR";"2022-02-07";"0.46925";"0.47202";"0.46021";"0.48589";"199820.72702486";"420533.17181274";"453";"0.47516044"
"ARGFT";"2022-02-07";"9.49999";"9.32001";"9.11999999";"9.88";"8679.77588036";"912.31104567";"39";"9.51405326"
"ASRFT";"2022-02-07";"16.90006";"17.72578";"16.89999999";"17.96473";"2782.41297894";"158.37717692";"25";"17.56826982"
"ATMFT";"2022-02-07";"29";"30.22";"28.1001";"30.29783";"7224.35819408";"247.07096135";"37";"29.24001329"
"ATOM";"2022-02-07";"165.01269";"166.0001";"165.01269";"177.7";"371531.81445663";"2163.04910361";"620";"171.76300521"
"AUDIO";"2022-02-07";"5.92163001";"6.17999999";"5.88006001";"6.18";"94322.99809152";"15617.58312309";"164";"6.03953872"
"AVAX";"2022-02-07";"423.71887";"447.96951";"423.70005";"454.66993";"355754.46394579";"807.82278059";"1268";"440.3867686"
"AXS";"2022-02-07";"377.33802999";"358.4";"353.80705";"381.55";"842771.48722971";"2295.91254211";"1160";"367.07473467"
"BAL";"2022-02-07";"77.59999999";"79.03034";"77.59999999";"80.46272";"10138.87073280";"127.69198666";"36";"79.40099451"
"BAND";"2022-02-07";"21.23548";"22.41619";"21.12361";"22.41619";"16695.67210710";"772.10797633";"57";"21.62349388"
"BARFT";"2022-02-07";"35.00371";"34.56228";"34";"35.69994";"12005.00043024";"344.02346750";"40";"34.89587648"
"BAT";"2022-02-07";"5.05";"5.13914";"4.9555";"5.21533";"20357.91850896";"4008.91963625";"78";"5.0781558"
"BCH";"2022-02-07";"1734.41001";"1854.69999";"1734.41";"1856.56999";"378372.02573287";"210.16511964";"786";"1800.35596002"
"BNT";"2022-02-07";"14.67805";"15";"14";"15.2";"20730.50960995";"1398.46998117";"79";"14.82370725"
"BTC";"2022-02-07";"227738.54399";"233440.22308001";"225994";"237065.13999";"14946231.21496368";"64.39076631";"9550";"232117.61672484"
"CAIFT";"2022-02-07";"3.61959";"3.42";"3.23";"3.75";"10513.33929641";"2985.61381097";"75";"3.52133261"
"CHZ";"2022-02-07";"1.23121001";"1.24482001";"1.21003";"1.26941";"1477047.38285923";"1188511.01142158";"1729";"1.2427713"
"CITYFT";"2022-02-07";"49.00941";"53.05";"49.00941";"56.88999";"56761.61431011";"1021.47109386";"97";"55.56849787"
"COMP";"2022-02-07";"750.44465";"791.325";"750.44465";"795.43034";"44210.98164655";"57.27089835";"69";"771.96242629"
"CRV";"2022-02-07";"18.1307";"19.5824367";"18.1307";"19.58245";"367448.67895153";"19205.23109458";"293";"19.13273926"
"CTSI";"2022-02-07";"2.64005";"2.87999";"2.64005";"2.88569";"9263.14732076";"3299.46558312";"132";"2.80746899"
"CVX";"2022-02-07";"140.03744";"151.43";"137.77";"152.5";"139515.09258655";"946.99675929";"261";"147.32372758"
"DAI";"2022-02-07";"5.36";"5.31831";"5.30999999";"5.36395";"18785.19892935";"3521.45726096";"67";"5.33449578"
"DOGE";"2022-02-07";"0.86";"0.88";"0.83667";"0.9107";"690550.67833703";"789326.02155939";"2399";"0.87486115"
"DOT";"2022-02-07";"117.99735999";"125.88908999";"115";"142.94999999";"444042.53234060";"3654.58248187";"1033";"121.50294446"
"DYDX";"2022-02-07";"39.44";"43.9677";"36.08375";"43.98951";"101604.74362644";"2474.97787491";"130";"41.05278865"
"ENJ";"2022-02-07";"11.18923999";"11.23";"10.853";"11.62403999";"114490.23912156";"10229.76302375";"240";"11.19187598"
"ENS";"2022-02-07";"112.88995";"121.99994";"109.01";"121.99995";"171634.85069709";"1457.91554709";"420";"117.72619548"
"ETH";"2022-02-07";"16399.54904999";"16720";"16358.4295";"17000";"7121194.65546183";"426.07999558";"4750";"16713.28090812"
"FET";"2022-02-07";"1.82083";"2.03020999";"1.82083";"2.3535";"61944.95267187";"29274.94882219";"352";"2.11597133"
"FIL";"2022-02-07";"121.84995";"138.20987";"120.24282";"143.97958";"60049.06949733";"462.58590506";"188";"129.81171462"
"GALA";"2022-02-07";"1.7";"1.9199";"1.65";"2.1";"1729569.85191207";"896210.06848909";"4205";"1.92987103"
"GALFT";"2022-02-07";"16.05885";"15.00007";"14.5";"16.05885";"4659.00441112";"308.87494117";"27";"15.0837889"
"GALOFT";"2022-02-07";"3.81071";"3.92";"3.62";"3.99";"18110.81196352";"4734.46779931";"123";"3.82531104"
"GNO";"2022-02-07";"1718.2";"1899.98351";"1718.2";"2023.99988";"19940.70850193";"10.92989448";"103";"1824.41912302"
"GRT";"2022-02-07";"2.54384";"2.75602";"2.54384";"2.77048";"46763.13151702";"17710.01869757";"190";"2.64049024"
"ICP";"2022-02-07";"126.49923999";"125.89893657";"123";"131.59995";"191968.95202557";"1509.25339439";"329";"127.19464653"
"IMOB02";"2022-02-07";"100";"100";"100";"100";"140.620000000";"1.406200000";"1";"100"
"IMX";"2022-02-07";"15.1999";"15.2974";"14.75075";"18";"236219.54494988";"15157.25487144";"686";"15.58458619"
"INTERFT";"2022-02-07";"39.97999999";"37.02";"36.79999999";"39.97999999";"5632.85150424";"150.69630226";"29";"37.37883026"
"JUVFT";"2022-02-07";"35.26048";"35.44305";"35.23194";"37";"8657.77327158";"236.32692912";"38";"36.63473013"
"KNC";"2022-02-07";"10.70405";"10.4525";"10.39650999";"10.74109";"35347.53469591";"3353.61716632";"120";"10.54012218"
"KP3R";"2022-02-07";"5038.9999";"5039.98999";"4790.1143";"5117.89999999";"17418.43935891";"3.48053733";"72";"5004.52594166"
"LINK";"2022-02-07";"97.13182";"100.764";"97.13182";"102.99995";"389930.37124645";"3886.76699864";"593";"100.32254863"
"LPT";"2022-02-07";"164.98984999";"168.0004";"160.81004999";"173.99995";"38541.03401993";"227.14059234";"79";"169.6792001"
"LRC";"2022-02-07";"5.80139";"6.14";"5.56";"6.49";"106343.18292394";"17374.71100469";"241";"6.12057276"
"LTC";"2022-02-07";"678.10143";"733.63524001";"678.10143";"742.75166";"925514.33373730";"1283.77372527";"1188";"720.93260324"
"MANA";"2022-02-07";"17.35785";"17.52674001";"17.11550001";"18.3";"793070.14438506";"44992.93663094";"1125";"17.62654771"
"MATIC";"2022-02-07";"9.28015";"10.71997001";"9.27012";"11";"404266.25427718";"39537.99809640";"671";"10.22475273"
"MBCCSH01";"2022-02-07";"100";"100";"100";"100";"221.24000000";"2.21240000";"3";"100"
"MBCCSH02";"2022-02-07";"100";"100";"100";"100";"359.17000000";"3.59170000";"2";"100"
"MBPRK01";"2022-02-07";"148";"148";"138.1001";"149.989";"1805.85731962";"12.33915295";"14";"146.35180607"
"MBPRK02";"2022-02-07";"136";"136";"136";"136";"2934.51314544";"21.57730254";"3";"136"
"MBPRK03";"2022-02-07";"106.01";"106.01";"106.01";"106.01";"870.93554610";"8.21559802";"5";"106.01"
"MBPRK04";"2022-02-07";"143.7348";"143.9208";"143.7348";"145";"886.96904763";"6.13793103";"3";"144.50619325"
"MBPRK05";"2022-02-07";"107.465";"107.5963";"107.465";"107.5963";"1626.88901898";"15.13764471";"3";"107.47306137"
"MBPRK06";"2022-02-07";"100";"100";"100";"100";"400.00000000";"4.00000000";"3";"100"
"MBSANTOS01";"2022-02-07";"50";"50";"50";"50";"300.00000000";"6.00000000";"3";"50"
"MBVASCO01";"2022-02-07";"20.5384";"20.5";"20.5";"20.5384";"594.31912676";"28.96369501";"10";"20.51945121"
"MCO2";"2022-02-07";"60.33490218";"59.44090999";"58";"60.65383999";"212262.09284659";"3575.21772226";"405";"59.37039624"
"MENGOFT";"2022-02-07";"6.03999";"6.30568";"5.91981";"6.5";"10563.00639537";"1700.43107722";"142";"6.21195797"
"MKR";"2022-02-07";"11935.59999";"11985.2001";"11671.549";"12081.1";"53848.13430339";"4.54074924";"61";"11858.86545529"
"NAVIFT";"2022-02-07";"3.85";"3.80001";"3.65001";"4.08";"4209.30125765";"1056.46711437";"35";"3.9843183"
"OGFT";"2022-02-07";"19.98993";"20.26989";"18.80358";"20.27";"7203.11491704";"367.76464703";"16";"19.58620812"
"OMG";"2022-02-07";"27.6667";"29.55375";"27.6666";"29.6121";"65991.69838623";"2298.07609950";"106";"28.71606314"
"OXT";"2022-02-07";"1.3782";"1.47999";"1.3782";"1.55";"39043.73542257";"26883.99127525";"203";"1.45230427"
"PAXG";"2022-02-07";"9735.69025";"9736.6";"9673.7482";"10557.59";"224612.84914589";"22.30790015";"506";"10068.75804695"
"PFLFT";"2022-02-07";"3.13";"3.29995";"2.91011";"3.29995";"6592.67464999";"2075.01653366";"83";"3.17716728"
"PLA";"2022-02-07";"6.494";"6.4632";"6.20005";"6.494";"15606.80841196";"2435.79641145";"89";"6.40727128"
"POLS";"2022-02-07";"9.76";"10.15999";"7.50005";"10.19825";"35697.86812907";"3904.52284707";"134";"9.14269669"
"PORFT";"2022-02-07";"4.17989";"4.17978999";"3.86001";"4.1799";"2472.63260483";"599.79838384";"25";"4.12243959"
"PSGFT";"2022-02-07";"83.04601";"86.10029";"83.01334";"89.999";"180775.51591034";"2083.73320120";"221";"86.75559606"
"QNT";"2022-02-07";"723.25";"788.24748";"720.0101";"849";"164598.92153492";"203.56639999";"236";"808.57607907"
"RACA";"2022-02-07";"0.0126";"0.0136";"0.0122";"0.01377";"436513.48570478";"33555980.17745040";"1902";"0.01300851"
"RAD";"2022-02-07";"31.28";"29.71452";"16.15012";"32.3499";"146169.10205128";"5207.63240009";"172";"28.06824499"
"REN";"2022-02-07";"1.98189999";"2.06961999";"1.98015";"2.0899";"180724.29690778";"88507.86148848";"337";"2.04190106"
"REQ";"2022-02-07";"1.45";"1.5199";"1.41035";"1.5298";"55348.66289321";"37517.16240824";"350";"1.47528915"
"SAND";"2022-02-07";"25.49219";"24.60176";"23.75003";"26.99997";"576603.65422150";"22781.60707939";"789";"25.31005175"
"SAUBERFT";"2022-02-07";"4.89999";"4.84999999";"4.63001";"5";"1526.18950739";"314.95790497";"35";"4.8456936"
"SCCPFT";"2022-02-07";"4.29";"4.10005";"3.9212";"4.59999999";"29662.32799672";"6954.74165461";"299";"4.26505102"
"SLP";"2022-02-07";"0.07309999";"0.1208";"0.07049999";"0.125";"2311995.87379097";"24153438.69726829";"5077";"0.09572118"
"SNX";"2022-02-07";"31.16549";"30.85353";"30.50131";"31.78083";"36202.61736718";"1164.30217943";"88";"31.09383286"
"SOL";"2022-02-07";"616.90612";"622.85799999";"616.67204";"652.85";"1307350.15842474";"2061.53419735";"1624";"634.16370201"
"SPFCFT";"2022-02-07";"3.75577";"3.73061";"3.60455";"3.76137";"6992.96376638";"1877.24242306";"49";"3.72512557"
"STVFT";"2022-02-07";"20.42999";"20.64767";"17.54045";"22";"3350.11568944";"159.09135572";"34";"21.05781093"
"SUSHI";"2022-02-07";"25.34415";"25.96889";"25.3294";"26.4976";"138620.21918978";"5345.84936516";"334";"25.93043868"
"THFT";"2022-02-07";"3.97269";"3.87005";"3.5132";"4.9";"13662.86121554";"3443.28114565";"66";"3.96797724"
