"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-02-26";"731.82";"684.296";"678.77797999";"738.50212";"51606.88186392";"72.72399254";"114";"709.62663161"
"ACMFT";"2022-02-26";"21.6";"21.1";"21.00005";"21.99995";"2202.40044986";"101.03566794";"9";"21.79824704"
"ADA";"2022-02-26";"4.8";"4.59887999";"4.43058001";"4.87";"308991.83825591";"67115.27051938";"821";"4.60389768"
"ALCX";"2022-02-26";"680.00009";"708.84999";"600.09119";"717.99989";"11733.55473354";"16.98664965";"69";"690.75155933"
"ALGO";"2022-02-26";"4.49";"4.47980999";"4.26";"4.58999";"50484.38841362";"11444.41737259";"396";"4.41126767"
"ALICE";"2022-02-26";"38.734";"35.16135";"35.16135";"38.734";"3851.41611100";"104.75883463";"16";"36.76459483"
"ALLFT";"2022-02-26";"2.1273";"2.01649";"2.01649";"2.235";"1849.49889756";"843.52848186";"19";"2.19257433"
"AMFT";"2022-02-26";"5.17";"5.15015";"5.00005";"5.7499";"1589.79126840";"301.19901892";"16";"5.27820865"
"AMP";"2022-02-26";"0.15323";"0.14138";"0.14";"0.15459999";"37228.44136602";"248737.58847478";"176";"0.14966954"
"ANKR";"2022-02-26";"0.35255";"0.33338";"0.32768";"0.35513";"100200.46315129";"292922.36238678";"357";"0.34207174"
"ARGFT";"2022-02-26";"7.89024";"8.28999999";"7.88";"8.28999999";"505.95711573";"64.12090104";"5";"7.89067382"
"ASRFT";"2022-02-26";"13.91416";"13.89079";"12.23969";"13.91416";"347.06902217";"25.85566255";"9";"13.42332734"
"ATMFT";"2022-02-26";"24.23";"24.01";"23.14096";"27.39";"37687.10342215";"1458.85268647";"61";"25.83338521"
"ATOM";"2022-02-26";"147.97999999";"147.98912999";"131.5";"162.01";"403650.45908362";"2670.70400140";"842";"151.14009597"
"AUDIO";"2022-02-26";"4.28286001";"4.01483998";"3.86176";"4.31689";"15481.62597871";"3698.57108396";"90";"4.18583978"
"AVAX";"2022-02-26";"424.30699";"413.67564";"402.1099";"442.18007";"243480.03051562";"577.11474098";"780";"421.89189294"
"AXS";"2022-02-26";"269.30002001";"252";"249.245";"269.495";"153619.59762907";"594.36951003";"301";"258.45807201"
"BAL";"2022-02-26";"63.54406";"62.19445";"62.19445";"65.38305";"1704.35708187";"26.53189859";"11";"64.23803694"
"BAND";"2022-02-26";"19.43118";"18.0674";"18.0674";"19.43118";"23069.98400209";"1228.49306328";"47";"18.77909179"
"BARFT";"2022-02-26";"27.40005";"27.11107";"27.04";"30.68987";"28957.00020249";"1024.08106294";"46";"28.27608209"
"BAT";"2022-02-26";"3.72";"3.50116";"3.50116";"3.72472";"8633.20144712";"2386.99581723";"39";"3.61676438"
