"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-01-23";"812.15";"839.786";"810.43091";"896.78399";"48689.37116423";"57.14981226";"143";"851.96029941"
"ACMFT";"2022-01-23";"21.34003999";"20.5";"20.27792";"27.45";"12407.83126535";"562.59176900";"48";"22.05476857"
"ADA";"2022-01-23";"5.8767";"5.93009";"5.7";"6.49";"964917.71256744";"156832.78849661";"1736";"6.15252538"
"ALCX";"2022-01-23";"900";"977.9999";"805.03458";"989.94402";"22337.56461596";"24.72160011";"52";"903.5646769"
"ALGO";"2022-01-23";"5.58947";"5.98993";"5.22";"6.19";"98943.57168534";"17039.32587927";"868";"5.80677735"
"ALICE";"2022-01-23";"40.78999";"39.08";"35.07466";"40.78999";"28150.85621989";"741.31849062";"80";"37.97403757"
"ALLFT";"2022-01-23";"2.35001";"2.38";"2.23";"2.79999";"1293.31685417";"523.44874395";"17";"2.47076121"
"AMFT";"2022-01-23";"5.888";"6.28999";"4.11584";"6.3";"2742.84435145";"480.09371022";"28";"5.71314369"
"AMP";"2022-01-23";"0.16";"0.15645999";"0.15162999";"0.179";"33627.82491035";"206686.53260256";"438";"0.16269964"
"ANKR";"2022-01-23";"0.34955";"0.35162";"0.34429";"0.367";"106517.99884272";"297744.51001569";"312";"0.35774966"
"ARGFT";"2022-01-23";"7.49999";"8.48999";"6.2011";"8.48999";"5385.09484443";"727.66728982";"28";"7.40049047"
"ASRFT";"2022-01-23";"17.388";"15.4199";"11.39";"18.95999";"2179.71513777";"156.49840529";"25";"13.92803417"
"ATMFT";"2022-01-23";"26.51";"26.6";"25.7";"28.68999";"19968.84886733";"736.96433691";"44";"27.09608575"
"ATOM";"2022-01-23";"167.65007";"181.50336";"162";"215";"396072.58437532";"2124.36858932";"750";"186.44249701"
"AUDIO";"2022-01-23";"5.25527";"4.9313";"4.82001";"5.79433";"96618.98417394";"18532.21741294";"139";"5.21356845"
"AVAX";"2022-01-23";"339.95999";"338.51004";"328.38389604";"374.1797";"403251.10540093";"1146.76029970";"749";"351.64376156"
"AXS";"2022-01-23";"280.25";"290";"275.795";"300.255";"564946.07262531";"1966.69795655";"517";"287.25614461"
"BAL";"2022-01-23";"64.40535";"65.16049";"63.57879";"67.36539999";"9081.03576436";"139.84106181";"33";"64.93826381"
"BAND";"2022-01-23";"19.07518";"19.43344";"18.81619999";"20.23145";"15358.51250697";"789.37703917";"34";"19.45649764"
"BARFT";"2022-01-23";"34.49902";"31.15";"31.14001";"34.49902";"4506.27573500";"132.31054271";"13";"34.05832704"
"BAT";"2022-01-23";"3.98587";"4.04029";"3.91008";"4.18048";"27535.29670859";"6833.05505591";"66";"4.02971972"
"BCH";"2022-01-23";"1602.18991";"1617.48";"1568.53005";"1676.68999";"259417.23999995";"160.18025539";"383";"1619.53319008"
"BNT";"2022-01-23";"12.98547";"11.75816";"10.68293";"13.4899";"9321.63382519";"727.37333448";"28";"12.81547368"
"BTC";"2022-01-23";"192869.32";"195449.45913";"192000";"201750";"10489007.03698386";"53.25297092";"6118";"196965.66887772"
"CAIFT";"2022-01-23";"3.38";"2.933";"2.9";"3.38";"1737.25360358";"573.94741810";"14";"3.0268515"
"CHZ";"2022-01-23";"0.97722";"0.99";"0.97119";"1.00038999";"45002.27533777";"45670.91140281";"80";"0.98535969"
"CITYFT";"2022-01-23";"48.11";"49.94928";"36.01";"53.95883";"23518.19231545";"511.54841965";"59";"45.97451856"
"COMP";"2022-01-23";"676.62312";"677.522";"676.62312";"721.602";"222836.92894265";"318.99140427";"105";"698.56719008"
"CRV";"2022-01-23";"16.02934";"15.8914";"15.71668";"17.4485";"284919.61687356";"17183.68471164";"267";"16.58082196"
"CVX";"2022-01-23";"155.5";"159";"130.01003";"178.49999";"67260.99676544";"418.00954784";"170";"160.9078001"
"DAI";"2022-01-23";"5.52755";"5.52727";"5.51324";"5.55203";"72266.69218867";"13073.12986609";"50";"5.52787992"
"DOGE";"2022-01-23";"0.76148";"0.83001";"0.76";"0.85";"283755.59019282";"353635.35611480";"1909";"0.80239598"
"DOT";"2022-01-23";"100.00076";"102.4868";"100";"117.05";"241338.57667989";"2282.87141856";"667";"105.71711342"
"DYDX";"2022-01-23";"35";"33.88977";"31.0001";"38";"46342.39360840";"1398.31547083";"114";"33.14158684"
"ENJ";"2022-01-23";"8.43998";"8.41363";"8.41363";"9.27";"114076.20263815";"12897.99990103";"158";"8.84448779"
"ETH";"2022-01-23";"13271.85937";"13529.79982";"13140.10003";"14117.69999";"6157346.90775542";"449.14038136";"3856";"13709.18127893"
"FIL";"2022-01-23";"106.93647";"110.99999";"101.26157";"138.21";"50745.93258983";"452.94514370";"159";"112.03549325"
"GALA";"2022-01-23";"1.06932999";"1.0799";"1.00015";"1.65";"413180.71633046";"378126.42780273";"1006";"1.0927052"
"GALFT";"2022-01-23";"16";"15.48998";"14.1";"17.16998999";"1443.24264680";"96.80358395";"16";"14.90897948"
"GALOFT";"2022-01-23";"3.4999";"3.55";"3.179";"3.98";"5459.23684483";"1537.04695144";"82";"3.55176973"
"GRT";"2022-01-23";"2.30587";"2.19";"2.18";"2.3622";"34213.79057722";"15060.18799714";"101";"2.27180368"
"ICP";"2022-01-23";"116.15437";"117.16667562";"110.0101";"124.48538";"157842.63150498";"1348.63832201";"238";"117.03851872"
"IMOB02";"2022-01-23";"100";"100";"100";"100";"1200.00000000";"12.00000000";"2";"100"
"INTERFT";"2022-01-23";"31.81005";"39.45";"31.81005";"39.95";"439.85548337";"11.43513842";"9";"38.4652522"
