"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-02-20";"740.29101";"740.01801";"706.2973";"744.07295";"25146.98316119";"34.87569129";"84";"721.04615653"
"ACMFT";"2022-02-20";"23.07";"24.38994";"21.0001";"24.39985";"7326.32281861";"329.01007995";"48";"22.26777617"
"ADA";"2022-02-20";"5.11151998";"5.02942998";"4.8";"5.13108999";"381673.04921115";"77713.66547976";"1158";"4.91127328"
"ALCX";"2022-02-20";"690.00343";"757.89463";"681.05278";"767.49";"1044.32926884";"1.41815649";"21";"736.3991747"
"ALGO";"2022-02-20";"4.5788";"4.65998999";"4.34005";"4.69";"21175.64011881";"4769.36152818";"227";"4.43993184"
"ALICE";"2022-02-20";"38.68602";"37.90168";"35.07005";"39.99873";"27557.71281335";"740.11442012";"51";"37.2343952"
"ALLFT";"2022-02-20";"2.44017";"2.45135";"2.36";"2.50807";"766.78257663";"312.73439807";"10";"2.45186516"
"AMFT";"2022-02-20";"5.65";"5.333";"5.21000999";"5.98999";"992.43264228";"179.09768478";"13";"5.54129241"
"AMP";"2022-02-20";"0.14865";"0.14488";"0.14";"0.15643";"19283.11427525";"134348.43123918";"163";"0.14353062"
"ANKR";"2022-02-20";"0.36392";"0.36189";"0.34593";"0.364";"118618.55325620";"335144.62889994";"283";"0.35393243"
"ARGFT";"2022-02-20";"9.12857";"8.92001";"8.92001";"9.37998999";"787.64431762";"86.93126403";"25";"9.06054141"
"ASRFT";"2022-02-20";"14.8437";"14.50005";"14";"15.52386";"244.51107790";"16.21747425";"9";"15.07701348"
"ATMFT";"2022-02-20";"28.7";"27.39995";"24.8";"32";"57320.25664176";"2011.34137685";"147";"28.49852208"
"ATOM";"2022-02-20";"135.55000999";"144.99998";"120.26";"145";"87266.54586780";"644.13346840";"278";"135.4789809"
"AUDIO";"2022-02-20";"4.80999999";"4.75441";"4.5";"4.85477999";"19706.82515160";"4194.27398872";"62";"4.69850687"
"AVAX";"2022-02-20";"432.39545";"428";"400";"439.96624";"185617.66592054";"448.24636467";"690";"414.09742621"
"AXS";"2022-02-20";"277.34841999";"285.29778";"260";"290.5";"323040.74676499";"1174.38408647";"390";"275.07248308"
"BAL";"2022-02-20";"65";"67.51";"64.70744999";"67.51";"3964.13491104";"60.52416327";"11";"65.49673216"
"BAND";"2022-02-20";"25.56055";"23.491";"22.70621";"25.61653";"18910.85790792";"757.45060177";"40";"24.96645703"
"BARFT";"2022-02-20";"30.12001";"28.94200998";"28.03001";"31.98";"23166.53341569";"788.28241769";"63";"29.38862125"
"BAT";"2022-02-20";"3.8";"3.80855";"3.61";"3.80855";"45585.29096605";"12300.20950246";"70";"3.70605809"
