"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-02-17";"887.6946";"806.681";"786.47816";"887.6946";"112682.64606346";"138.62934349";"169";"812.83401642"
"ACMFT";"2022-02-17";"25.59984";"25.29763";"23.14478";"25.59984";"9145.10988156";"371.39510636";"49";"24.62366823"
"ADA";"2022-02-17";"5.62954";"5.38909999";"5.25117";"5.62999999";"421880.65143426";"77854.92407537";"986";"5.41880499"
"ALCX";"2022-02-17";"849.9999";"771.00018";"761.25836";"879.97368";"10413.53094852";"12.80038585";"32";"813.53258179"
"ALGO";"2022-02-17";"5.04";"4.71925";"4.65";"5.06999";"55385.54505941";"11449.61130436";"388";"4.83732972"
"ALICE";"2022-02-17";"45.203";"43.26721";"40.21994999";"47.99898";"13981.10758558";"320.37391844";"54";"43.63996811"
"ALLFT";"2022-02-17";"2.79995";"2.55551";"2.55551";"2.79995";"329.41991657";"126.65083986";"14";"2.60100854"
"AMFT";"2022-02-17";"6.1999";"5.78895";"5.62076";"6.509";"5798.48254666";"960.06588620";"42";"6.03967147"
"AMP";"2022-02-17";"0.16769999";"0.15301";"0.1515";"0.17";"67126.07782705";"421853.65870550";"247";"0.15912171"
"ANKR";"2022-02-17";"0.41981";"0.38991";"0.37864";"0.41982";"105775.66365079";"271808.69927610";"255";"0.38915481"
"ARGFT";"2022-02-17";"9.00010999";"9.01005";"9.00010999";"9.44999999";"7330.04243345";"813.32758040";"30";"9.012411"
"ASRFT";"2022-02-17";"16.30005";"16.04";"16.04";"17";"499.09405685";"30.18081532";"18";"16.53679834"
"ATMFT";"2022-02-17";"30.1";"28.79";"27.10005";"30.19999";"23746.71890698";"844.65745603";"53";"28.11402271"
"ATOM";"2022-02-17";"147.5";"146.82985";"144";"162.07";"469143.37823394";"3118.72209918";"841";"150.42808025"
"AUDIO";"2022-02-17";"5.97999";"4.95005001";"4.81008";"6.03997999";"32439.32357079";"6216.62807057";"118";"5.21815415"
"AVAX";"2022-02-17";"506.143";"470.19512";"452.3";"513.9699";"347905.45009496";"735.02784682";"1176";"473.32281572"
"AXS";"2022-02-17";"328.86931";"298.93818";"291.1";"329.76919999";"319458.71380391";"1050.78830916";"491";"304.0181462"
"BAL";"2022-02-17";"76.08765";"71.81079";"70.89561";"76.47569702";"6132.85797223";"84.03437603";"23";"72.98034759"
"BAND";"2022-02-17";"25.31099";"23.1408";"22.80528";"27";"17824.49166377";"727.65896697";"81";"24.49566688"
"BARFT";"2022-02-17";"35";"31.85";"31";"35.79989";"9811.04608430";"296.35626946";"62";"33.10557965"
