"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-01-29";"813.09";"827.68699";"813.09";"854.40899";"79123.02341636";"94.05050090";"104";"841.2823181"
"ACMFT";"2022-01-29";"21.02137";"21.99993";"20.7702";"22";"4909.33564283";"229.02535091";"14";"21.43577391"
"ADA";"2022-01-29";"5.6625";"5.75005";"5.6625";"5.95";"384575.16497917";"66672.53517328";"1070";"5.76811972"
"ALCX";"2022-01-29";"921";"934.00004";"860.02127";"978.98995";"23665.60451522";"24.85752048";"91";"952.05008618"
"ALGO";"2022-01-29";"5.16066";"5.20005";"5.16";"5.45995";"245980.88195787";"45920.23470902";"284";"5.35669914"
"ALICE";"2022-01-29";"37.24472999";"38.29999999";"36.83878";"38.29999999";"10845.30804634";"289.98841793";"45";"37.3991076"
"ALLFT";"2022-01-29";"2.58";"2.50206999";"2.45000999";"2.69";"2281.96046152";"871.11628813";"17";"2.6195819"
"AMFT";"2022-01-29";"5.3";"5.7399";"4.7";"5.9";"4581.61865068";"830.68913129";"48";"5.51544311"
"AMP";"2022-01-29";"0.16";"0.1601";"0.15";"0.16798";"25292.37575525";"156959.09746106";"257";"0.16113991"
"ANKR";"2022-01-29";"0.39046";"0.3927";"0.38399";"0.39939";"61846.38375554";"157891.59748493";"183";"0.39170155"
"ARGFT";"2022-01-29";"10.19999999";"9.81";"9.5";"11.5";"39321.57591429";"3971.02071612";"90";"9.90213316"
"ASRFT";"2022-01-29";"16.43995";"16.04285";"15.8783";"16.98995";"17053.33943688";"1047.99581041";"30";"16.2723355"
"ATMFT";"2022-01-29";"27.69";"27.75";"27.5";"30.39999";"26612.15520894";"937.12409546";"75";"28.39768536"
"ATOM";"2022-01-29";"158.40002";"163.97789";"158.07";"172";"165928.49009925";"1007.27912716";"346";"164.72940382"
"AUDIO";"2022-01-29";"4.94999999";"5.14999999";"4.77005001";"5.2";"80913.54714857";"16308.02417871";"121";"4.9615788"
"AVAX";"2022-01-29";"363.54159";"381.32088";"363.54159";"397.99957";"296554.95306604";"770.56312914";"625";"384.85484427"
"AXS";"2022-01-29";"252.44589";"283.039";"251.68968001";"283.039";"313385.32490818";"1171.66086864";"436";"267.47101767"
"BAL";"2022-01-29";"65.27";"66.23985";"65.27";"68.5383";"10227.18956696";"153.20708157";"17";"66.75402639"
"BAND";"2022-01-29";"18.85119";"18.92824999";"18.85119";"19.45831";"4283.13629096";"224.47411286";"20";"19.08075829"
"BARFT";"2022-01-29";"33.48999";"33.36999";"31.00839";"33.48999";"753.75488721";"22.99141561";"9";"32.7841878"
"BAT";"2022-01-29";"4.84453";"4.63";"4.54784";"4.84453";"35991.81846370";"7743.46815381";"78";"4.64802305"
"BCH";"2022-01-29";"1597.30977";"1603.74437";"1591.68022";"1640.50653";"62039.84801217";"38.58959395";"223";"1607.68335869"
"BNT";"2022-01-29";"13.05";"13.42944";"12.10206";"13.43088";"6529.84892543";"509.87179998";"24";"12.80684463"
"BTC";"2022-01-29";"203253.24964999";"206153.21506001";"203000";"209399.99994";"5339777.33362821";"25.94433026";"3544";"205816.73452796"
"CAIFT";"2022-01-29";"3.38999";"3.21005";"3.18";"3.39";"2079.34622673";"631.30991397";"27";"3.2937012"
"CHZ";"2022-01-29";"0.97413001";"1.01519";"0.97005001";"1.02022001";"826029.22595721";"831380.49082340";"882";"0.99356339"
"CITYFT";"2022-01-29";"48.99";"49.86";"48.99";"59";"43277.99187250";"821.37031800";"58";"52.6899876"
"COMP";"2022-01-29";"665.679";"663.07505";"663.07505";"680.32732";"11848.26666167";"17.70933901";"28";"669.04059236"
"CRV";"2022-01-29";"15.88739";"15.98";"15.81";"16.6717";"181280.44616723";"11137.12198731";"151";"16.27713572"
"CTSI";"2022-01-29";"2.46";"2.5999";"2.44";"2.78";"31434.69079189";"12583.87106709";"159";"2.49801437"
"CVX";"2022-01-29";"131.00001";"150";"130";"157.07";"147076.42048430";"1032.55973166";"284";"142.43865606"
"DAI";"2022-01-29";"5.41377";"5.41774";"5.39112";"5.42899";"1799.63461595";"332.28595278";"17";"5.41592144"
"DOGE";"2022-01-29";"0.76999999";"0.77154";"0.76656";"0.7785";"106110.43295459";"137301.07919207";"615";"0.77283029"
"DOT";"2022-01-29";"98.70100001";"100.44074";"98.70100001";"103.5";"113483.33631654";"1117.25877673";"379";"101.57300947"
"DYDX";"2022-01-29";"31.00252";"33.40829999";"31.00252";"33.96979";"3353.52551302";"102.05872264";"32";"32.8587839"
"ENJ";"2022-01-29";"9.01";"10.15225";"9.01";"10.16644999";"90177.73571192";"9641.17347832";"150";"9.3533983"
"ENS";"2022-01-29";"99.05";"106.5579";"97.01798";"113.99995";"133869.42789768";"1263.73466614";"247";"105.93159425"
"ETH";"2022-01-29";"13711.79969999";"14054.85917999";"13680";"14290.5";"2710479.63558673";"193.44083103";"2115";"14011.93130299"
"FET";"2022-01-29";"1.7";"1.75743";"1.7";"1.79";"16148.82184455";"9289.69369169";"122";"1.73835891"
"FIL";"2022-01-29";"105.13688";"110.09129";"105.13688";"113.01367";"10999.55263742";"100.46945992";"66";"109.48155435"
"GALA";"2022-01-29";"1.04316";"1.14999999";"1.02505";"1.176";"320323.76104103";"299764.01750982";"740";"1.06858642"
"GALFT";"2022-01-29";"13.77999";"13.78744";"13.52385";"14.89995";"2676.80160510";"194.30614258";"22";"13.77620681"
"GALOFT";"2022-01-29";"3.9799";"3.7621";"3.658";"3.98";"6353.10273693";"1614.15324444";"67";"3.93587335"
"GRT";"2022-01-29";"2.24561";"2.22061";"2.2";"2.2931";"19660.81191513";"8783.30516351";"62";"2.23842978"
"ICP";"2022-01-29";"111.4322";"107.96556999";"107.16162001";"114.9997";"94089.38324171";"841.49398371";"202";"111.81230652"
"IMX";"2022-01-29";"15.01005";"14.66005";"14.32105";"15.8741";"22814.75567377";"1506.50781528";"82";"15.14413363"
"INTERFT";"2022-01-29";"37.57";"34.50005";"33.21005";"40.4698";"2685.26503483";"73.79701913";"25";"36.38717479"
"JUVFT";"2022-01-29";"33.47847";"32.60257";"32.13004";"33.47847";"2231.31284815";"67.65872714";"9";"32.97893623"
"KNC";"2022-01-29";"9.65159";"9.07792";"9.05062";"9.65159";"7921.97152933";"852.70594810";"47";"9.29039084"
"LINK";"2022-01-29";"86.53382";"89.11328";"86.5338";"90.61715";"145408.42966297";"1635.00389222";"319";"88.93460765"
"LPT";"2022-01-29";"141";"142.50004999";"137.50105";"147.94985";"12862.80095995";"88.58848240";"42";"145.19721538"
"LRC";"2022-01-29";"5.61";"5.36";"4.89004999";"5.63";"25798.82658269";"4901.43252305";"89";"5.26352784"
"LTC";"2022-01-29";"592.63907999";"593.90381";"588.00025";"609.23999";"208634.05817233";"347.79615751";"436";"599.87453474"
"MANA";"2022-01-29";"12.42005001";"13.414";"12.42005001";"13.49989999";"373132.96967271";"28859.80415980";"510";"12.92915806"
"MATIC";"2022-01-29";"9.14289";"9.20337";"9.01488";"9.45316998";"208552.05303070";"22733.88235657";"219";"9.17362242"
"MBCCSH01";"2022-01-29";"100";"100";"100";"100";"244.19999900";"2.44199999";"4";"100"
"MBCCSH02";"2022-01-29";"100";"100";"100";"100";"125.00000000";"1.25000000";"1";"100"
"MBPRK01";"2022-01-29";"142";"127.0122";"127.0122";"147.99";"338.81909489";"2.42360174";"5";"139.79982325"
"MBPRK02";"2022-01-29";"135";"135";"135";"135";"189.17394615";"1.40128849";"2";"135"
"MBPRK03";"2022-01-29";"106.01";"106.01";"106.01";"106.01";"390.00864966";"3.67897981";"2";"106.01"
"MBPRK05";"2022-01-29";"100.0001";"100.0001";"100.0001";"100.0001";"100.16513717";"1.00165037";"1";"100.0001"
