"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-04-25";"780.53499";"814.36922";"746.07155";"849.98999";"128674.90770938";"162.86553721";"187";"790.06835892"
"ACMFT";"2022-04-25";"26.49999";"24.837";"23.02959";"26.5";"8416.23066086";"353.57344140";"55";"23.80334514"
"ADA";"2022-04-25";"4.17818";"4.38866999";"4.0332";"4.51104";"530897.26107452";"123680.25293258";"1198";"4.29249818"
"ADS";"2022-04-25";"12.7";"25.53";"12.7";"29.29";"301625.54562891";"12371.36268006";"1282";"24.38094763"
"AGIX";"2022-04-25";"0.6363";"0.60989";"0.4655";"0.65794";"39003.39296555";"67873.61323679";"401";"0.57464736"
"ALCX";"2022-04-25";"340.93005";"370";"306.00366";"374.99";"14376.05239221";"41.87092221";"136";"343.34214852"
"ALGO";"2022-04-25";"3.32015";"3.44679";"3.16395";"3.45";"33068.65818963";"9822.16725409";"482";"3.36673743"
"ALICE";"2022-04-25";"32.92649";"30.19";"28.35";"32.92649";"16704.88023011";"574.62599356";"65";"29.07087465"
"ALLFT";"2022-04-25";"1.67005";"1.70856";"1.64031";"1.82715";"290.02429574";"171.36586747";"25";"1.69242743"
"ALPHA";"2022-04-25";"1.67";"1.67";"1.67";"1.67";"1.19405000";"0.71500000";"1";"1.67"
"AMFT";"2022-04-25";"4.71";"4.49904";"4.2103";"4.88547";"2830.56098429";"620.69586622";"27";"4.56030261"
"AMP";"2022-04-25";"0.10382";"0.1055";"0.10248";"0.1124";"38974.94646102";"359989.70195865";"278";"0.10826683"
"ANKR";"2022-04-25";"0.33962";"0.35547";"0.3256";"0.36081";"152886.24523744";"441025.21825508";"265";"0.346661"
"ANT";"2022-04-25";"21.69999";"20.45";"19.258";"21.69999";"4424.10162043";"221.64874892";"48";"19.95996657"
"APE";"2022-04-25";"81.14";"91.89459";"79.3";"96";"2488302.86023415";"28098.21816085";"3460";"88.55731868"
"ARGFT";"2022-04-25";"5.28";"5.33005";"5.02005";"5.49794";"22417.39487559";"4295.34736936";"52";"5.21899463"
"ASRFT";"2022-04-25";"15.01";"15.01227";"14.51";"15.23969";"5090.03045291";"340.44227045";"21";"14.95122931"
"ATMFT";"2022-04-25";"22.0001";"24.29995";"21.05";"24.99";"20710.60026149";"922.02606975";"47";"22.46205496"
"ATOM";"2022-04-25";"105.16255";"107.1134";"101.00005";"110";"85906.36616243";"808.43270220";"292";"106.26285395"
"AUDIO";"2022-04-25";"5.57000001";"5.84311999";"5.20265";"5.88477999";"23837.22675813";"4183.68750212";"118";"5.69765948"
"AVAX";"2022-04-25";"336.61741";"356.16526";"321.00788999";"360";"258560.77269731";"751.96191734";"721";"343.84822786"
"AXS";"2022-04-25";"209.24594999";"207.10272";"193";"210.99987999";"222859.52095064";"1089.03082713";"411";"204.64023184"
"BADGER";"2022-04-25";"40.1007";"44.12005";"39.0401";"49.99892";"57381.12547500";"1281.33132995";"226";"44.782426"
"BAL";"2022-04-25";"67.06574999";"81.79995";"67.06574999";"81.79995";"9632.90840906";"126.71203318";"50";"76.0220491"
"BAND";"2022-04-25";"17.01622";"17.6473";"16.29984";"17.7578";"1385.64683898";"81.14267011";"24";"17.07667294"
"BARFT";"2022-04-25";"27";"28.98999";"26.5";"29.89999";"5294.10305468";"194.07809016";"44";"27.27821079"
"BAT";"2022-04-25";"3.39781";"3.51792";"3.2959";"3.75";"12156.95381244";"3541.90863479";"48";"3.43231716"
"BCH";"2022-04-25";"1476.32044";"1532.65994";"1453.57";"1552.8317";"96757.89699204";"63.94456441";"509";"1513.15280485"
"BLZ";"2022-04-25";"0.73999";"0.70706";"0.58009999";"0.7575";"28764.38235999";"41416.15849223";"133";"0.69452077"
"BNT";"2022-04-25";"10.30685";"10.81311";"9.52341";"11.5";"24814.93293552";"2189.41323854";"66";"11.33405631"
"BTC";"2022-04-25";"188794.41455533";"197692.97086474";"185316";"198687.21";"13624171.89687255";"70.39097900";"7224";"193549.9703289"
"CAIFT";"2022-04-25";"2.76418";"2.71634";"2.48";"2.93989";"4613.80449727";"1683.40086565";"32";"2.740764"
"CHZ";"2022-04-25";"0.98856";"1.0449";"0.94500001";"1.069";"972933.09557259";"969286.98338630";"1196";"1.00376164"
"CITYFT";"2022-04-25";"63.97895";"61.00015";"54.82";"64.8";"109247.72380681";"1806.78475815";"132";"60.46526755"
"COMP";"2022-04-25";"612.44421";"648.42598999";"593.00224";"654.758";"14282.25591071";"23.19901991";"39";"615.6404868"
"CRV";"2022-04-25";"12.76007";"13.1811";"12.02028";"13.5";"88956.90553700";"6959.73058351";"191";"12.78165935"
"CSCONS01";"2022-04-25";"100";"100";"100";"104.98";"15802.67999849";"151.32725976";"24";"104.42718663"
"CTSI";"2022-04-25";"1.69993";"1.63305";"1.48006";"1.69994";"7333.66249441";"4590.41379289";"63";"1.59760379"
"CVX";"2022-04-25";"121.0501";"126.04836";"115.00005";"129";"24582.01383204";"206.32086737";"64";"119.1445836"
"DAI";"2022-04-25";"4.8338";"4.88672";"4.82998999";"4.97999";"17123.33660775";"3515.83081689";"38";"4.87035284"
"DOGE";"2022-04-25";"0.61822001";"0.74941";"0.6";"0.8395";"1771093.81003580";"2373157.22694759";"4881";"0.74630276"
"DOT";"2022-04-25";"86.35806";"89.72927";"82.01";"91.5";"245964.35360879";"2842.42740115";"581";"86.53320521"
"DYDX";"2022-04-25";"22.58987";"22.69979";"20.4513";"22.79999";"34605.88292734";"1611.08397578";"48";"21.47987531"
"ENJ";"2022-04-25";"6.52169999";"6.66015";"6.221";"6.92927999";"78356.10931851";"12031.33213986";"140";"6.51267111"
"ENS";"2022-04-25";"74.35214999";"71.30789";"69.00355999";"79.99995";"21587.18955462";"290.11145477";"147";"74.40998691"
"ETH";"2022-04-25";"13841.89999999";"14660.29922999";"13523.00001";"14800";"5832227.69505582";"408.19890006";"3587";"14287.71046222"
"FARM";"2022-04-25";"458.54962";"452.715";"275";"478.99963";"24884.87045536";"66.14479573";"70";"376.21811634"
"FET";"2022-04-25";"1.65005";"1.71";"1.58005";"1.79989";"6946.68937329";"4137.90501115";"76";"1.67879382"
"FIL";"2022-04-25";"87.4142";"90.9614";"79.52589999";"95";"20191.86560775";"224.13417276";"171";"90.08829559"
"GALA";"2022-04-25";"0.87";"0.87794";"0.81012";"0.90993";"124361.04375057";"142649.89459564";"405";"0.87179204"
"GALFT";"2022-04-25";"14.6336";"14.56474";"13.65005";"15.39";"1399.87418754";"96.97467790";"8";"14.43546106"
