"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-05-08";"664.28711999";"625.40794";"625.40794";"678.47898";"36070.15663456";"54.31220407";"108";"664.12618033"
"ACMFT";"2022-05-08";"26.6";"25.4";"25.1942";"29.4";"16706.65174863";"614.30951498";"80";"27.19582122"
"ADA";"2022-05-08";"3.80002";"3.69";"3.69";"4.17";"385544.58346180";"101022.57596505";"771";"3.81642004"
"ADS";"2022-05-08";"18.25005";"18.23651999";"15";"21.99";"17702.18126487";"945.97595892";"97";"18.71314074"
"AGIX";"2022-05-08";"0.50818";"0.49511";"0.4401";"0.55";"26717.72371878";"53984.13536206";"143";"0.49491806"
"ALCX";"2022-05-08";"263.091";"264.88916";"245";"323.98";"5283.81538639";"18.26289214";"76";"289.31974989"
"ALGO";"2022-05-08";"3.80582";"3.72292";"3.51";"3.985";"106950.46720819";"28507.68949596";"667";"3.75163575"
"ALICE";"2022-05-08";"23.42237";"22.09725";"19.17912";"24.10578";"6442.15883717";"294.87997755";"35";"21.84671502"
"ALLFT";"2022-05-08";"1.49979";"1.3501";"1.3501";"1.49979";"1060.08589654";"770.23494346";"16";"1.37631498"
"ALPHA";"2022-05-08";"1.4196";"1.37";"1.28";"1.42";"2308.58289032";"1749.79508408";"66";"1.31934471"
"AMFT";"2022-05-08";"3.71";"3.37";"3.37";"3.78999";"505.72404722";"138.15069420";"10";"3.6606696"
"AMP";"2022-05-08";"0.09379";"0.08997";"0.0781";"0.09487";"12015.58916898";"136138.33368653";"165";"0.08826014"
"ANKR";"2022-05-08";"0.27988";"0.27228";"0.27228";"0.28908";"87510.10771101";"310553.98441887";"309";"0.2817871"
"ANT";"2022-05-08";"16";"16.54999";"15.05001";"16.55999";"548.10705853";"33.23364973";"9";"16.4925328"
"APE";"2022-05-08";"61.58566997";"58.38329";"55.01019";"68";"807695.43939602";"13600.31163676";"1101";"59.38800969"
"ARGFT";"2022-05-08";"4.88999999";"4.70171";"3.922";"5.3";"9336.88829430";"2025.16342988";"35";"4.61043694"
"ASRFT";"2022-05-08";"13.9434";"13.302";"13.23";"13.99";"4021.76691880";"295.37408850";"25";"13.61584199"
"ATMFT";"2022-05-08";"20.00001";"21.75";"19.95";"22.545";"17213.68231451";"792.11021683";"39";"21.73142316"
"ATOM";"2022-05-08";"85.99436";"78";"78";"85.99958";"19593.32475896";"241.25081058";"163";"81.21558104"
"AUDIO";"2022-05-08";"4";"3.87362";"3.75";"4.16";"26204.59891215";"6545.98195292";"66";"4.00315783"
"AVAX";"2022-05-08";"270.99997";"265.15073";"258.33326";"291.9861";"105170.60781045";"389.13297909";"512";"270.26906857"
"AXS";"2022-05-08";"146.55970998";"156.16184999";"144.70896999";"160.67299999";"433453.01084849";"2843.64523816";"363";"152.42865215"
"BADGER";"2022-05-08";"35.4883";"37.18379";"32.5";"38.49998999";"1055.30065268";"29.62361726";"25";"35.62362568"
"BAL";"2022-05-08";"65.06789999";"61.95";"61.95";"65.2531";"18701.76839838";"286.91948039";"19";"65.18124308"
"BAND";"2022-05-08";"14.17499";"14.1906";"14.17499";"14.19061";"124.29203135";"8.76095609";"3";"14.18703964"
"BARFT";"2022-05-08";"24.35";"24.99999";"22.01011";"25.7";"3988.76885493";"167.42968213";"33";"23.82354672"
"BAT";"2022-05-08";"2.75763";"2.72";"2.72";"2.86173";"8188.86873213";"2931.67289105";"23";"2.79324093"
"BCH";"2022-05-08";"1352.02997";"1325.23999";"1319.36999999";"1381.6605";"40092.80625196";"29.54817324";"216";"1356.86243363"
"BLZ";"2022-05-08";"0.6301";"0.62999";"0.6";"0.6301";"1221.56176167";"1997.08264833";"57";"0.61167311"
"BNT";"2022-05-08";"9.61";"9.49714";"8.1";"9.65881";"637.68081495";"69.42584036";"16";"9.1850644"
"BTC";"2022-05-08";"176986.82840658";"171650.15612233";"171002.15";"178924";"7178151.43995905";"40.80814343";"6169";"175899.97575538"
"CAIFT";"2022-05-08";"2.42";"2.35001";"2.35";"2.44999";"383.34742322";"161.07795439";"17";"2.37988758"
"CHZ";"2022-05-08";"0.8333";"0.81325";"0.81234";"0.86379999";"255756.42801370";"303415.67964148";"495";"0.84292423"
"CITYFT";"2022-05-08";"42.699";"41.33";"40.35";"50";"109122.70128006";"2386.29484087";"144";"45.72892645"
"COMP";"2022-05-08";"502.84223";"484.03";"484.03";"516.141";"6153.06535777";"12.17790681";"26";"505.26461187"
"CRV";"2022-05-08";"11.4103";"11.5811";"11.4103";"12.49946";"66330.67928551";"5428.19133556";"75";"12.21966492"
"CSCONS01";"2022-05-08";"104.9799";"104.98";"100.0001";"104.98";"327.95054317";"3.19360797";"4";"102.68966831"
"CSCONS02";"2022-05-08";"100";"100";"100";"100";"2222.08000800";"22.22080008";"10";"100"
"CTSI";"2022-05-08";"1.34111";"1.27065";"1.27065";"1.49";"7059.61513473";"5048.78717536";"80";"1.3982794"
"CVX";"2022-05-08";"112";"111";"102.01001";"117.96369";"1854.01188203";"17.43256196";"18";"106.35337974"
"DAI";"2022-05-08";"5.10391";"5.13899";"5.10391";"5.14867999";"835.97200213";"163.16231640";"15";"5.12356051"
"DOGE";"2022-05-08";"0.64276999";"0.62708";"0.62214001";"0.64942999";"95836.61369866";"149645.28089932";"555";"0.64042523"
"DOT";"2022-05-08";"69.20180999";"68.79";"66.4";"71.38509";"51810.93271274";"749.32703508";"375";"69.14328495"
"DYDX";"2022-05-08";"17.33873";"20.8789";"12.45";"21.21";"53152.01872923";"2813.67838291";"164";"18.89058076"
"ENJ";"2022-05-08";"4.98251";"4.77874999";"4.72451";"5.0423";"13402.77929268";"2697.61537715";"63";"4.96838037"
"ENS";"2022-05-08";"91";"90.2";"90";"97.12999";"6721.36044668";"73.59036205";"40";"91.33479248"
"ETH";"2022-05-08";"13050";"12525.25985";"12420.01";"13239.79996999";"3402036.49436820";"262.56282809";"2759";"12957.03782259"
"FARM";"2022-05-08";"415";"390";"279.46749899";"454";"21602.33043313";"55.17565817";"66";"391.51921607"
"FET";"2022-05-08";"1.44";"1.4499";"1.20411";"1.45";"1820.35566609";"1352.49270782";"36";"1.34592641"
"FIL";"2022-05-08";"66.66";"65.02";"65.02";"68.53399";"9952.04938554";"148.79286029";"56";"66.8852616"
"GALA";"2022-05-08";"0.67626";"0.69573999";"0.65";"0.7077";"141016.70544918";"207192.50938670";"252";"0.68060716"
"GALFT";"2022-05-08";"13.3";"13.84999";"12.619";"13.89999";"8115.20897825";"610.78230621";"10";"13.28658164"
"GALOFT";"2022-05-08";"2.17592";"2.13999";"2.0307";"2.17999";"3416.72126785";"1647.98713222";"44";"2.07326938"
"GHST";"2022-05-08";"9.5799";"9.48987";"8.3902";"9.5799";"5466.33913900";"622.66944403";"89";"8.77887808"
"GNO";"2022-05-08";"1519.99";"1420.75999";"1321.64259999";"1520";"2429.65531280";"1.81411192";"29";"1339.30838886"
"GODS";"2022-05-08";"3.54";"3.62";"3";"3.62651";"8939.24886526";"2675.56339945";"51";"3.34107159"
"GRT";"2022-05-08";"1.46";"1.50471";"1.46";"1.57505";"27430.64281118";"17633.91329707";"68";"1.55556185"
"ICP";"2022-05-08";"61.7";"61.57017";"55.07909";"63.26999";"13182.01149922";"220.94999269";"96";"59.6606107"
"ILV";"2022-05-08";"2459.99998999";"2398.99998999";"1100";"2459.99998999";"18548.15008732";"9.55248944";"76";"1941.70851523"
"IMX";"2022-05-08";"7.05001";"7.3026";"6.74";"8.29998999";"5710.87318171";"803.87177804";"46";"7.10420907"
"INTERFT";"2022-05-08";"24.58001";"24.5";"24.5";"26.96379";"10062.37318692";"410.03153191";"26";"24.54048628"
"JUVFT";"2022-05-08";"22.35";"22.3";"22.3";"23.98";"1714.52339942";"76.81126961";"14";"22.32124801"
"KEEP";"2022-05-08";"2.01508999";"1.84549";"1.65";"2.17999";"4071.22879821";"2044.29348701";"30";"1.99150896"
"KNC";"2022-05-08";"12.09011";"11.6214";"11.6214";"12.87329";"63221.85571971";"5203.40865076";"81";"12.15008467"
"KP3R";"2022-05-08";"1418.0001";"1512.49218";"1060.99";"1600";"3487.40030572";"2.76905164";"18";"1259.4204656"
"LDO";"2022-05-08";"15.38859";"13.02001";"12.66";"15.38959";"8627.65605141";"617.48717449";"39";"13.97220283"
"LINK";"2022-05-08";"51.53609";"50.22319";"50.05011";"53.1281";"170211.38042528";"3282.81303235";"221";"51.84924598"
"LOOKS";"2022-05-08";"6.5701";"6.57";"6.57";"7.78";"15720.38350957";"2298.68345895";"82";"6.83886398"
"LPT";"2022-05-08";"101.00001";"101";"101";"103.9576";"86.61888538";"0.85733097";"6";"101.03319303"
"LQTY";"2022-05-08";"7.1";"7.86783";"6.24531";"7.94999";"704.40564798";"103.59474436";"14";"6.79962726"
"LRC";"2022-05-08";"3.412";"3.351";"3.3505";"3.559367";"767.35959197";"225.13129031";"16";"3.40849817"
"LTC";"2022-05-08";"472.25";"470";"470";"491.65365";"150919.68042729";"314.37943580";"312";"480.05582821"
"MANA";"2022-05-08";"6.85578";"6.61413";"6.61";"7.04757";"109217.21535860";"15955.51612955";"197";"6.84510701"
"MATIC";"2022-05-08";"5.06984";"4.85934";"4.85934";"5.16729999";"89864.24799424";"17736.62199237";"150";"5.06659317"
"MBCCSH02";"2022-05-08";"148.97";"109.1501";"108.9901";"148.97";"2610.85637337";"20.88778359";"13";"124.99441896"
"MBCCSH03";"2022-05-08";"100";"100";"100";"100";"100.00000000";"1.00000000";"1";"100"
"MBPRK01";"2022-05-08";"125.0101";"125.0101";"125.0101";"125.0101";"109.11346191";"0.87283717";"1";"125.0101"
"MBPRK05";"2022-05-08";"100";"100";"100";"100";"232.22765500";"2.32227655";"1";"100"
"MBPRK07";"2022-05-08";"110";"106.42";"106.42";"110";"1897.84240923";"17.80293050";"5";"106.60280953"
"MBSANTOS01";"2022-05-08";"50";"50";"50";"50";"131.91000000";"2.63820000";"2";"50"
"MBVASCO01";"2022-05-08";"23.0302";"23.0302";"23.0302";"23.0302";"156.02739226";"6.77490392";"3";"23.0302"
"MC";"2022-05-08";"8.78348";"8.64999";"7.65088";"8.78348";"802.56926440";"94.27886644";"17";"8.51271652"
"MCO2";"2022-05-08";"38.58330999";"38";"38";"39.14768999";"26840.11077900";"691.10777835";"43";"38.83636043"
"MENGOFT";"2022-05-08";"2.41999";"2.19001";"2.0099";"2.42";"14856.84986129";"6764.61157975";"175";"2.19626059"
"METIS";"2022-05-08";"228";"247.76959";"215";"247.76959";"829.07738225";"3.63289189";"10";"228.21416308"
"MIR";"2022-05-08";"5.212";"5";"5";"5.212";"2651.07994299";"526.62416222";"19";"5.03410237"
"MKR";"2022-05-08";"6303.12999";"5889.80001";"5889.80001";"6446.82";"5450.03709553";"0.87085715";"27";"6258.24464497"
"MPL";"2022-05-08";"219";"187.3301";"180.25";"220";"4416.99188598";"21.60196649";"53";"204.47174973"
