"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-02-16";"886.16";"888.16759";"850";"899.5";"108397.24746364";"123.63124932";"116";"876.77871136"
"ACMFT";"2022-02-16";"24.8599";"24.15005";"24.05";"25.99979";"32483.22094065";"1324.11288097";"58";"24.53206324"
"ADA";"2022-02-16";"5.71969";"5.62918";"5.55";"5.74998999";"466851.52501251";"82875.44625658";"959";"5.63317057"
"ALCX";"2022-02-16";"890.82887";"879.97905";"800.00321";"890.88003";"26307.27028403";"30.38829205";"80";"865.7041416"
"ALGO";"2022-02-16";"5.01";"5.04";"4.94";"5.2299";"76267.81400365";"14980.45753385";"546";"5.09115384"
"ALICE";"2022-02-16";"46.01182";"45.15258";"45.10787";"48";"40526.41555199";"872.55803762";"88";"46.44552431"
"ALLFT";"2022-02-16";"2.66251";"2.8";"2.62236";"2.8";"2072.71282009";"766.47556039";"25";"2.70421253"
"AMFT";"2022-02-16";"6.07";"6.2";"5.62";"6.39";"3431.98544221";"558.66639770";"32";"6.14317499"
"AMP";"2022-02-16";"0.15684999";"0.16814";"0.15079999";"0.1778";"95763.41657075";"584213.57953389";"376";"0.1639185"
"ANKR";"2022-02-16";"0.4278";"0.4208";"0.4119";"0.43281";"95773.06593806";"227710.06780481";"187";"0.42059214"
"ARGFT";"2022-02-16";"8.85173";"9.46";"8.82";"9.47995";"14935.06001918";"1591.77846922";"35";"9.38262472"
"ASRFT";"2022-02-16";"16.60005";"16.3001";"16.20005";"17.63289";"1420.52202513";"85.79136451";"17";"16.55786725"
"ATMFT";"2022-02-16";"29.441";"28.33";"28.01085";"30.5";"40631.65311220";"1385.87396105";"91";"29.31843317"
"ATOM";"2022-02-16";"148.11000999";"147.50002";"141.13";"151.93873";"122600.14559530";"834.89222984";"369";"146.84547443"
"AUDIO";"2022-02-16";"5.67";"5.74000001";"5.45649";"6.09922999";"39256.39260333";"6747.84578531";"107";"5.81761851"
"AVAX";"2022-02-16";"489.99993";"506.14152";"461.07321";"515.05927";"517158.85563300";"1043.84470136";"1516";"495.43658645"
"AXS";"2022-02-16";"339.11403998";"327.46539001";"320.30119";"339.11537999";"267088.86986365";"812.27334088";"365";"328.81649122"
"BAL";"2022-02-16";"81.34719";"79.128";"77.35113";"82.3529";"5645.69872606";"70.45561702";"24";"80.1312793"
"BAND";"2022-02-16";"23.40917";"25.25797";"22.67761";"25.59789";"5033.49928558";"209.70364328";"43";"24.00291767"
"BARFT";"2022-02-16";"35.29979";"35";"33.423";"35.29979";"3634.47592083";"106.64379464";"30";"34.08051948"
"BAT";"2022-02-16";"4.38638";"4.34";"4.25006";"4.598";"9538.82049193";"2206.94750196";"44";"4.32217825"
"BCH";"2022-02-16";"1754.74";"1722.50945";"1701.00001";"1772.67";"95120.00161061";"55.02485902";"348";"1728.67324523"
"BLZ";"2022-02-16";"1.22432999";"1.24947999";"1.17005";"1.29";"184367.87673387";"149319.86231594";"462";"1.23471769"
"BNT";"2022-02-16";"14.15985";"14.08942";"13.13348";"14.15985";"2351.43813633";"170.00598960";"36";"13.83150171"
"BTC";"2022-02-16";"228783.99";"227300.31012";"225113.90589";"229963.08227";"5176778.73221184";"22.75999763";"4721";"227450.75884315"
"CAIFT";"2022-02-16";"3.28586";"3.4";"3.05849";"3.7";"6629.20443945";"1900.87138433";"49";"3.48745554"
"CHZ";"2022-02-16";"1.13626999";"1.18456999";"1.1";"1.19";"491683.10627640";"431617.43177995";"917";"1.13916415"
"CITYFT";"2022-02-16";"56.11226";"56.59764";"53.75";"57.98106";"46731.63593977";"843.06037416";"65";"55.43094821"
"COMP";"2022-02-16";"694.75";"701.97007";"674.35205";"709.565";"3198.70469094";"4.61009263";"15";"693.84824724"
"CRV";"2022-02-16";"16.19991999";"16.69";"15.89278";"17.00254";"120282.56247588";"7320.39010083";"144";"16.43116839"
"CTSI";"2022-02-16";"2.38920999";"2.51962999";"2.38001";"2.51995";"13937.94210336";"5639.09089316";"69";"2.47166473"
"CVX";"2022-02-16";"150.28";"150.3";"143.20259999";"155";"43106.98513243";"288.71199757";"89";"149.30791063"
"DAI";"2022-02-16";"5.20001";"5.16994";"5.14466";"5.20001";"14357.87530254";"2776.40099783";"26";"5.17139826"
"DOGE";"2022-02-16";"0.78156";"0.77242001";"0.76205001";"0.83";"252703.48830435";"324641.77679625";"1005";"0.77840717"
"DOT";"2022-02-16";"104.7339";"103.94499999";"99.40017001";"105.5";"176240.35575042";"1715.49565060";"484";"102.73436466"
"DYDX";"2022-02-16";"37.82891";"39.97776";"36.41288";"40.5999";"15417.52273205";"407.31555740";"49";"37.85154397"
"ENJ";"2022-02-16";"10.26045";"10.1534";"9.80362001";"10.42676999";"99407.79195847";"9839.52223602";"158";"10.10290841"
"ENS";"2022-02-16";"93.60001";"90.50005";"90.0002";"96.39999";"14765.70317181";"158.16696452";"91";"93.35516564"
"ETH";"2022-02-16";"16341.90379";"16199.99966999";"15802.04095";"16499.98997999";"3456407.71959952";"214.04705558";"2927";"16147.88724952"
"FET";"2022-02-16";"1.86";"1.90005";"1.82";"2.04995";"30073.71178942";"15684.25999857";"176";"1.91744537"
"FIL";"2022-02-16";"113.32";"117.60446";"108.9901";"121.99995";"17565.57413320";"149.69938444";"132";"117.33898705"
"GALA";"2022-02-16";"1.79516001";"1.73592";"1.68";"1.81636";"635768.45959567";"368295.04547017";"1080";"1.72624765"
"GALFT";"2022-02-16";"14.44018";"14.265";"14.265";"14.94994";"1584.92064131";"110.03769320";"10";"14.4034339"
"GALOFT";"2022-02-16";"3.7";"3.78";"3.55031";"3.79";"4720.57747722";"1282.68396158";"57";"3.68023427"
"GNO";"2022-02-16";"1866.15001";"2008.9898";"1862.99082";"2009.99925";"4657.94957593";"2.38905488";"57";"1949.70388287"
"GODS";"2022-02-16";"10.36778999";"10.05001";"10.01001";"10.3682";"9319.35591008";"912.37811446";"41";"10.21435714"
"GRT";"2022-02-16";"2.48";"2.48396";"2.46102";"2.61735";"20478.26523835";"8050.81826842";"93";"2.54362532"
"ICP";"2022-02-16";"110.50010001";"116.45661999";"107.54903001";"116.5";"67605.25562510";"601.64837195";"176";"112.36672245"
"IMOB02";"2022-02-16";"100";"100";"100";"100";"500.000000000";"5.000000000";"1";"100"
"IMX";"2022-02-16";"12.5";"12.43975";"11.86712";"12.5";"16288.35393038";"1337.57861381";"66";"12.17749279"
"INTERFT";"2022-02-16";"37.49995";"36.49998999";"34.5";"38.5";"13747.11104059";"390.52304037";"37";"35.20179251"
"JUVFT";"2022-02-16";"35.6001";"35.94994";"34.83";"37.49969";"21556.36103492";"606.25732178";"60";"35.55645476"
"KNC";"2022-02-16";"11.07249";"11.8";"10.95925";"11.99";"184270.21736331";"16051.85625755";"102";"11.47968274"
"KP3R";"2022-02-16";"4400.00001";"4498.52902";"3806.12505";"4599.99999";"8862.85448704";"2.04804109";"52";"4327.47884322"
"LINK";"2022-02-16";"88.46";"89.62677";"86.0002";"89.86217";"171377.32814259";"1933.35235291";"261";"88.64257355"
"LPT";"2022-02-16";"145.83528999";"149.08245";"140.60205";"150.96986999";"6209.30283710";"42.07190456";"39";"147.58787133"
"LRC";"2022-02-16";"4.91916";"5.09924999";"4.88999999";"5.13995";"12474.24819269";"2488.19786413";"44";"5.01336665"
"LTC";"2022-02-16";"674.67101999";"655.67931001";"653.00000001";"678.03445";"407489.33824050";"613.76277658";"522";"663.91992768"
"MANA";"2022-02-16";"17.123";"17.17263";"16.4034";"17.37291999";"808819.21041103";"47769.83863497";"671";"16.93158766"
"MATIC";"2022-02-16";"9.48235999";"9.47222";"9.14012999";"9.68545999";"68189.51509668";"7316.35650068";"196";"9.32014659"
"MBPRK01";"2022-02-16";"141.9989";"141.9989";"141.9989";"141.9989";"99.99999895";"0.70423080";"1";"141.9989"
"MBPRK04";"2022-02-16";"145";"145";"145";"145";"302.02999895";"2.08296551";"1";"145"
"MBPRK07";"2022-02-16";"100";"100";"100";"100";"324.68000000";"3.24680000";"1";"100"
"MBSANTOS01";"2022-02-16";"50";"50";"50";"50";"898.98000000";"17.97960000";"3";"50"
"MBVASCO01";"2022-02-16";"19.84819999";"20.84";"19.82";"22.47";"1952.10435994";"92.94699548";"11";"21.00233955"
"MC";"2022-02-16";"16.39999999";"15.84863";"12.38005";"16.44995";"26884.18707623";"1799.87534627";"96";"14.93669388"
"MCO2";"2022-02-16";"59.6";"59.01538001";"58.1788";"60.94430058";"86146.73115675";"1446.75560284";"164";"59.54477106"
"MENGOFT";"2022-02-16";"5.73";"5.8";"5.5489";"5.8";"15957.95697389";"2817.32532318";"92";"5.66422231"
"MIR";"2022-02-16";"6.93995";"7.77769";"6.68146";"9.28999999";"180829.42488678";"23733.05216328";"514";"7.6193076"
"MKR";"2022-02-16";"10829.1167";"10971.7";"10560.5005";"11242.69995";"7809.89536374";"0.71869899";"26";"10866.71259095"
"NAVIFT";"2022-02-16";"3.87372";"3.77958";"3.74005";"4.22";"2089.64126713";"510.39234934";"21";"4.09418611"
"OGFT";"2022-02-16";"18.15484";"17.70005";"17.70005";"19.09995";"9629.57107688";"536.27132262";"30";"17.9565281"
"OMG";"2022-02-16";"24.9647";"25.0499";"24.3619";"25.25";"4957.99257520";"199.72098882";"37";"24.82459457"
"OXT";"2022-02-16";"1.41453";"1.42";"1.38005";"1.47987";"15133.03291924";"10713.35653038";"78";"1.4125389"
"PAXG";"2022-02-16";"9666.50001";"9700.59";"9666.50001";"9799.98999";"21418.17786590";"2.20347608";"190";"9720.17716021"
"PFLFT";"2022-02-16";"3.04";"3.09987";"2.85728";"3.09987";"609.58045239";"200.95402728";"10";"3.03343237"
"PLA";"2022-02-16";"5.53087";"5.54";"5.53087";"5.88";"3184.38300970";"553.43209243";"53";"5.75388209"
"POLS";"2022-02-16";"9.5";"9.31006";"9.20561";"9.84975";"3598.23412999";"375.22513894";"28";"9.58953374"
"PORFT";"2022-02-16";"3.75";"3.77";"3.62005";"3.77";"476.99665488";"129.62715428";"14";"3.67975874"
"PSGFT";"2022-02-16";"88.45314";"87.6244";"86.01";"90.4048";"283061.48227486";"3240.08322109";"242";"87.36241107"
"QNT";"2022-02-16";"651.4709";"687.96286";"651.36351";"697.99997";"22370.13601391";"33.43401302";"33";"669.08318784"
"RACA";"2022-02-16";"0.01139";"0.0111";"0.0106";"0.0117";"182280.85152482";"16245459.61044089";"836";"0.01122041"
"RAD";"2022-02-16";"29.86999";"31.89765";"29.11158";"33.2";"90554.85160802";"2774.98505469";"120";"32.6325547"
"REN";"2022-02-16";"1.92373001";"1.91421999";"1.85714001";"1.94633";"76843.95087258";"40399.98280700";"137";"1.9020788"
"REQ";"2022-02-16";"1.352";"1.32";"1.30005";"1.5";"58609.06077284";"43370.98344976";"225";"1.35134267"
"SAND";"2022-02-16";"22.48949";"22.18735";"21.18797";"22.53";"107320.63314655";"4902.38015576";"371";"21.8915363"
"SAUBERFT";"2022-02-16";"4.35001";"4.34001";"4.31001";"4.59999";"2994.13901871";"673.99515949";"20";"4.44237466"
"SCCPFT";"2022-02-16";"3.65001";"3.651";"3.61";"3.79";"6720.20547584";"1815.57553281";"78";"3.70141883"
"SLP";"2022-02-16";"0.15406";"0.14400001";"0.1412";"0.15698";"510060.20267068";"3431697.62514758";"1441";"0.14863203"
"SNX";"2022-02-16";"26.13769";"25.61353";"25.09215";"26.2496";"18398.87294494";"714.23053687";"70";"25.76041207"
"SOL";"2022-02-16";"534.88485";"525.99377";"512.05466";"541.55888";"340669.33307053";"651.06529041";"868";"523.24910894"
"SPFCFT";"2022-02-16";"3.41999";"3.39976";"3.27601";"3.42982";"956.72486964";"281.93331634";"31";"3.39344381"
"STVFT";"2022-02-16";"18.50054";"18.11149";"18.11001";"19.6";"1151.22329393";"62.47060643";"12";"18.42823945"
"SUPER";"2022-02-16";"5.60012";"5.79999";"5.35255";"6.44995";"103101.06895100";"17657.50656136";"313";"5.83893703"
"SUSHI";"2022-02-16";"22.6523";"22.29367";"21.79214";"22.89094";"30039.99294440";"1345.19857992";"110";"22.33127018"
"THFT";"2022-02-16";"3.29";"3.97999";"3.29";"3.98999";"10587.88622279";"2857.84094630";"59";"3.70485496"
"UFCFT";"2022-02-16";"12.10396";"12.49";"11.34326";"12.49";"1862.10235844";"150.20380436";"24";"12.39717173"
"UMA";"2022-02-16";"32.822";"33.06098999";"32.00115";"34.41433128";"13986.85116967";"423.36055803";"46";"33.03768124"
"UNI";"2022-02-16";"58.73846999";"58.16342999";"56.31735999";"58.99229999";"46986.90970267";"814.24133695";"117";"57.70636735"
"USDC";"2022-02-16";"5.188";"5.16805";"5.14311";"5.3999";"946268.25563491";"182407.60437568";"601";"5.18765793"
"USDP";"2022-02-16";"5.18991";"5.18991";"5.1899";"5.24999";"583.64713319";"111.97772885";"20";"5.21217155"
"WBTC";"2022-02-16";"226000.00005";"229499.99994";"225009.00703";"230000";"577.75033696";"0.00254218";"19";"227265.70776144"
"WBX";"2022-02-16";"0.03762";"0.0375";"0.0362";"0.0382";"167017.12033021";"4484491.27569315";"683";"0.03724327"
"WLUNA";"2022-02-16";"285.49001";"286.01009";"284";"301.99995";"43303.46785876";"147.93703955";"142";"292.7155227"
"XLM";"2022-02-16";"1.1508456";"1.17";"1.11";"1.2";"65865.27396434";"57668.67602537";"767";"1.14213258"
"XRP";"2022-02-16";"4.34866";"4.34518999";"4.21824";"4.385";"522494.25119164";"121448.24502897";"1576";"4.3021968"
"XTZ";"2022-02-16";"21.68855";"20.85001";"20.58646999";"21.74825";"41069.23550361";"1946.59921483";"237";"21.09794106"
"YBOFT";"2022-02-16";"6.2798";"6.42";"3.9001";"7.49";"35801.77501954";"6607.46018936";"147";"5.41838679"
"YFI";"2022-02-16";"124074.99966";"123436";"120849.00005";"129818.23";"15921.81538666";"0.12905631";"59";"123371.07257026"
"YGG";"2022-02-16";"18.1327";"18.68976";"17.62491";"19.25";"53799.24092625";"2881.32086016";"166";"18.67172853"
"ZRX";"2022-02-16";"3.29";"3.44385";"3.27887";"3.58";"19333.10923295";"5536.92677288";"115";"3.49166785"
