"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-05-13";"420.563";"435.39505";"418.024";"475";"163248.49813198";"365.66820969";"277";"446.43885852"
"ACMFT";"2022-05-13";"14.9999";"18.96199";"14.9999";"20.98";"53169.25940770";"2817.91898887";"143";"18.86827109"
"ADA";"2022-05-13";"2.73821";"2.76420001";"2.66839";"3.15";"585561.94081968";"201590.13829309";"1993";"2.90471521"
"ADS";"2022-05-13";"10.19783";"13.55707";"9.01014";"14";"3056.00599696";"251.74816667";"54";"12.13913903"
"AGIX";"2022-05-13";"0.3501";"0.31619";"0.2503";"0.37808";"16068.65587628";"50077.60221861";"219";"0.3208751"
"ALCX";"2022-05-13";"163.69595";"162.64694";"161.27111";"178.05199";"3482.59295980";"20.82328528";"52";"167.24512549"
"ALGO";"2022-05-13";"2.3471";"2.38683999";"2.23346";"2.73";"82153.51569148";"33086.18829551";"849";"2.48301541"
"ALICE";"2022-05-13";"13.2";"14.9358";"12.93985";"14.9358";"3925.13806259";"285.08563597";"34";"13.7682772"
"ALLFT";"2022-05-13";"0.90001";"1.05999";"0.8004";"1.2";"3317.72617883";"3333.23898230";"58";"0.99534602"
"ALPHA";"2022-05-13";"0.85999";"0.89097";"0.4725";"1.14694999";"7580.60129390";"8745.59501558";"119";"0.86679079"
"AMFT";"2022-05-13";"3.01776";"3.00579";"2.26725999";"3.15999";"2409.85084760";"875.83432897";"40";"2.75149165"
"AMP";"2022-05-13";"0.06482";"0.07177";"0.06201";"0.077";"34068.71917176";"479691.51315069";"304";"0.07102214"
"ANKR";"2022-05-13";"0.17653";"0.19001";"0.17497";"0.20272";"198701.56401464";"1049847.03006289";"506";"0.18926715"
"ANT";"2022-05-13";"9.48999";"8.9";"6.21688";"9.48999";"4702.38803414";"572.09387243";"68";"8.21960915"
"APE";"2022-05-13";"42.6709";"44.69163999";"42.23952001";"51.98495";"1665768.19044180";"35638.87471981";"2247";"46.74020163"
"ARGFT";"2022-05-13";"2.50220999";"2.88693";"2.50220999";"3.14989";"4497.91429649";"1579.52056189";"45";"2.84764529"
"ASRFT";"2022-05-13";"7.58388";"8.2928";"6.40001";"10.5";"14285.46844709";"1752.49661449";"84";"8.1514956"
