"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-04-02";"1152.00135";"1104.72";"1090.48";"1172.69999";"190058.64116203";"167.70897261";"230";"1133.26459642"
"ACMFT";"2022-04-02";"40.5";"41.75";"38.04999999";"44.5";"38789.47730206";"910.31520004";"147";"42.61103989"
"ADA";"2022-04-02";"5.56852";"5.40005";"5.332001";"5.64";"244063.77980226";"44265.96923768";"806";"5.51357586"
"ALCX";"2022-04-02";"564.92035999";"616.72558";"564.92035999";"620";"13774.92844465";"22.85693845";"48";"602.65850891"
"ALGO";"2022-04-02";"4.62108999";"4.27156999";"4.20005";"4.6894";"66856.99102746";"15304.58586947";"458";"4.36842862"
"ALICE";"2022-04-02";"39.12478";"41.63024";"35.70985";"41.99995";"33484.66043173";"831.26910650";"73";"40.28137238"
"ALLFT";"2022-04-02";"2.39001";"2.37975";"2.27999999";"2.39001";"5444.15913001";"2368.38637031";"16";"2.29867862"
"AMFT";"2022-04-02";"5.86251";"5.9";"5.82816";"6.19274";"2925.32909065";"489.97312491";"24";"5.97038682"
"AMP";"2022-04-02";"0.12925";"0.13163";"0.1254";"0.13339";"34805.76860107";"267693.03481868";"209";"0.13002119"
"ANKR";"2022-04-02";"0.44782";"0.45177";"0.44275";"0.47951";"169129.06456440";"367064.09238254";"248";"0.46076167"
"ANT";"2022-04-02";"25.40001";"25.68482";"24.55";"26.2";"9956.88679420";"389.55722927";"43";"25.5594969"
"APE";"2022-04-02";"61.94958";"61.38999999";"60.0003";"64.59999999";"451836.16410937";"7340.32774411";"835";"61.55531195"
"ARGFT";"2022-04-02";"6.81509";"6.7";"6.1";"6.9899";"10913.45917700";"1640.64454073";"39";"6.65193398"
"ASRFT";"2022-04-02";"18.7968";"18.5102";"18.5102";"20.19995";"52263.65823382";"2705.39062635";"69";"19.31834084"
"ATMFT";"2022-04-02";"37.07029";"37.29999999";"35.5889";"40.99987999";"75657.22411304";"1970.50145693";"79";"38.39490899"
