"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-02-21";"743.30893";"665.011";"661.12";"747.23496";"68537.45525512";"98.36892894";"204";"696.73885843"
"ACMFT";"2022-02-21";"21.69603";"20.77";"20.77";"23.99995";"12773.41601210";"595.82540681";"66";"21.43818619"
"ADA";"2022-02-21";"5.01334001";"4.39567998";"4.35414";"5.12662";"732882.10072349";"155244.82240416";"1591";"4.72081509"
"ALCX";"2022-02-21";"757.82911";"729.27136";"650.01311999";"757.9205";"8922.55004694";"12.85670387";"53";"693.9998103"
"ALGO";"2022-02-21";"4.65998999";"4.27941";"4.00019";"4.65998999";"33334.56218083";"7759.50448049";"407";"4.29596532"
"ALICE";"2022-02-21";"36.46965";"32.80979";"32.80979";"37.01316";"31715.33851938";"927.01969380";"78";"34.21215183"
"ALLFT";"2022-02-21";"2.323";"2.06999999";"2.00005";"2.59229";"2609.67062953";"1163.15992846";"29";"2.24360431"
"AMFT";"2022-02-21";"5.96999";"4.8";"4.8";"5.96999";"771.76311704";"144.21123060";"25";"5.35161591"
"AMP";"2022-02-21";"0.14488";"0.13086";"0.12962";"0.14995";"31296.56038453";"226552.07348948";"190";"0.1381429"
"ANKR";"2022-02-21";"0.36169";"0.30969999";"0.3059";"0.36552";"356932.63825862";"1086807.55844926";"422";"0.32842303"
"ARGFT";"2022-02-21";"9.35";"8.51";"8.51";"9.35499";"5208.01725110";"586.37998985";"22";"8.88164218"
"ASRFT";"2022-02-21";"14.5";"13.16567";"13.16567";"14.51924";"850.79597702";"59.18754588";"6";"14.37457769"
"ATMFT";"2022-02-21";"27.2";"24.95121756";"24.95121756";"27.2";"14466.02254517";"558.54926188";"46";"25.89927788"
"ATOM";"2022-02-21";"144.99998";"122.94402";"121.7777";"145";"287046.38287979";"2213.83322680";"362";"129.66034631"
"AUDIO";"2022-02-21";"4.764";"4.18";"4.1384";"4.93698999";"48808.00003724";"11114.94309232";"101";"4.39120557"
"AVAX";"2022-02-21";"428";"360.75002";"357.76899";"444.07";"344315.40305244";"873.98114520";"1056";"393.96204934"
"AXS";"2022-02-21";"287.17591999";"245.95839";"244.00090001";"288.90258";"412091.22940226";"1579.38250218";"670";"260.91920661"
"BAL";"2022-02-21";"66.90121";"61.0982";"60.68235";"66.90121";"13048.54119451";"206.97250305";"34";"63.04480548"
"BAND";"2022-02-21";"23.55375";"19.42392999";"19.38861";"23.55375";"10463.66427808";"484.38905717";"63";"21.60177676"
"BARFT";"2022-02-21";"31.97999";"30.49999";"25.8";"31.97999";"10418.11287282";"357.19951319";"60";"29.16608922"
"BAT";"2022-02-21";"3.78814";"3.34789";"3.31";"3.78814";"39587.10851575";"11210.46806788";"96";"3.53126276"
"BCH";"2022-02-21";"1600.63249";"1464.71067";"1453.02";"1610.90959";"168226.18439260";"111.12768677";"363";"1513.80982797"
"BLZ";"2022-02-21";"0.97999";"0.83005";"0.80405";"1.02694";"59411.01266398";"65425.86422652";"304";"0.90806615"
"BNT";"2022-02-21";"12";"10.15";"10.15";"12.34999";"2196.84346459";"189.28221610";"28";"11.60617996"
"BTC";"2022-02-21";"203699.99999";"190650.00046";"190000";"204803.98999999";"18715599.12310372";"95.52832273";"11217";"195916.75629018"
"CAIFT";"2022-02-21";"3.24543";"2.7";"2.54009999";"3.3";"6627.60483009";"2342.56435431";"48";"2.82920928"
"CHZ";"2022-02-21";"1.01402001";"0.86515";"0.85844";"1.02259999";"1299419.10169245";"1408986.16592102";"1943";"0.92223694"
"CITYFT";"2022-02-21";"51.00001";"44.0101";"42.50009";"54.49999";"43572.28922186";"885.84508504";"82";"49.18725628"
"COMP";"2022-02-21";"612.79977";"545.8822";"545.8822";"622.504";"11261.55984681";"19.31890535";"39";"582.92950054"
"CRV";"2022-02-21";"13.76775";"11.95466";"11.85783";"13.86547";"120281.46703800";"9451.85524160";"220";"12.72569923"
"CTSI";"2022-02-21";"2.27";"1.78741";"1.73509";"2.27979999";"4759.74543602";"2364.51522074";"69";"2.01298997"
"CVX";"2022-02-21";"129";"111";"110.00005";"131.5";"31286.19352365";"267.22404278";"81";"117.07851284"
"DAI";"2022-02-21";"5.19177999";"5.15";"5.11789999";"5.22377";"20639.66855099";"3983.92789027";"46";"5.18073346"
"DOGE";"2022-02-21";"0.72377001";"0.66180001";"0.65402";"0.73300999";"254619.26282222";"370688.14142573";"1090";"0.68688267"
"DOT";"2022-02-21";"93";"84";"80";"93.99";"196340.93811029";"2256.35146271";"637";"87.01700127"
"DYDX";"2022-02-21";"32.9879";"28.11415";"27.34272";"32.9879";"45594.59583938";"1587.71378878";"119";"28.71713791"
"ENJ";"2022-02-21";"8.26483001";"7.14";"7.113";"8.42514999";"103087.05377676";"13715.40476802";"244";"7.51615103"
"ENS";"2022-02-21";"83.84999";"79.97999";"70";"84";"29267.23180468";"366.68939947";"69";"79.8147747"
"ETH";"2022-02-21";"14217.97";"13311.6991";"13150.00004001";"14330";"6567149.89874651";"481.04575181";"4365";"13651.81975734"
"FET";"2022-02-21";"1.55858";"1.52926";"1.19429999";"1.76954";"19154.11526438";"12293.90720937";"105";"1.5580169"
