"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-02-25";"646.97398999";"731.827";"628.45821";"748.77927";"75625.92964547";"106.99195699";"157";"706.83752099"
"ACMFT";"2022-02-25";"19.19001";"21.6";"19.19001";"21.79993";"3185.46149046";"152.20363830";"32";"20.92894444"
"ADA";"2022-02-25";"4.44999999";"4.8";"4.30002001";"4.9";"920289.06406463";"202387.61526433";"1532";"4.54716096"
"ALCX";"2022-02-25";"669.44545";"697.31979";"580.67216";"698.87995";"7314.59159373";"10.88509244";"54";"671.98249661"
"ALGO";"2022-02-25";"4.02250999";"4.49";"3.95374";"4.84999999";"101471.43151733";"23943.59000302";"592";"4.23793723"
"ALICE";"2022-02-25";"36.57";"39.57877";"34.00005";"39.57877";"54309.12603034";"1466.68832887";"53";"37.02840266"
"ALLFT";"2022-02-25";"2.00620999";"2.1";"2.00001";"2.1";"3000.17532412";"1450.09270064";"20";"2.06895415"
"AMFT";"2022-02-25";"4.88999999";"5.09999999";"4.56005";"5.09999999";"579.38547376";"118.99420643";"20";"4.86902254"
"AMP";"2022-02-25";"0.13691";"0.15323";"0.13341";"0.1548";"130495.03491568";"888480.59630350";"378";"0.14687437"
"ANKR";"2022-02-25";"0.31735";"0.35149";"0.30686";"0.35413";"95614.84491949";"289172.53564352";"364";"0.33064981"
"ARGFT";"2022-02-25";"8.3";"8.28999999";"7.31378";"8.3";"319.11480532";"40.92260247";"13";"7.79800858"
"ASRFT";"2022-02-25";"13.75529";"13.9508";"11.40973";"13.9508";"3569.86480571";"270.78348116";"29";"13.18346595"
"ATMFT";"2022-02-25";"22.27527";"24.27888";"21.00172";"24.299";"32759.68498348";"1439.02681333";"37";"22.76516648"
"ATOM";"2022-02-25";"127.04348";"147.98989";"120.2385972";"148.33186";"156662.45321390";"1147.79576639";"466";"136.48983364"
"AUDIO";"2022-02-25";"3.87945001";"4.31907998";"3.87945001";"4.38677999";"8748.07756069";"2127.56148763";"54";"4.11178601"
"AVAX";"2022-02-25";"397.0138";"424.01228";"363.7733";"440";"405533.51248698";"993.37880309";"1245";"408.23652691"
"AXS";"2022-02-25";"252.62308001";"269.30799999";"238.99009001";"274.99";"312492.33568548";"1199.61880428";"477";"260.49302876"
"BAL";"2022-02-25";"61.44819";"65.02813999";"60.6861";"65.02813999";"2716.71701045";"43.15911030";"22";"62.94654805"
"BAND";"2022-02-25";"18.34669999";"19.6643";"18.05999999";"19.6643";"24644.72753705";"1291.53794173";"42";"19.0816907"
"BARFT";"2022-02-25";"25.08123";"27.50005";"25.08123";"30.89993";"5265.25852155";"191.47055092";"27";"27.4990514"
"BAT";"2022-02-25";"3.45827";"3.72993";"3.36";"3.74812";"38785.80779461";"10906.90437500";"101";"3.55607846"
"BCH";"2022-02-25";"1568.71999";"1670.82988";"1511.36001";"1672.98";"129540.69323500";"81.89069588";"453";"1581.87315229"
"BLZ";"2022-02-25";"0.82498";"0.9348";"0.81005";"0.935";"58588.12377837";"66482.75374349";"351";"0.88125296"
"BNT";"2022-02-25";"9.84811";"12.7069";"9.134";"13.72";"19665.25462094";"1691.96996778";"105";"11.6226972"
"BTC";"2022-02-25";"199814.14617001";"205554.94328";"196120.88525";"208000";"11829223.38116242";"58.43649565";"7741";"202428.69202856"
"CAIFT";"2022-02-25";"2.76";"2.95005";"2.52393";"2.98995";"9025.48751194";"3199.38879087";"57";"2.82100366"
"CHZ";"2022-02-25";"0.85999999";"0.93415001";"0.83502001";"0.93499974";"949268.78483771";"1073307.74434323";"1151";"0.88443299"
"CITYFT";"2022-02-25";"45.00005";"49.34995";"43.5001";"49.35";"50575.42331417";"1053.79690788";"51";"47.99352032"
"COMP";"2022-02-25";"568.41454997";"596.53121";"553.35";"596.53121";"6510.41907567";"11.38064750";"31";"572.0605155"
"CRV";"2022-02-25";"11.6607";"12.59";"11.49448";"12.7";"153054.73104374";"12605.53307425";"196";"12.14186898"
"CSCONS01";"2022-02-25";"100";"100";"100";"100";"55485.97000000";"554.85970000";"30";"100"
"CTSI";"2022-02-25";"1.8";"2.29999999";"1.77233";"2.29999999";"11636.99161741";"5734.05987366";"138";"2.02945066"
"CVX";"2022-02-25";"99.301";"109.99995";"98.00682";"109.99995";"239970.55700002";"2329.06084808";"106";"103.03318489"
"DAI";"2022-02-25";"5.16092";"5.20542";"5.13955";"5.26121";"23662.40190283";"4554.75718262";"47";"5.19509623"
