"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-03-02";"729";"694.09053";"692";"747.934";"115093.22205082";"162.43229866";"161";"708.56118518"
"ACMFT";"2022-03-02";"23.00005";"23.49985";"22.57411";"24";"38701.59745263";"1681.54872915";"53";"23.01544807"
"ADA";"2022-03-02";"4.90291";"4.77283";"4.702";"5.09999";"598703.70433057";"122619.35621117";"1205";"4.88261986"
"ALCX";"2022-03-02";"742.57843";"661.95993999";"636.5444598";"742.57843";"33041.72148329";"49.86122463";"95";"662.67368538"
"ALGO";"2022-03-02";"4.37974999";"4.22999";"4.12005";"4.39879999";"76353.82396100";"17979.77789644";"549";"4.24665"
"ALICE";"2022-03-02";"38.66682999";"37.28046";"37.15523";"39.79838";"12263.55510887";"320.61508473";"36";"38.2500877"
"ALLFT";"2022-03-02";"2.38994999";"2.15777";"2.13";"2.46995";"1804.09728607";"772.42384688";"22";"2.33563126"
"AMFT";"2022-03-02";"5.28904999";"5.98";"5.28904999";"6";"7315.85030351";"1234.20577853";"13";"5.92757741"
"AMP";"2022-03-02";"0.1494";"0.1496";"0.13";"0.16";"48703.12889734";"329291.65275970";"207";"0.14790271"
"ANKR";"2022-03-02";"0.38834";"0.37126";"0.36594";"0.39257";"332960.19939679";"891890.46427205";"265";"0.3733196"
"ARGFT";"2022-03-02";"8.72555";"8.61999999";"8.61999999";"9.19999";"1757.96155836";"202.78736826";"17";"8.66898946"
"ASRFT";"2022-03-02";"16.85999";"14.97005";"14.97";"16.85999";"11562.61750231";"746.54035900";"47";"15.48826846"
"ATMFT";"2022-03-02";"29";"29.48733";"28.20232";"32.0139";"22334.24997770";"763.76166858";"72";"29.24243372"
"ATOM";"2022-03-02";"157.94303";"168.97401";"154.99998";"170";"228962.04121917";"1409.32254547";"715";"162.4624838"
"AUDIO";"2022-03-02";"4.49815999";"4.22642";"4.16";"4.49815999";"7182.51144135";"1654.12140595";"59";"4.34219121"
"AVAX";"2022-03-02";"446.92663";"423.25734";"420.88";"463.75246";"455961.32434511";"1045.18177155";"1248";"436.25074293"
"AXS";"2022-03-02";"289.10489";"279.75";"279.35408";"304.99995";"381387.37303225";"1325.56161757";"516";"287.71757417"
"BAL";"2022-03-02";"67.8952";"66.56";"66.48735";"68.51788999";"8793.19178199";"131.33230119";"32";"66.9537631"
"BAND";"2022-03-02";"21.58549";"20.3555";"20.3555";"21.58549";"9778.69025882";"470.72182764";"52";"20.77381945"
"BARFT";"2022-03-02";"43.57";"40.59561";"40.59";"47.4";"38192.24872354";"884.45473034";"89";"43.18168857"
"BAT";"2022-03-02";"3.86";"3.7";"3.69336";"3.90853";"28206.59126948";"7502.99643581";"70";"3.75937687"
"BCH";"2022-03-02";"1686.58";"1622.35977";"1618.68918";"1704.12";"166463.48696885";"100.27494200";"447";"1660.07063827"
"BLZ";"2022-03-02";"0.88379";"0.84";"0.69003";"0.88379";"97726.86839242";"117409.64834006";"350";"0.83235807"
"BNT";"2022-03-02";"11.82578";"12.96029";"11.71565";"14.9";"11981.20533930";"880.35475714";"56";"13.60951961"
"BTC";"2022-03-02";"227000";"224069.78043";"222880";"231900";"14316100.67859732";"63.17684767";"8052";"226603.59303421"
"CAIFT";"2022-03-02";"3.2";"3.06995";"2.98";"3.38";"15290.62678305";"4889.46587726";"103";"3.12725912"
"CHZ";"2022-03-02";"1.05871999";"1.00738";"0.99000001";"1.06249999";"855105.98339742";"836615.18219747";"1147";"1.02210191"
"CITYFT";"2022-03-02";"53.84995";"52.99999";"51.7";"53.84995";"9198.65984790";"176.86635260";"31";"52.00910016"
"COMP";"2022-03-02";"633.01005999";"622.921";"616.1649";"642.17582";"11246.14604279";"18.05935798";"27";"622.73232831"
"CRV";"2022-03-02";"12.87";"13.26674";"12.87";"14.1";"263252.96984393";"19455.94381896";"238";"13.53072214"
"CSCONS01";"2022-03-02";"100";"100";"100";"100";"5997.24000000";"59.97240000";"15";"100"
"CTSI";"2022-03-02";"2.09995";"2.06999999";"1.92005";"2.13994";"40101.70365889";"19466.17048374";"130";"2.06007153"
"CVX";"2022-03-02";"98.97999";"103.00005";"97.29481";"164.99987999";"457401.50462825";"3809.52744415";"629";"120.06778041"
"DAI";"2022-03-02";"5.16469";"5.12223999";"5.09999999";"5.17544";"29559.51934753";"5744.89243068";"50";"5.14535645"
"DOGE";"2022-03-02";"0.69";"0.67992999";"0.67206";"0.70354";"259262.07225417";"378288.82758538";"963";"0.68535482"
