"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-02-15";"867.51596";"886.16599";"854.18";"899.62999";"65655.72340664";"74.90940938";"107";"876.46830952"
"ACMFT";"2022-02-15";"24.38524";"24.8599";"24.38524";"25.8";"4164.45131686";"167.74865720";"37";"24.82554189"
"ADA";"2022-02-15";"5.72877999";"5.74391999";"5.53588";"5.83999";"387504.43113669";"67839.16637803";"1091";"5.71210484"
"ALCX";"2022-02-15";"810.98011";"825.00004";"810.05";"899.8519";"15612.70129548";"18.25587494";"51";"855.21517576"
"ALGO";"2022-02-15";"4.88";"5.14959";"4.81005";"5.14999";"92835.75017717";"18633.93168900";"571";"4.98208063"
"ALICE";"2022-02-15";"43.68884";"46.11608";"42.46558";"46.5";"67947.36215318";"1520.12148196";"102";"44.69863952"
"ALLFT";"2022-02-15";"2.62159";"2.7398";"2.54";"2.74614";"2510.19661822";"951.98977389";"26";"2.63678947"
"AMFT";"2022-02-15";"6.07652";"6.02284";"5.6001";"6.0897";"4630.45744693";"762.70557434";"21";"6.07109427"
"AMP";"2022-02-15";"0.15925";"0.16105";"0.15";"0.1627";"30810.73431589";"195694.05868565";"278";"0.15744338"
"ANKR";"2022-02-15";"0.40421";"0.42757";"0.40161";"0.43422";"77571.36963945";"186765.74385165";"270";"0.41534045"
"ARGFT";"2022-02-15";"9.08";"9.23135";"8.78374";"9.48";"1142.82848283";"125.34592938";"11";"9.11739606"
"ASRFT";"2022-02-15";"16.2502";"17";"16.2502";"17.54332";"1204.22818339";"70.47755681";"12";"17.08669025"
"ATMFT";"2022-02-15";"28.90754";"29.5";"28.68";"32.29999999";"69238.16236431";"2267.23676900";"125";"30.53856717"
"ATOM";"2022-02-15";"149.9001";"148.11";"143";"155";"215444.60062252";"1446.07906649";"401";"148.9853533"
"AUDIO";"2022-02-15";"5.44";"5.69972";"5.25581001";"5.73997999";"20831.13451889";"3816.00135984";"88";"5.45889074"
"AVAX";"2022-02-15";"443.99";"486.14897";"429.33002";"490";"293123.07722585";"625.48746157";"1173";"468.63141986"
"AXS";"2022-02-15";"313.86799999";"339.12881";"304.76512";"342.79392999";"467365.64727290";"1445.08513493";"563";"323.41737934"
"BAL";"2022-02-15";"76.97799";"80.71648999";"76.97799";"82.47848";"20258.02068814";"255.38820555";"43";"79.32245987"
"BAND";"2022-02-15";"22.53469";"24.38763";"22.43857";"25.22395";"26915.76585431";"1136.24277908";"92";"23.68839331"
"BARFT";"2022-02-15";"34.43099999";"35.29979";"33.01001";"35.99993";"2728.70736639";"78.66855754";"32";"34.68612431"
"BAT";"2022-02-15";"4.35945";"4.4";"4.33";"4.44001";"23661.64445135";"5409.12639888";"67";"4.37439296"
