"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-03-24";"755.40306";"797.758";"755.403";"835.52772";"254341.05773600";"320.89752520";"240";"792.59276797"
"ACMFT";"2022-03-24";"25.88453";"26.74158";"25.85";"27.08199";"1626.47903674";"61.98185204";"16";"26.24121389"
"ADA";"2022-03-24";"5.37";"5.47999999";"5.250001";"5.78077";"1606579.59101591";"288084.33133857";"3067";"5.57676838"
"ALCX";"2022-03-24";"499.86791";"528.99995";"476.70008";"529";"40519.53864681";"80.02322722";"83";"506.3472201"
"ALGO";"2022-03-24";"4.01999999";"4.41";"3.73012";"4.48";"112832.94693880";"26818.96048720";"834";"4.20720806"
"ALICE";"2022-03-24";"33.92859";"34.47929";"20.00005";"35";"54791.93794463";"1880.71185443";"108";"29.13361651"
"ALLFT";"2022-03-24";"2.0994";"2.05985";"2.00016";"2.1254";"2254.23275254";"1076.49636496";"26";"2.09404585"
"AMFT";"2022-03-24";"5.6701";"5.36324";"5.15831";"5.6701";"3087.48712575";"577.17048542";"33";"5.34935032"
"AMP";"2022-03-24";"0.13181";"0.13208";"0.128";"0.1378";"59612.55944402";"453659.46638887";"295";"0.13140376"
"ANKR";"2022-03-24";"0.3757";"0.38";"0.37";"0.38791";"112335.68323792";"295427.91038450";"245";"0.38024736"
"ANT";"2022-03-24";"24.68975";"25.29";"23.40018";"25.29";"32295.48032968";"1307.26649574";"69";"24.70458811"
"APE";"2022-03-24";"67.67";"64.99989999";"61.11005";"69.3999";"1341000.29088749";"20287.09117433";"2840";"66.10116154"
"ARGFT";"2022-03-24";"6.8";"6.72337";"6.58";"7.29";"30931.01316341";"4419.85073949";"59";"6.9982031"
"ASRFT";"2022-03-24";"18.57764999";"18.11921";"18.011";"19.97999";"22615.37270176";"1227.64695068";"89";"18.42172351"
"ATMFT";"2022-03-24";"33.64998";"33.08175";"32.0002";"33.64998";"16209.24644887";"499.29401779";"48";"32.46433137"
"ATOM";"2022-03-24";"138.86965";"143";"130.50012";"148.5555";"211745.09523499";"1506.87218218";"441";"140.51961257"
"AUDIO";"2022-03-24";"5.1901";"5.15";"4.05012";"7.09";"168698.76648106";"29902.10870813";"381";"5.64170133"
