"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-03-22";"779.845";"760.08099";"747";"794.15199";"103474.14253425";"134.18530050";"157";"771.1287462"
"ACMFT";"2022-03-22";"24.84517";"26.75015";"24.84517";"34.49989999";"153400.21298664";"5462.95797828";"181";"28.0800646"
"ADA";"2022-03-22";"4.56058001";"4.82897999";"4.56058001";"4.93442799";"794154.13510643";"166525.58636325";"1505";"4.76896164"
"ALCX";"2022-03-22";"515.06956";"522.59006";"494";"532.99999";"26684.60050177";"52.30468193";"69";"510.17613561"
"ALGO";"2022-03-22";"4.07475";"4.04481999";"3.99";"4.59999999";"56833.17570791";"13705.10736899";"597";"4.14686103"
"ALICE";"2022-03-22";"32.07678";"32.33";"32.07678";"33.72943";"18539.07883548";"557.44200214";"44";"33.2574129"
"ALLFT";"2022-03-22";"2.04005";"2.07002";"2.04001";"2.129";"2550.57386972";"1219.92345598";"25";"2.09076549"
"AMFT";"2022-03-22";"5.20988";"5.3";"5.11";"6.15";"16134.80940739";"2957.16098678";"91";"5.45618229"
"AMP";"2022-03-22";"0.13197999";"0.13464";"0.13";"0.1374";"43546.51318723";"329291.59369147";"230";"0.13224301"
"ANKR";"2022-03-22";"0.37358";"0.37166";"0.36811";"0.37999";"67732.45724016";"180858.71270778";"187";"0.3745048"
"ANT";"2022-03-22";"24.86993";"24.22019";"23.51";"26.00001";"32545.06443201";"1321.84839656";"135";"24.62087522"
"APE";"2022-03-22";"57.839";"59.98970999";"52.50048";"64";"1860836.95819900";"31800.82437871";"3872";"58.51536853"
"ARGFT";"2022-03-22";"6.98452";"7.03";"6.7";"7.5";"30348.38035845";"4329.55596524";"88";"7.00958264"
"ASRFT";"2022-03-22";"16.93653";"20.20015";"16.76258";"29.46999";"274159.22414993";"12252.79208756";"427";"22.37524493"
"ATMFT";"2022-03-22";"32.01";"32.60605";"31.35";"36.2799";"84999.29650498";"2508.36333444";"97";"33.88635742"
"ATOM";"2022-03-22";"139.13009";"140.51985";"137.50004999";"143.8";"95089.83443937";"679.71231337";"274";"139.89717792"
"AUDIO";"2022-03-22";"5.45";"5.05";"5";"5.90178";"95918.77395468";"17646.63839787";"246";"5.43552668"
"AVAX";"2022-03-22";"436.15";"419.87";"415";"450";"502518.75165574";"1164.15964649";"1157";"431.65793726"
"AXS";"2022-03-22";"252";"258.52320999";"252";"262.68359999";"153371.49980194";"596.62007371";"253";"257.06728043"
"BAL";"2022-03-22";"60.08";"58.83";"58.81";"60.74831";"10153.40670996";"168.63231897";"20";"60.21032487"
"BAND";"2022-03-22";"18.66";"18.77453999";"18.66";"19.2516";"5081.50653849";"269.40531987";"21";"18.86193836"
"BARFT";"2022-03-22";"39.51205";"40.01310999";"39.51205";"46.9999";"85028.10625328";"1987.58827936";"113";"42.77953695"
"BAT";"2022-03-22";"4.05";"4";"3.98";"4.09621";"20089.16869524";"4967.37253441";"53";"4.04422429"
"BCH";"2022-03-22";"1691.94";"1765.77018";"1688.58142";"1900.33";"504336.53054221";"275.77653386";"1251";"1828.7869656"
"BLZ";"2022-03-22";"0.75893";"0.761";"0.7312";"0.78985";"21194.45950814";"27764.64992734";"124";"0.7633613"
"BNT";"2022-03-22";"12.2748";"11.53862";"11.5133";"12.5";"10290.91102460";"836.12132889";"32";"12.30791593"
"BTC";"2022-03-22";"207799.18221";"209331";"207362";"213400";"12085203.09427926";"57.24706921";"6138";"211106.05767339"
"CAIFT";"2022-03-22";"2.9601";"2.97";"2.9601";"3.03";"3635.65299236";"1214.24340561";"38";"2.99417149"
"CHZ";"2022-03-22";"1.0244";"1.0327";"1.02112001";"1.05599999";"819455.06192831";"788903.51073711";"751";"1.0387266"
"CITYFT";"2022-03-22";"67.08925";"66.5151";"65";"75.95";"292026.25464697";"4221.44928202";"319";"69.17677677"
"COMP";"2022-03-22";"578.44";"563.403";"562.97";"583.62294999";"9442.90996985";"16.51847039";"30";"571.6576503"
"CRV";"2022-03-22";"11.16913";"11.28898";"11.0925";"11.45689";"114109.25119468";"10133.14958482";"164";"11.26098556"
"CSCONS01";"2022-03-22";"100";"100";"100";"100";"261497.39751800";"2614.97397518";"1";"100"
"CTSI";"2022-03-22";"1.74866";"1.82997";"1.70816";"1.85356";"20845.82002135";"11648.77546300";"85";"1.78952887"
"CVX";"2022-03-22";"101.72433";"100.26161";"98.78";"104.38995";"22138.10615218";"218.58296143";"87";"101.28010896"
"DAI";"2022-03-22";"4.97571";"4.95";"4.92905";"4.9764";"13946.64261117";"2813.01774322";"60";"4.95789358"
"DOGE";"2022-03-22";"0.59757";"0.60134";"0.59742001";"0.6198";"97485.65534787";"160296.81318535";"759";"0.60815716"
"DOT";"2022-03-22";"94.87005";"101.50842001";"94.87005";"102.72298";"195039.19414667";"1985.26095181";"375";"98.24360569"
"DYDX";"2022-03-22";"25.33";"24.40005";"24.40005";"26.26223";"11556.56170337";"454.42472015";"34";"25.43119067"
"ENJ";"2022-03-22";"7.28175999";"7.2908";"7.12529";"7.38059999";"112133.10314667";"15406.64721749";"110";"7.27822877"
"ENS";"2022-03-22";"81.90859";"86.18203";"73.11109999";"90.77602";"59985.71235341";"702.83939980";"131";"85.34768023"
"ETH";"2022-03-22";"14754.8";"14747.36839";"14500.88";"15056.8374";"4978763.61505447";"334.84404300";"2788";"14868.90305841"
"FET";"2022-03-22";"1.72995";"1.88108";"1.71185";"2.09995";"36319.59949708";"19102.87264518";"229";"1.90126376"
"FIL";"2022-03-22";"90.32862";"94.38658";"89.55126";"95.26778";"39562.43354469";"431.05530536";"141";"91.78041205"
"GALA";"2022-03-22";"1.19";"1.18005";"1.17005";"1.25788";"276131.59144523";"227809.54268986";"397";"1.21211599"
"GALFT";"2022-03-22";"15";"16.67";"15";"17.8";"83557.76941860";"5258.02370051";"110";"15.89147827"
"GALOFT";"2022-03-22";"2.944";"2.87108";"2.8377";"3.2";"34635.17843434";"11703.83511203";"167";"2.95930163"
"GNO";"2022-03-22";"1644.6";"1607";"1584.64";"1699.99961";"2677.87366776";"1.65163770";"33";"1621.34447994"
"GODS";"2022-03-22";"5.61599";"6.96";"5.25201";"6.97";"22582.41227296";"3632.35790462";"255";"6.21701188"
"GRT";"2022-03-22";"2.05518";"1.99694";"1.98783";"2.08";"17321.05111438";"8490.83845877";"66";"2.03996945"
"ICP";"2022-03-22";"85.54998";"92.28653";"85.43401";"93.26";"72360.38761453";"815.74616066";"220";"88.7045396"
"ILV";"2022-03-22";"2760.00081";"2886.13999";"2750";"2899.99";"21022.17107357";"7.46510048";"67";"2816.06002891"
"IMX";"2022-03-22";"10.59619";"11.34699";"10.59619";"11.95";"40831.93413414";"3633.33535794";"120";"11.23814074"
"INTERFT";"2022-03-22";"28.1201";"29.86768";"28.1201";"30.95644";"4393.34506260";"146.83001242";"12";"29.92130144"
"JUVFT";"2022-03-22";"30.75005";"32.00878";"30.35";"35.32125";"35278.42617001";"1033.40647602";"59";"34.13799602"
"KNC";"2022-03-22";"16.3339";"15.8422";"15.68415";"16.36269";"59275.79073322";"3671.73604908";"39";"16.14380498"
"KP3R";"2022-03-22";"1862.21011";"2019.83639";"1862.21011";"2028.1879";"3994.40655263";"2.06316018";"24";"1936.06225602"
"LDO";"2022-03-22";"16.63999";"17.79";"16.25011";"18.69";"30061.18278491";"1748.57067835";"157";"17.19186027"
"LINK";"2022-03-22";"77";"75.96697";"75.01155";"78.36913";"337529.43697090";"4361.64363658";"218";"77.3858355"
"LPT";"2022-03-22";"134.4916";"136";"130.11000999";"143.99995";"46439.20783404";"332.50512894";"31";"139.66463609"
"LQTY";"2022-03-22";"12.71";"12.65001";"11.5";"13.68";"10683.38360840";"827.23690341";"89";"12.91453943"
"LRC";"2022-03-22";"4.15885";"4.26999999";"3.90005";"4.26999999";"14750.45247645";"3574.93939365";"70";"4.12607064"
"LTC";"2022-03-22";"593.71";"597.12611001";"583.66046";"613.13129999";"439604.28779719";"731.53437976";"713";"600.93455613"
"MANA";"2022-03-22";"12.08284";"12.1044";"11.88002";"12.29975";"187868.78718189";"15541.68732211";"350";"12.08805603"
"MATIC";"2022-03-22";"7.42465";"7.4674";"7.37015001";"7.54210999";"41248.99543111";"5526.68279899";"129";"7.46360826"
"MBCCSH02";"2022-03-22";"100";"100";"100";"100";"1000.00000000";"10.00000000";"1";"100"
"MBPRK01";"2022-03-22";"131";"147.47989999";"126.3203";"148";"18059.19734879";"131.29223291";"40";"137.54962459"
"MBPRK02";"2022-03-22";"135";"135";"135";"135";"1993.04236665";"14.76327679";"6";"135"
"MBPRK03";"2022-03-22";"106.01";"106.01";"106.01";"106.01";"275.20111298";"2.59599201";"2";"106.01"
"MBPRK04";"2022-03-22";"150";"149.9999";"147.4292";"150";"334.91892548";"2.24243379";"3";"149.35510112"
"MBPRK05";"2022-03-22";"101.1207";"109.09";"101.1207";"109.09";"7604.16099256";"69.85374562";"6";"108.85831425"
"MBPRK07";"2022-03-22";"100";"100";"100";"100";"110.02000000";"1.10020000";"1";"100"
"MBSANTOS01";"2022-03-22";"50";"50";"50";"50";"55.18000000";"1.10360000";"1";"50"
"MBVASCO01";"2022-03-22";"24.3782";"24.39";"24.3782";"26.4199";"1518.34603575";"61.06395379";"9";"24.86484974"
"MC";"2022-03-22";"11.26738";"10.80826";"10.80826";"11.79923";"4068.74016759";"360.84925263";"28";"11.27545682"
"MCO2";"2022-03-22";"51.76947284";"50.55494999";"50.0001";"53";"32641.97239941";"639.86605843";"92";"51.01375822"
"MENGOFT";"2022-03-22";"4.37154";"4.18";"4.05999999";"4.37154";"28152.29118422";"6676.02939482";"198";"4.21692139"
"MIR";"2022-03-22";"8.35";"7.92455";"6.5";"8.38";"108795.97385935";"13872.41062077";"204";"7.84261487"
"MKR";"2022-03-22";"10176.09999";"10061.49999";"10061.49999";"10308.89999";"10258.16600419";"1.01135153";"26";"10143.02712746"
"NAVIFT";"2022-03-22";"3.58";"3.30001";"3.2959";"3.58";"1875.28989042";"557.95718023";"21";"3.36099248"
"NFTOKN01";"2022-03-22";"100";"100";"100";"100";"4355.59000000";"43.55590000";"8";"100"
"OCEAN";"2022-03-22";"3.25939";"3.06979";"2.62049999";"3.25939";"135606.92435640";"44141.33026853";"560";"3.07210778"
"OGFT";"2022-03-22";"19.67138";"20.33717";"19.40506999";"21.97145";"64294.94019592";"3039.98739892";"83";"21.14973904"
"OMG";"2022-03-22";"23.9";"24.66502";"23.82956";"25.08";"36622.23245953";"1501.70012191";"55";"24.38718085"
"OXT";"2022-03-22";"1.27999";"1.243";"1.2358";"1.2865";"10831.96431969";"8633.52664550";"47";"1.25463958"
"PAXG";"2022-03-22";"9589.63001";"9517.12985999";"9438.42074999";"9653.03998999";"88584.56747491";"9.32215958";"265";"9502.58003145"
"PERP";"2022-03-22";"21.07995";"20.85999";"19.00005";"21.07995";"4690.58630426";"226.43404097";"34";"20.71502272"
"PFLFT";"2022-03-22";"2.59";"2.50495";"2.36244";"2.749";"52864.59945482";"20477.30887686";"123";"2.5816185"
