"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-05-16";"441.26504";"450.461";"416.47604";"453.369";"52846.11803191";"122.28644404";"126";"432.15025546"
"ACMFT";"2022-05-16";"19.80379";"17.02005";"16.00005";"19.89999999";"16934.85121044";"982.40799421";"65";"17.23810403"
"ADA";"2022-05-16";"3.03496";"2.88899999";"2.812";"3.16";"428502.35537412";"147028.42632347";"1234";"2.91441843"
"ADS";"2022-05-16";"15.29941";"16.01";"12.68001";"17.3";"9910.35425994";"636.35200326";"168";"15.57369853"
"AGIX";"2022-05-16";"0.344";"0.32567";"0.31005";"0.34995";"8663.42446130";"26770.36320148";"131";"0.32361998"
"ALCX";"2022-05-16";"178.87057";"171.33994999";"166.76541";"178.87057";"2972.06290892";"17.44367840";"35";"170.38051497"
"ALGO";"2022-05-16";"2.42551";"2.41335";"2.25999999";"2.46563";"82694.98136221";"35333.92719304";"502";"2.34038466"
"ALICE";"2022-05-16";"14.1126";"14.32806";"13.3507";"14.32806";"4474.11323356";"326.77667270";"25";"13.69165429"
"ALLFT";"2022-05-16";"0.85";"0.98999";"0.80999";"1.1";"7233.00922158";"7849.83334229";"86";"0.92142201"
"ALPHA";"2022-05-16";"0.83796";"0.77468";"0.7";"0.86953";"8454.35070177";"10926.16387965";"97";"0.77377117"
"AMFT";"2022-05-16";"2.6";"2.65079999";"2.54999999";"2.93104";"2893.47802183";"1068.19057156";"33";"2.70876573"
"AMP";"2022-05-16";"0.07059";"0.07223";"0.0506";"0.07405";"19554.98072571";"284048.46898299";"231";"0.06884381"
"ANKR";"2022-05-16";"0.20284";"0.19936";"0.18777";"0.20284";"84619.53908331";"434983.05581828";"256";"0.19453525"
"ANT";"2022-05-16";"7.71001";"9.36";"7.71001";"9.36999999";"3805.01877250";"421.40667022";"56";"9.02932734"
"APE";"2022-05-16";"43.7337";"42.3528";"40.12530001";"43.73415";"872725.31566037";"20766.94768376";"903";"42.02472741"
"ARGFT";"2022-05-16";"3.07999";"3.059";"2.60469999";"3.07999";"765.89227412";"258.67001768";"35";"2.96088538"
"ASRFT";"2022-05-16";"7.898";"7.7274";"7.31005";"7.898";"3452.52977157";"462.31619530";"18";"7.46789709"
"ATMFT";"2022-05-16";"12.79995";"12.13";"11.54722";"13.7";"2848.53754115";"217.37725425";"22";"13.10411961"
"ATOM";"2022-05-16";"62.3";"57.9631";"55.79961";"62.67835";"43255.88193315";"740.18962885";"327";"58.43891922"
"AUDIO";"2022-05-16";"2.38099999";"2.29225";"1.91";"2.5691";"24597.12868896";"11472.04423957";"126";"2.1440929"
"AVAX";"2022-05-16";"177.27499";"170.022";"162.866";"177.27499";"119234.40239577";"706.72182647";"519";"168.71475866"
"AXS";"2022-05-16";"113.97007";"109.76301";"101.00000001";"116.54899";"123083.76962150";"1169.34760484";"243";"105.25849551"
"BADGER";"2022-05-16";"25.64625";"25.16848";"21.60057";"27.35018";"4365.12049952";"177.76229155";"44";"24.55594187"
"BAL";"2022-05-16";"45.89701";"44.10655";"44.07879";"45.9433";"2487.89963884";"55.78072959";"21";"44.60141803"
"BAND";"2022-05-16";"8.92436";"8.42789999";"8.26176";"8.92436";"1194.20754157";"142.96171029";"16";"8.35333838"
"BARFT";"2022-05-16";"15.50001";"16.93995";"15.15005";"16.95";"12608.86350908";"779.22781818";"46";"16.18122866"
"BAT";"2022-05-16";"2.095";"2.00789";"1.98662";"2.095";"2111.59739980";"1043.52772927";"41";"2.02351824"
"BCH";"2022-05-16";"1063.3185";"1025.2";"1000.00004";"1063.3185";"115277.57079565";"112.72971430";"410";"1022.60146325"
"BLZ";"2022-05-16";"0.3894";"0.37131";"0.33284999";"0.38945";"11380.34592350";"32121.99552949";"85";"0.35428514"
"BNT";"2022-05-16";"7.9921";"8.45999";"5.89665";"8.49982";"3524.07982999";"488.49564826";"40";"7.21414784"
"BTC";"2022-05-16";"155712.39560394";"152874.83287";"149106.85347";"155870.99844729";"9425831.44696849";"61.88177051";"6356";"152320.0026322"
"CAIFT";"2022-05-16";"1.98052";"2.3098";"1.63001";"2.3098";"5337.01510942";"2729.22168527";"51";"1.95550809"
"CHZ";"2022-05-16";"0.61932999";"0.59295999";"0.5701";"0.61946";"347528.87933490";"592531.77130078";"689";"0.58651518"
"CITYFT";"2022-05-16";"25.57978";"24.451";"21.15015";"25.57978";"19823.09123875";"817.27548230";"81";"24.25509105"
"COMP";"2022-05-16";"363.43484";"351.69405";"342.06668";"364.64699";"4920.91029448";"14.12878426";"30";"348.28971862"
"CRV";"2022-05-16";"7.32442";"7.03527";"6.81";"7.32442";"48260.48085381";"6945.16828592";"66";"6.94878494"
"CSCONS01";"2022-05-16";"104.9799";"100";"100";"104.98";"743.27821837";"7.27497043";"5";"102.16924254"
"CSCONS02";"2022-05-16";"100.44";"100.44";"100.44";"100.44";"139592.23993689";"1389.80724748";"10";"100.44"
"CTSI";"2022-05-16";"0.95865";"0.92021";"0.84177";"1.04948";"5400.23059185";"5647.25893315";"41";"0.95625694"
"CVX";"2022-05-16";"58.97993";"57.17547";"51.03917";"63.99";"18261.76350938";"314.13298144";"63";"58.13386237"
"DAI";"2022-05-16";"5.11825";"5.08269";"5.07013";"5.12946";"12332.51464784";"2419.39674218";"25";"5.0973511"
"DIA";"2022-05-16";"2.0999";"2.18";"1.6677";"2.96";"21056.85178877";"9518.39808547";"295";"2.21222642"
"DOGE";"2022-05-16";"0.46265999";"0.45665";"0.44132001";"0.46528999";"100058.07250998";"223156.41020753";"1151";"0.44837642"
"DOT";"2022-05-16";"58.00250999";"56.79737999";"53.14860001";"58.36163999";"108490.77195371";"1971.14989564";"347";"55.0393312"
"DYDX";"2022-05-16";"10.42601";"9.74928";"9.45574";"10.42601";"10806.44235777";"1093.65091810";"32";"9.88107098"
"ENJ";"2022-05-16";"3.75108999";"3.68906";"3.53569001";"3.75108999";"13970.26830624";"3839.52088379";"69";"3.63854468"
"ENS";"2022-05-16";"49.31965";"54.48519";"45.21005";"55.50405";"36130.98993146";"703.60604707";"97";"51.35116459"
"ETH";"2022-05-16";"10680.45";"10427.74918999";"10121.50001";"10690.4";"4129826.90160576";"399.21184439";"2928";"10344.95083159"
"FARM";"2022-05-16";"239.69606";"276.31";"234.71095";"319.95478";"2471.34050853";"9.62788846";"49";"256.68561894"
"FET";"2022-05-16";"0.99979";"0.97026";"0.85602";"1.00999";"2171.42680028";"2236.27153473";"46";"0.97100319"
"FIL";"2022-05-16";"45";"43.2238";"42.10629999";"45.25239";"13564.98190070";"317.11229829";"123";"42.77658726"
"GALA";"2022-05-16";"0.48207";"0.4499982";"0.40025";"0.49909999";"87247.61456384";"193201.02600375";"440";"0.45158981"
"GALFT";"2022-05-16";"10.8874";"10.11";"10.1";"11.55";"2385.20463808";"217.38704587";"23";"10.97215626"
"GALOFT";"2022-05-16";"1.4595";"1.34515";"1.15999999";"1.4705";"11387.72471303";"9018.98931982";"92";"1.26263867"
"GHST";"2022-05-16";"8.64029";"7.99";"5.8";"8.64029";"5054.22231389";"728.06560386";"62";"6.94198749"
"GNO";"2022-05-16";"1173.99999";"1223.99782";"1000.099";"1224.89";"4210.77966271";"3.53320253";"34";"1191.77421247"
"GODS";"2022-05-16";"2.01399999";"2.15979";"1.5";"2.99";"44395.09878140";"20898.69577345";"261";"2.12429996"
"GRT";"2022-05-16";"0.98507";"0.91799";"0.87556";"0.98507";"22189.39875389";"24158.90930060";"106";"0.91847684"
"HOT";"2022-05-16";"0.01637999";"0.015";"0.0131";"0.017";"31550.98927938";"2144288.50257548";"610";"0.01471396"
