"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-03-10";"624.94132";"589.15718";"585.38401";"625.73805";"41457.88923418";"68.44168009";"91";"605.74037895"
"ACMFT";"2022-03-10";"21";"20.7";"20.35";"22.22995";"2269.35861047";"106.52454724";"12";"21.30362127"
"ADA";"2022-03-10";"4.15067";"3.996";"3.996";"4.2001";"178353.00012180";"43618.60467538";"912";"4.08892034"
"ALCX";"2022-03-10";"551";"558.03988";"464.53006";"586.98629";"10709.59397180";"20.43101351";"54";"524.18319661"
"ALGO";"2022-03-10";"3.80021";"3.5601";"3.51012";"3.87988";"45045.33531996";"12376.36687688";"284";"3.63962508"
"ALICE";"2022-03-10";"31";"29.18158";"29.12166";"34.75";"43422.46165616";"1355.50276400";"68";"32.03421107"
"ALLFT";"2022-03-10";"2.03001";"2.05527";"2.02301";"2.14970999";"1277.66353116";"628.86813425";"7";"2.0316875"
"AMFT";"2022-03-10";"5.25";"5.09999999";"5.00006";"5.79963";"4866.61135304";"937.05109457";"38";"5.19353894"
"AMP";"2022-03-10";"0.128";"0.12731999";"0.11";"0.13794999";"83419.58976866";"646768.15744954";"272";"0.12897912"
"ANKR";"2022-03-10";"0.37085";"0.3668";"0.35582";"0.3875";"176571.46623723";"478120.26462077";"256";"0.36930345"
"ARGFT";"2022-03-10";"7.99";"8.6";"7.8151";"8.6";"9256.98514003";"1088.14726920";"16";"8.50710689"
"ASRFT";"2022-03-10";"13.31";"12.59233";"12.09";"13.98999";"6611.61306045";"510.34112782";"32";"12.95528167"
"ATMFT";"2022-03-10";"27.09995";"26.9";"25.1522";"29.5";"8197.94646876";"300.84453947";"45";"27.24977652"
"ATOM";"2022-03-10";"149.04221999";"139.26";"139.26";"149.04240999";"184046.85718388";"1294.82952261";"504";"142.13983692"
"AUDIO";"2022-03-10";"3.8076";"3.58";"3.35";"3.81606999";"33518.97709717";"9234.29732812";"76";"3.62983515"
"AVAX";"2022-03-10";"383.03366";"370.0016";"361.76";"395.77";"178254.35564952";"477.10338483";"852";"373.61788098"
"AXS";"2022-03-10";"237.5738";"230";"230";"241.80086999";"122761.26292188";"523.92478710";"232";"234.31085137"
"BAL";"2022-03-10";"58.5";"55.7762";"55.7762";"58.5";"12171.93091850";"214.10422345";"22";"56.85049422"
"BAND";"2022-03-10";"17.60084";"17.54282999";"17.348";"17.75589";"1592.63140076";"90.65639309";"17";"17.56777814"
"BARFT";"2022-03-10";"39.57674999";"37.5248";"37.52479";"48.8";"111339.23908841";"2706.00843292";"178";"41.14519294"
"BAT";"2022-03-10";"3.28273";"3.36958";"3.26101";"3.68452";"15894.05734187";"4606.02076929";"45";"3.45071334"
"BCH";"2022-03-10";"1514.64776";"1436.92999";"1434.63";"1522.66939";"71953.22922719";"49.25812724";"298";"1460.73822247"
"BLZ";"2022-03-10";"0.76105";"0.7151";"0.70005";"0.78703";"23456.07463391";"32084.89587950";"148";"0.73106282"
