"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-03-17";"702.68984";"766.17255";"695.75";"794";"337326.36509005";"448.47279269";"481";"752.16684398"
"ACMFT";"2022-03-17";"23.74881";"23.87009";"22.95";"24.69994";"12471.87206811";"524.15780900";"47";"23.79411668"
"ADA";"2022-03-17";"4.29";"4.18015001";"4.18";"4.34964999";"319021.15282689";"74847.22456826";"990";"4.26229769"
"ALCX";"2022-03-17";"490.43753";"480";"155.15";"500.01";"31918.00866887";"74.69557848";"124";"427.30787174"
"ALGO";"2022-03-17";"3.66011";"3.69";"3.41022";"3.84428";"95306.40828034";"25784.12567633";"536";"3.69632111"
"ALICE";"2022-03-17";"31.78";"29.54137";"29.50297";"32.49995";"53192.10461166";"1685.03213133";"61";"31.56741264"
"ALLFT";"2022-03-17";"2.08797";"2.05094999";"2.0301";"2.31999999";"61172.34576590";"28486.14623499";"223";"2.14744196"
"AMFT";"2022-03-17";"7.39887";"6.2589";"6.2589";"7.87952";"9033.43735721";"1328.98791856";"69";"6.7972306"
"AMP";"2022-03-17";"0.1287";"0.12475";"0.1245";"0.12989999";"14459.88931231";"113979.03312671";"169";"0.12686446"
"ANKR";"2022-03-17";"0.36776";"0.35572";"0.35549";"0.37121";"59755.42504986";"163259.83612835";"217";"0.36601424"
"ANT";"2022-03-17";"25";"25.06999";"22.20029";"26.49989";"19807.58620472";"816.82287010";"133";"24.24954899"
"APE";"2022-03-17";"5";"68.9";"5";"100";"4890780.04484131";"97705.98737443";"9610";"50.05609355"
"ARGFT";"2022-03-17";"7.83";"7.85";"7.43005";"8.12001";"38232.23051993";"4898.31308208";"94";"7.8051831"
"ASRFT";"2022-03-17";"18.21933";"17.36";"17";"18.45";"34453.18143312";"1934.41066303";"79";"17.81068626"
"ATMFT";"2022-03-17";"34";"33.04999999";"33.02005";"35.3999";"77103.69035375";"2272.79311369";"147";"33.92464095"
"ATOM";"2022-03-17";"144.89349";"144.99288999";"138.20004";"146.3";"81185.63261549";"567.87638266";"264";"142.96356583"
"AUDIO";"2022-03-17";"4";"3.65017001";"3.65017001";"4.3";"33095.48027623";"8525.13508715";"110";"3.88210625"
"AVAX";"2022-03-17";"384.98";"403.04747";"374.44387";"430";"487533.62737751";"1214.02689833";"1250";"401.58387598"
"AXS";"2022-03-17";"252.98006001";"248.463";"248.02";"259.18138";"345354.89720404";"1352.86047784";"370";"255.27754181"
"BAL";"2022-03-17";"58.46019";"57.29625";"57.29625";"59.03282";"3019.83622792";"51.75593816";"19";"58.34762802"
