"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-05-14";"430.839";"443.24499";"401.053";"452.30202";"57805.40055161";"139.07318840";"144";"415.64733804"
"ACMFT";"2022-05-14";"18.96199";"18.32576999";"16.55005";"19.98";"10319.93040115";"535.48030613";"71";"19.27228748"
"ADA";"2022-05-14";"2.85430299";"2.72612299";"2.51214";"2.8959";"338095.10351828";"126996.47728314";"1096";"2.66224001"
"ADS";"2022-05-14";"13.55707";"12.2499";"10.65001";"13.99999";"2682.16618256";"232.60579023";"64";"11.53095191"
"AGIX";"2022-05-14";"0.31387";"0.31894";"0.2579";"0.36472";"6896.05949696";"22727.01455296";"129";"0.30343006"
"ALCX";"2022-05-14";"164.23094";"171.28299";"155.25805";"171.9978";"8123.91762728";"49.78104661";"38";"163.19298569"
"ALGO";"2022-05-14";"2.37332";"2.29762";"2.14069999";"2.39297";"60222.04756205";"27017.04758090";"422";"2.2290388"
"ALICE";"2022-05-14";"13.55958";"13.3503";"12.06618";"13.55958";"7515.77060845";"582.54788060";"32";"12.90154999"
"ALLFT";"2022-05-14";"1.05999";"1.08999";"0.6175";"1.4";"6782.27082219";"7181.83864800";"95";"0.94436413"
"ALPHA";"2022-05-14";"0.89097";"0.8291";"0.7002";"1.06432";"9692.34416638";"12053.80886221";"106";"0.80408975"
"AMFT";"2022-05-14";"3.00579";"2.54931";"2.52";"3.14";"373.20180385";"131.13106133";"21";"2.84602137"
"AMP";"2022-05-14";"0.06902";"0.0667";"0.06505";"0.07414";"14279.52438751";"206480.28901103";"211";"0.06915684"
"ANKR";"2022-05-14";"0.19001";"0.19298";"0.17551";"0.2025";"103629.17905564";"555928.92396387";"280";"0.18640724"
"ANT";"2022-05-14";"8.9";"7.91629";"6.53877";"9.1799";"2701.94338286";"324.18971349";"62";"8.33445131"
"APE";"2022-05-14";"45.01866999";"42.22999999";"37.57";"45.50820001";"771710.77872603";"18594.44190963";"1293";"41.50222859"
"ARGFT";"2022-05-14";"2.88693";"2.6014";"2.52999999";"3.04";"1898.69332315";"682.50557296";"27";"2.78194552"
"ASRFT";"2022-05-14";"8.19739";"7.23829";"7.22005";"8.19739";"10042.67933327";"1311.23845987";"52";"7.65892676"
"ATMFT";"2022-05-14";"12.25";"13.3";"11.4";"14.49979";"14619.45939196";"1203.52594902";"66";"12.14719084"
"ATOM";"2022-05-14";"55.2419";"53.08755";"49.25588";"55.97594";"14773.64979523";"281.32620921";"204";"52.51430301"
"AUDIO";"2022-05-14";"2.22990999";"2.13059001";"1.91";"2.23252";"20864.19033116";"10029.05088645";"97";"2.08037535"
"AVAX";"2022-05-14";"166.94837999";"164.65";"150.00851";"175.79495";"82458.29304317";"512.79590663";"445";"160.80138701"
"AXS";"2022-05-14";"108.89990999";"106.71394001";"99.48986";"111.78588999";"77987.75333715";"745.14408100";"208";"104.66130688"
"BADGER";"2022-05-14";"22.50002";"22.65014";"18.11096999";"24.2499";"3867.03468439";"175.68480214";"52";"22.01120778"
"BAL";"2022-05-14";"46.90823";"47.93094";"43.26";"48.00443";"6420.28019825";"143.35982552";"20";"44.78437508"
"BAND";"2022-05-14";"9.09043999";"8.77999999";"7.959";"9.09043999";"5180.86993465";"641.16752464";"22";"8.0803686"
"BARFT";"2022-05-14";"17.19995";"15";"14.99";"17.19995";"8782.40875482";"543.25579484";"41";"16.16624956"
"BAT";"2022-05-14";"2.1006";"2.08164999";"1.90004";"2.13729";"2818.97968491";"1417.47088835";"40";"1.98873903"
"BCH";"2022-05-14";"1046.34999999";"1055.69995999";"957.76305";"1202.5";"321930.13187869";"299.86438476";"642";"1073.58575489"
"BLZ";"2022-05-14";"0.35999";"0.36405";"0.32";"0.38395";"7013.58029946";"20035.10989963";"87";"0.35006447"
"BNT";"2022-05-14";"7.68988";"7.36995";"5.26776999";"7.68999";"3844.07427708";"546.94438577";"50";"7.02827266"
"BTC";"2022-05-14";"150648.41";"152771.88086";"146933";"154900";"5032521.93508488";"33.58056891";"4836";"149864.10589328"
"CAIFT";"2022-05-14";"2.0996";"2.1";"1.65";"2.1";"836.79586154";"406.47337670";"41";"2.05867323"
"CHZ";"2022-05-14";"0.6137";"0.58554999";"0.5444";"0.62173999";"368390.63780989";"640931.94890783";"824";"0.5747734"
"CITYFT";"2022-05-14";"25.49188406";"25.43899";"22.10005";"27.4997";"7296.32982324";"302.36128549";"51";"24.13116418"
"COMP";"2022-05-14";"351.66371";"357.56206";"334.2658";"362.41176";"2778.35241653";"8.02568589";"32";"346.1825512"
"CRV";"2022-05-14";"6.85948";"7.14957";"6.43935";"7.38333";"80534.77892209";"11799.18714042";"110";"6.82545144"
"CSCONS01";"2022-05-14";"100";"104.98";"100";"104.98";"273.17713870";"2.68433378";"2";"101.76720225"
"CSCONS02";"2022-05-14";"100.44";"100.44";"100.44";"100.44";"6169.67999925";"61.42652329";"2";"100.44"
"CTSI";"2022-05-14";"1.07949";"1.04969";"0.89006";"1.07949";"1712.84342457";"1780.74399967";"30";"0.96186954"
"CVX";"2022-05-14";"66.29995";"66.96993";"55.16515";"74";"12879.93266476";"213.00583120";"76";"60.46751205"
"DAI";"2022-05-14";"5.12911";"5.13143999";"5.09722";"5.15421";"6620.65083557";"1296.88562539";"33";"5.10503833"
"DIA";"2022-05-14";"2.1";"1.71001";"1.70002";"2.34999";"7733.40467603";"3854.32921289";"176";"2.00642037"
"DOGE";"2022-05-14";"0.46157001";"0.45153999";"0.43";"0.46800999";"84419.68945611";"187628.35589540";"954";"0.44993033"
"DOT";"2022-05-14";"54.8664";"55.59545001";"50.30321001";"59.03827";"74867.75073389";"1366.12262689";"388";"54.80309692"
"DYDX";"2022-05-14";"12.66649";"10.0607";"8.89";"12.85";"13341.48821244";"1400.64281914";"41";"9.52526085"
"ENJ";"2022-05-14";"3.70495";"3.64201";"3.33951";"3.7886";"11518.54962737";"3233.48477698";"77";"3.56227117"
"ENS";"2022-05-14";"54.81851";"46.53606";"44.19663";"54.81851";"20732.24748570";"442.18392514";"83";"46.88602707"
"ETH";"2022-05-14";"10466.48";"10362.70005001";"10026.31012001";"10630";"3143285.37587768";"306.56674656";"2400";"10253.1843755"
"FARM";"2022-05-14";"194.73819";"220";"177.02001";"268.98922";"3326.03738162";"14.66800898";"60";"226.75452313"
"FET";"2022-05-14";"0.92166";"0.96504";"0.80501";"1.01679";"4622.55724528";"5332.32065006";"58";"0.86689408"
"FIL";"2022-05-14";"45.73515";"43.68437";"41.65063";"45.97045";"8087.27601517";"185.98027360";"85";"43.48459037"
"GALA";"2022-05-14";"0.51770001";"0.47970999";"0.41551001";"0.53818999";"171184.65499801";"374177.37969167";"559";"0.457496"
"GALFT";"2022-05-14";"10.8174";"10.43";"10";"13.9997";"16733.20229979";"1560.08861462";"41";"10.72580246"
"GALOFT";"2022-05-14";"1.37887";"1.47";"1.32";"1.48999";"1492.97769259";"1062.24534932";"40";"1.40549233"
"GHST";"2022-05-14";"8.1417";"8.14139";"8.0002";"8.76078";"5394.71487918";"663.07239555";"34";"8.13593646"
"GNO";"2022-05-14";"1225.05";"1001.5";"817.79607";"1225.52";"3524.52946604";"3.24973119";"39";"1084.56030975"
"GODS";"2022-05-14";"1.84899";"1.82999";"1.50001";"1.849";"1163.06460625";"689.43036099";"27";"1.68699359"
"GRT";"2022-05-14";"0.83765";"0.96654";"0.73715";"0.99752";"54977.80100661";"62965.33176837";"196";"0.87314399"
"HOT";"2022-05-14";"0.017";"0.01546";"0.0126";"0.017";"15598.57447826";"1049759.70592699";"385";"0.01485918"
"ICP";"2022-05-14";"63.48";"71.01";"40.25589999";"85.7399";"146304.49282029";"2303.71245714";"1081";"63.50813981"
"ILV";"2022-05-14";"1740";"1510.6";"1480.00005";"1740";"8076.94940840";"5.22621245";"53";"1545.46901521"
"IMX";"2022-05-14";"5.21598999";"4.99999";"4.1005";"5.216";"4636.85028783";"1001.76930607";"42";"4.62866077"
"INTERFT";"2022-05-14";"18";"16.32984";"14.04";"18";"496.10507144";"33.27261579";"17";"14.91031166"
"JASMY";"2022-05-14";"0.0663";"0.0528";"0.04616";"0.0667";"41836.63106451";"739446.68200262";"405";"0.05657829"
"JUVFT";"2022-05-14";"13.49271";"13.495";"12";"13.5";"3816.46776473";"299.63588295";"33";"12.73701843"
