"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-05-21";"447.656";"447.948";"441.74017";"455.42794";"11597.64833041";"25.71269101";"38";"451.04762958"
"ACMFT";"2022-05-21";"27.34";"28.02988";"26.26207";"29.09995";"64583.33008867";"2391.55859479";"76";"27.00470322"
"ADA";"2022-05-21";"2.59688";"2.58302";"2.52107";"2.63972999";"79699.34859619";"30705.71940604";"429";"2.59558642"
"ADS";"2022-05-21";"14.96013";"14.62541";"13.529";"15.99";"6017.57786725";"388.62879548";"47";"15.48412762"
"AGIX";"2022-05-21";"0.31093";"0.32915";"0.30005";"0.34";"974.34054832";"3092.19444198";"55";"0.31509679"
"ALCX";"2022-05-21";"154.53595";"160.81394";"154.53595";"161.41899";"459.19860991";"2.93981847";"11";"156.1996479"
"ALGO";"2022-05-21";"2.13316999";"2.11398999";"2.08209";"2.17906";"31305.00762162";"14779.44744318";"210";"2.11814465"
"ALICE";"2022-05-21";"14.27941";"14.74465";"14.27941";"14.79873";"1471.51059900";"100.48402050";"15";"14.64422493"
"ALLFT";"2022-05-21";"1.0101";"1.0103";"1.0101";"1.05949";"686.31756013";"658.73662316";"24";"1.04186944"
"ALPHA";"2022-05-21";"0.75177";"0.81987";"0.71";"0.88";"4784.33875658";"5870.41599212";"66";"0.81499143"
"AMFT";"2022-05-21";"2.59104";"2.59";"2.59";"2.7999";"710.15787026";"263.96688529";"19";"2.69032939"
"AMP";"2022-05-21";"0.06421";"0.0649";"0.06304999";"0.06734999";"5222.64763183";"81000.05138149";"92";"0.06447709"
"ANKR";"2022-05-21";"0.18083";"0.19321";"0.18083";"0.1937";"49322.27481107";"260101.79611547";"123";"0.18962681"
"ANT";"2022-05-21";"9.23";"11.94999";"7.99896";"12.97095";"14772.75335554";"1450.66097811";"127";"10.18346366"
"APE";"2022-05-21";"38.03053";"39.3409";"37.68034001";"40.1606";"109530.82040982";"2796.85225389";"292";"39.16217607"
"ARGFT";"2022-05-21";"4.96999";"5.03114";"4.60372999";"5.15";"4350.89436838";"880.67683770";"48";"4.94039831"
"ASRFT";"2022-05-21";"10.8";"10.76993";"10.00264";"10.97993";"401.15151490";"38.80285849";"14";"10.33819493"
"ATMFT";"2022-05-21";"16.16604";"15.55005";"15.55005";"17.77999";"13067.86082266";"809.98430095";"60";"16.1334742"
"ATOM";"2022-05-21";"54.68014";"55.21131";"53.15575";"56.35685";"6907.14551397";"127.28796706";"121";"54.26393141"
"AUDIO";"2022-05-21";"2.06077";"2.20175";"2.01005";"2.42998999";"5167.48785825";"2351.62501948";"71";"2.19741149"
"AVAX";"2022-05-21";"143.687";"146.76";"141.4167";"153.55";"52908.65298249";"361.33940645";"384";"146.42370037"
"AXS";"2022-05-21";"101.19481999";"102.48458999";"99.75155001";"103.88395999";"12376.69598643";"122.06724283";"65";"101.39244321"
"BADGER";"2022-05-21";"27.88226";"27.3";"23.219";"27.89126";"216.83260755";"7.93625935";"18";"27.32176432"
"BAL";"2022-05-21";"40";"37.65775";"37.16355";"44.29993";"2582.04406613";"68.28044214";"15";"37.81528041"
"BAND";"2022-05-21";"8.37925";"8.62146";"8.37925";"8.78298";"6093.36321896";"695.49718445";"11";"8.76116159"
"BARFT";"2022-05-21";"21.94";"21.29995";"19.64296999";"21.94";"4587.79325821";"215.00319917";"34";"21.33825578"
"BAT";"2022-05-21";"1.88144";"1.92235";"1.86658";"1.93434";"993.63919827";"520.46024674";"18";"1.90915483"
"BCH";"2022-05-21";"932.42801";"948.29893";"926.23556";"960.556";"45710.57898863";"48.88662707";"198";"935.03237446"
"BLZ";"2022-05-21";"0.37711";"0.37119";"0.35374";"0.41163";"5152.43082815";"13300.85221480";"43";"0.38737599"
"BNT";"2022-05-21";"6.66697";"6.53";"6.52339";"7.15167";"610.24774672";"92.07758812";"16";"6.62753835"
"BTC";"2022-05-21";"143679.383";"144784";"143126";"145734.62815";"1493069.00377428";"10.32293731";"2156";"144636.06228896"
"CAIFT";"2022-05-21";"1.75239";"1.74";"1.6701";"1.76999";"539.36048843";"320.70819519";"12";"1.68177956"
"CHZ";"2022-05-21";"0.58605999";"0.59730001";"0.57961001";"0.6037";"96252.62625187";"162347.56409251";"278";"0.59288001"
"CITYFT";"2022-05-21";"36.87427";"37.59";"34.5088";"38.52985";"12051.02177442";"330.31154855";"74";"36.48380393"
"COMP";"2022-05-21";"329.38399";"336.46704999";"329.38399";"340.32299999";"137.98787271";"0.40940612";"9";"337.04399119"
"COTI";"2022-05-21";"0.54513";"0.55179999";"0.51005";"0.58295";"6843.51659425";"12375.12093991";"270";"0.55300603"
"CRV";"2022-05-21";"5.64845";"6.01986";"5.61025";"6.09175";"24399.56460786";"4146.53609165";"63";"5.88432466"
"CSCONS02";"2022-05-21";"100.44";"100.44";"100.44";"100.44";"100.44000000";"1.00000000";"1";"100.44"
"CTSI";"2022-05-21";"0.97999";"0.96949";"0.86";"0.97999";"604.87300704";"629.25801167";"41";"0.961248"
"CVX";"2022-05-21";"48.80548";"47.55";"44.11019";"48.80548";"8447.25444282";"176.45928537";"37";"47.87084128"
"DAI";"2022-05-21";"4.92827";"4.92556999";"4.90584";"4.92827";"875.01135734";"177.82225003";"15";"4.92070793"
"DIA";"2022-05-21";"2.70013";"2.5307";"2.50005";"2.95";"15529.23321699";"5732.99931129";"134";"2.708745"
"DOGE";"2022-05-21";"0.41286999";"0.41981999";"0.41235";"0.42270999";"24313.77795276";"58328.70362332";"364";"0.4168407"
"DOT";"2022-05-21";"47.29345";"48.9846";"47.01265";"49.51609";"45106.72145176";"935.73484989";"158";"48.20459712"
"DYDX";"2022-05-21";"9.47845";"10.84666";"9.47845";"11";"11308.34209710";"1050.09493280";"20";"10.76887597"
"ENJ";"2022-05-21";"3.27918";"3.43096";"3.26121999";"3.47731";"2616.02092967";"783.85816608";"30";"3.33736515"
"ENS";"2022-05-21";"62.88295";"62.98583";"61.98675";"65.31675";"5975.15742009";"94.45510245";"31";"63.25923391"
"ETH";"2022-05-21";"9635.61998999";"9733.59999999";"9566.30254001";"9780.57963998";"1088385.77241856";"112.40535714";"1037";"9682.68595119"
"FARM";"2022-05-21";"233.01012";"260.3159";"233";"275.9999";"1593.43297772";"6.63882145";"12";"240.01744733"
"FET";"2022-05-21";"0.95999";"0.96";"0.75016";"0.9792";"1584.58646853";"1668.09089116";"49";"0.94994012"
"FIL";"2022-05-21";"39";"39.79055";"38.62084999";"42.89999";"7968.98309979";"196.43111867";"113";"40.56884242"
"GALA";"2022-05-21";"0.42348998";"0.42216999";"0.3801";"0.42369999";"44743.02188246";"108680.28495986";"211";"0.411694"
"GALFT";"2022-05-21";"11.33";"11.95";"11.33";"11.95";"602.27872330";"51.83894290";"12";"11.61826784"
"GALOFT";"2022-05-21";"1.6199";"1.59";"1.50031";"1.65";"4100.82972411";"2520.30237885";"79";"1.62711814"
"GHST";"2022-05-21";"7.96773";"7.63053";"7.42807";"8.5848";"1052.89136953";"136.43088869";"27";"7.71739728"
"GNO";"2022-05-21";"970.67629";"965.8821";"880";"1144.79999";"4859.19924184";"4.93064130";"29";"985.51059511"
"GODS";"2022-05-21";"4.09549999";"5.48";"3.628109";"6.88";"206825.19394743";"39512.00304822";"817";"5.23449023"
"GRT";"2022-05-21";"0.74544";"0.78599";"0.74393";"0.79738";"6506.51077809";"8346.58070483";"51";"0.77954206"
"HOT";"2022-05-21";"0.01332";"0.0136";"0.01225";"0.0143";"7241.13147617";"538061.34073447";"233";"0.01345781"
"ICP";"2022-05-21";"39.58";"42.39998999";"39.54999999";"44.9";"29214.01674131";"712.52823654";"178";"41.0005039"
"ILV";"2022-05-21";"1499.91741";"1498.92144";"1295.55005";"1499.91741";"10044.91756890";"7.09143557";"48";"1416.48576931"
"IMX";"2022-05-21";"4.23647";"4.42441999";"4.12012999";"5.3";"4602.31353582";"978.74758747";"36";"4.70224764"
"INTERFT";"2022-05-21";"18.20519";"20.09978999";"17.02142999";"20.09978999";"598.55736278";"31.99811062";"19";"18.70602204"
"JASMY";"2022-05-21";"0.05851";"0.06394";"0.05851";"0.069";"37682.02205634";"591674.60040194";"404";"0.06368707"
"JUVFT";"2022-05-21";"19.19601";"17.36025";"17.17005";"19.63999";"3863.62080952";"208.56443281";"38";"18.5248307"
"KEEP";"2022-05-21";"1.22";"1.22122";"1.22";"1.22135";"390.20786153";"319.65214883";"10";"1.22072654"
"KNC";"2022-05-21";"12.56645";"12.65185";"12.14345";"12.93165";"57220.11570568";"4621.35286706";"59";"12.38168072"
"KP3R";"2022-05-21";"839.5389";"798.9";"662.10018";"839.5389";"3723.09481256";"5.11968931";"27";"727.21108394"
"LDO";"2022-05-21";"6.8701";"7.09999";"6.40021";"7.14989";"467.31276429";"66.41303612";"12";"7.03646138"
"LINK";"2022-05-21";"34.1366";"34.69549";"34.1366";"34.98523999";"27620.80137839";"798.69781056";"80";"34.58229259"
"LOOKS";"2022-05-21";"2.52037999";"2.69909";"2.219";"3.09934";"6547.84125055";"2591.72906345";"38";"2.5264374"
"LPT";"2022-05-21";"77.79986";"77.7428";"62.00121";"77.79986";"173.09138216";"2.28459740";"11";"75.76450107"
"LQTY";"2022-05-21";"8.52983";"8.98";"7.55001";"8.99999";"310.65949420";"36.22228322";"11";"8.57647466"
"LRC";"2022-05-21";"2.41574";"2.20109999";"2.14006";"2.46301";"2767.34131224";"1159.98800870";"25";"2.38566372"
"LTC";"2022-05-21";"339.99847001";"344.14963";"338.49005";"346.98980999";"76072.29426078";"222.64269137";"208";"341.67882984"
"MANA";"2022-05-21";"5.21052";"5.4033";"5.18747";"5.49888";"33357.15557506";"6199.64129074";"116";"5.38049767"
"MATIC";"2022-05-21";"3.17054999";"3.22932999";"3.1222";"3.27725";"15031.42854919";"4691.98211534";"125";"3.20364148"
"MBFP07";"2022-05-21";"100";"100";"100";"100";"45015.29170400";"450.15291704";"20";"100"
"MBPRK05";"2022-05-21";"104.2999";"104.2999";"104.2999";"104.2999";"100.44999982";"0.96308817";"1";"104.2999"
"MBSANTOS01";"2022-05-21";"50";"50";"50";"50";"552.38959900";"11.04779198";"7";"50"
