"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-02-28";"684.2329";"742.63899";"679.19";"766.37502";"165247.28347228";"223.81270006";"141";"738.32844797"
"ACMFT";"2022-02-28";"21.69994";"24.98965";"21.69994";"26.69991";"26686.26782550";"1088.97789407";"116";"24.50579389"
"ADA";"2022-02-28";"4.50195";"5.00972";"4.38";"5.05";"777579.79545592";"162217.64235564";"1667";"4.79343543"
"ALCX";"2022-02-28";"697.99932";"736.99944";"621.90021";"737.63999";"13112.46026173";"19.31634448";"76";"678.8272116"
"ALGO";"2022-02-28";"4.28";"4.57998999";"4.14034";"4.59328";"67902.99296175";"15432.48685689";"345";"4.40000329"
"ALICE";"2022-02-28";"34.74653";"38.27469";"34.74653";"40";"49963.26118903";"1261.81310290";"33";"39.59640383"
"ALLFT";"2022-02-28";"2.16241";"2.28995";"2.01481999";"2.29994";"7842.96630796";"3610.21598040";"44";"2.17243687"
"AMFT";"2022-02-28";"5.57";"5.65072";"5.21454";"5.7";"2537.90819922";"463.45777761";"18";"5.47602893"
"AMP";"2022-02-28";"0.14099999";"0.14999";"0.122";"0.15195";"45001.23168530";"314653.53353338";"228";"0.14301835"
"ANKR";"2022-02-28";"0.32631";"0.3969";"0.32475";"0.4083";"343647.24679767";"939796.36943755";"446";"0.36566139"
"ARGFT";"2022-02-28";"8.3";"8.62393";"7.92";"9.41";"16012.51614399";"1831.79603419";"62";"8.74142963"
"ASRFT";"2022-02-28";"13.8";"15.40005";"13.10005";"24";"82700.89018744";"4715.37443023";"238";"17.53856271"
"ATMFT";"2022-02-28";"26.1";"28.3";"26.1";"34";"134126.13686930";"4378.17524303";"202";"30.63516863"
"ATOM";"2022-02-28";"141.9201";"162.31478999";"135.0779";"169";"467255.39413509";"3055.97076502";"978";"152.8991702"
"AUDIO";"2022-02-28";"3.93924999";"4.32162999";"3.82116001";"4.4";"26466.17339064";"6382.40226739";"109";"4.14674166"
"AVAX";"2022-02-28";"386.86836";"454.27707";"380.31";"460";"510442.43875138";"1196.52000514";"1486";"426.6058541"
"AXS";"2022-02-28";"250";"278.67055";"247.91637";"291.99999999";"439130.50471028";"1622.61550416";"518";"270.63127622"
"BAL";"2022-02-28";"63.70149";"67.89467999";"63.5587";"68.73729";"12655.36435612";"196.37551998";"24";"64.44471468"
"BAND";"2022-02-28";"17.82999999";"20.42";"17.7";"20.7106";"28783.30647495";"1561.03902987";"47";"18.43855657"
"BARFT";"2022-02-28";"33.56998999";"37.40005";"30.54131";"49.88995";"164749.67782893";"3891.18173842";"315";"42.33924008"
