"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-04-11";"820";"743.66689";"735.59204";"827.17361";"258878.34093768";"334.57043686";"435";"773.76334671"
"ACMFT";"2022-04-11";"29.99";"27.00005";"25.1601";"31.5";"18622.75761525";"651.91828886";"69";"28.56609169"
"ADA";"2022-04-11";"4.810268";"4.41000001";"4.33544";"4.98";"773406.55513941";"170145.83450172";"1644";"4.54555092"
"AGIX";"2022-04-11";"0.7698";"0.68";"0.66";"0.76999";"43909.88940865";"62782.08458929";"367";"0.69940158"
"ALCX";"2022-04-11";"443.76671";"401.142";"349.3";"467.87417";"29401.91495484";"75.07415463";"151";"391.63830881"
"ALGO";"2022-04-11";"3.59351";"3.35001";"3.19005";"3.73";"115200.20962036";"34033.68155362";"595";"3.38488827"
"ALICE";"2022-04-11";"32.00027";"28.4886";"28.3502";"32.99789";"8049.44181788";"272.55324012";"52";"29.53346588"
"ALLFT";"2022-04-11";"2.15004999";"1.92909";"1.90006";"2.19899999";"16302.83965869";"7514.40674398";"35";"2.16954447"
"AMFT";"2022-04-11";"5.24999";"4.86458";"4.8";"5.24999";"721.67216082";"142.58488237";"23";"5.06135116"
"AMP";"2022-04-11";"0.11793";"0.11";"0.1005";"0.1249";"50228.28205905";"440183.61843258";"315";"0.11410756"
"ANKR";"2022-04-11";"0.35128";"0.32738";"0.321";"0.35491";"99913.43772010";"302366.43811241";"317";"0.33043825"
"ANT";"2022-04-11";"23.48999";"22.48999";"17.5123";"23.48999";"9605.93366981";"474.50182106";"62";"20.24425037"
"APE";"2022-04-11";"54.99988";"52.86499999";"51";"56.3761";"393361.80777085";"7501.94192976";"832";"52.43466444"
"ARGFT";"2022-04-11";"5.90054";"5.31892";"5.31892";"5.99999";"5189.79566820";"910.44213751";"31";"5.70030258"
"ASRFT";"2022-04-11";"18.19606";"17.69515";"17.6644";"20.0899";"27045.09188577";"1492.23775245";"67";"18.12384912"
"ATMFT";"2022-04-11";"31.9999219";"28.1";"28.1";"31.9999219";"9275.93211933";"314.51347754";"46";"29.49295588"
"ATOM";"2022-04-11";"123.05869";"116.48204";"112.01007";"132.87997999";"66636.74532104";"553.60345577";"426";"120.36909204"
"AUDIO";"2022-04-11";"5.24312";"5.26119001";"4.75";"5.85";"50727.54565982";"9817.72636040";"160";"5.16693415"
"AVAX";"2022-04-11";"397.61069";"351.00034";"345";"400";"393952.16871445";"1067.49086478";"1081";"369.04500236"
"AXS";"2022-04-11";"223.07001";"216.12099999";"210";"226.89490999";"417106.93920004";"1913.00299377";"650";"218.03778695"
"BADGER";"2022-04-11";"46.52005";"42.79999999";"42.01001";"49.81906";"25606.55917744";"581.21909389";"142";"44.05663793"
"BAL";"2022-04-11";"79.05445";"71.69504999";"70.37793";"81.03585";"22435.35609602";"296.92286514";"48";"75.55954333"
"BAND";"2022-04-11";"18.21339";"17.16";"17";"18.26429999";"14541.49109396";"835.48996503";"55";"17.40474655"
"BARFT";"2022-04-11";"42.98";"39.38";"33.79999999";"42.98959";"9739.50579334";"250.81874203";"47";"38.83085336"
"BAT";"2022-04-11";"3.46";"3.27001";"3.25051";"3.47441";"8419.21751746";"2527.82148462";"64";"3.33062186"
