"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-04-23";"843.833";"837.23545";"835.48618";"861.31732";"49257.27206712";"58.29066265";"61";"845.02851447"
"ACMFT";"2022-04-23";"27.50325";"26.12259";"25.1001";"29.6885";"7356.06595051";"269.62989463";"51";"27.28208591"
"ADA";"2022-04-23";"4.32010001";"4.30104";"4.18";"4.39994998";"108676.59179551";"25271.56778611";"553";"4.3003502"
"AGIX";"2022-04-23";"0.71879";"0.66001";"0.65005";"0.7295";"33074.90300748";"49325.52330283";"253";"0.67054337"
"ALCX";"2022-04-23";"366.22898";"357.00045";"350.55011";"375";"7827.58898695";"21.52912610";"54";"363.58136185"
"ALGO";"2022-04-23";"3.49";"3.44801";"3.41015";"3.5";"8708.51868438";"2519.27551916";"255";"3.45675517"
"ALICE";"2022-04-23";"30.38375";"30.59598";"30.38375";"32.98917";"4159.92282802";"134.68613454";"17";"30.88605105"
"ALLFT";"2022-04-23";"1.76721";"1.82";"1.75667";"1.82676";"33.25389668";"18.47985308";"9";"1.79946759"
"AMFT";"2022-04-23";"4.63041";"4.96999";"4.63023";"5";"301.86833253";"62.26966950";"18";"4.8477587"
"AMP";"2022-04-23";"0.10705";"0.10584";"0.10505";"0.11111";"31343.63584263";"292273.99278820";"181";"0.10724059"
"ANKR";"2022-04-23";"0.3637";"0.36046";"0.3592";"0.36857";"50564.17779810";"138937.18436576";"99";"0.36393553"
"ANT";"2022-04-23";"19.85005";"21.87995";"19.01535";"21.88";"2843.60376124";"131.53040480";"22";"21.61936447"
"APE";"2022-04-23";"74.9804";"78.54999999";"73.60042";"89.92";"1762731.62706653";"21652.01492135";"2957";"81.41189785"
"ARGFT";"2022-04-23";"5.40001";"5.4";"5.4";"5.66";"324.60551688";"59.47438057";"16";"5.45790496"
"ASRFT";"2022-04-23";"16.95999";"16.11045";"16.11045";"17.2255299";"6624.18838271";"390.17787600";"22";"16.97735517"
"ATMFT";"2022-04-23";"24.97995";"24.03351";"23.03219";"25.79";"14564.56803437";"590.97469504";"24";"24.64499437"
"ATOM";"2022-04-23";"110.99455";"108.52573";"106.25721";"120";"19607.56894356";"173.08978200";"148";"113.27975988"
"AUDIO";"2022-04-23";"5.64961999";"6.15111";"5.60066001";"6.42";"72630.76372302";"12228.94148476";"133";"5.93925188"
"AVAX";"2022-04-23";"361.0613";"353.98504";"350.05005";"364.07681";"45602.65951154";"127.19001043";"329";"358.53963182"
"AXS";"2022-04-23";"219.31101";"218.84711";"218.42147";"222.65394999";"37523.83776502";"170.22558435";"81";"220.43594626"
"BADGER";"2022-04-23";"41.14591999";"42.4715";"37.08";"43.89995";"24611.45812245";"581.43167094";"83";"42.3290635"
"BAL";"2022-04-23";"71.68816";"71.46245";"71.46245";"72.45341";"4018.07792735";"55.61851680";"12";"72.24352892"
"BAND";"2022-04-23";"17.76544";"17.79689";"17.58115";"17.85858";"4803.48742305";"272.58963685";"9";"17.62168026"
"BARFT";"2022-04-23";"30.21552";"29.59";"29.5803";"30.85";"2420.22240907";"80.44863708";"22";"30.08406974"
"BAT";"2022-04-23";"3.50457";"3.53947";"3.50456";"3.6";"4327.59288776";"1230.16347740";"20";"3.51790064"
"BCH";"2022-04-23";"1545.66999";"1511.94677";"1496.49991";"1545.66999";"49300.61204811";"32.49108939";"255";"1517.35792716"
"BLZ";"2022-04-23";"0.74496";"0.73624";"0.73539";"0.76853";"16729.01019294";"22539.04976494";"76";"0.7422234"
"BNT";"2022-04-23";"10.81999";"10.40345";"10.39658";"10.82";"1802.82640187";"167.01116030";"9";"10.79464629"
"BTC";"2022-04-23";"190711.59209371";"190860.78005";"189750.00698";"192693.43";"2432484.55483294";"12.69175593";"2291";"191658.63007837"
"CAIFT";"2022-04-23";"2.94049";"2.83784";"2.83784";"2.95999";"40.95584679";"14.05208766";"8";"2.91457381"
"CHZ";"2022-04-23";"1.0569";"1.04236";"1.04146001";"1.06838999";"150846.62241870";"143065.22433906";"306";"1.05439056"
"CITYFT";"2022-04-23";"70.1487";"69.99955";"67.71805";"70.15";"10142.35090019";"147.89725718";"27";"68.57700469"
"COMP";"2022-04-23";"652.091";"639.31483";"632.21104";"652.091";"4752.46755542";"7.34696984";"15";"646.86090441"
"CRV";"2022-04-23";"12.03179";"12.72164";"11.94915";"13.21114";"235511.02370916";"18463.06484105";"225";"12.75579248"
"CSCONS01";"2022-04-23";"103.9999";"100";"100";"103.9999";"809.20382130";"7.92081253";"8";"102.16171866"
"CTSI";"2022-04-23";"1.675";"1.73961";"1.63015";"1.78999";"4554.66377664";"2690.48171927";"29";"1.6928804"
