"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-04-15";"828.89971";"832.70273";"803.38645";"837.91096";"52517.52987889";"63.70939130";"80";"824.32948749"
"ACMFT";"2022-04-15";"28.64093";"30.49327";"28.64093";"31.67349";"11597.77883095";"382.28302330";"59";"30.33820003"
"ADA";"2022-04-15";"4.47559999";"4.55551";"4.4621";"4.57998";"80090.55174456";"17697.21118540";"471";"4.52560298"
"AGIX";"2022-04-15";"0.74707";"0.73";"0.6017";"0.7958";"35109.91008513";"48106.99734375";"266";"0.72982958"
"ALCX";"2022-04-15";"445.95989";"400.18";"389.909";"453.89598";"32993.28517749";"81.23071516";"163";"406.16760682"
"ALGO";"2022-04-15";"3.51949";"3.51005";"3.43565";"3.54";"15640.84949661";"4484.00124998";"293";"3.48814565"
"ALICE";"2022-04-15";"30.68317";"30.60374";"30.04074";"30.87141";"2535.99924391";"82.77573381";"15";"30.63698897"
"ALLFT";"2022-04-15";"1.98";"1.98989";"1.98";"1.98989";"257.83962076";"130.12282997";"10";"1.98150947"
"AMFT";"2022-04-15";"5.4027";"5.27999";"5.07";"5.40999";"498.41998707";"96.58533700";"21";"5.16041049"
"AMP";"2022-04-15";"0.1099";"0.11105";"0.10595";"0.1144";"34320.06539462";"312419.53143770";"173";"0.10985249"
"ANKR";"2022-04-15";"0.3651";"0.36336";"0.35249";"0.3651";"20310.11712387";"56904.44551168";"99";"0.35691617"
"ANT";"2022-04-15";"20.35035999";"20.55059";"20.35001";"21.1494";"134.16586327";"6.50343603";"10";"20.62999661"
"APE";"2022-04-15";"57.7182";"58.05";"57.22005";"60.98";"159063.57085632";"2730.47217036";"462";"58.25496871"
"ARGFT";"2022-04-15";"5.69586";"5.87999";"5.49831";"5.9";"7767.54723445";"1376.18085208";"26";"5.64427794"
"ASRFT";"2022-04-15";"17.81579";"17.73004999";"17.73";"18.12499";"18801.81336361";"1057.40300814";"18";"17.78112339"
"ATMFT";"2022-04-15";"25.00869";"25.2381";"25.00869";"26.89958";"21822.10400256";"845.80120611";"45";"25.8005118"
"ATOM";"2022-04-15";"115.81559";"113.84151";"113.2137";"115.82579";"39008.36718167";"340.94576655";"116";"114.41223505"
"AUDIO";"2022-04-15";"5.80188";"6.02080001";"5.62";"6.25";"25091.01972839";"4180.11693881";"120";"6.00246837"
"AVAX";"2022-04-15";"372.88";"373.93";"354.25264";"380";"102099.62754459";"280.07697864";"351";"364.54130589"
"AXS";"2022-04-15";"225.17552";"229.05761";"223.88568999";"235.57516001";"131989.62937014";"577.35556230";"186";"228.61064825"
"BADGER";"2022-04-15";"43.8683";"42.83005";"42.83005";"43.8683";"1692.73076900";"39.31532273";"26";"43.05524287"
"BAL";"2022-04-15";"72.33905";"72.58945";"71.79038";"72.66149";"589.75146276";"8.15420235";"8";"72.32485011"
"BAND";"2022-04-15";"18.13178999";"18.04535";"17.68059999";"18.2285";"1261.13071379";"70.35108649";"17";"17.92624359"
"BARFT";"2022-04-15";"38.55989";"37.49899";"35.28";"38.5599";"10134.25480365";"278.51680881";"43";"36.38651055"
"BAT";"2022-04-15";"3.42001";"3.42005";"3.42";"3.43511";"740.28440320";"216.42931142";"10";"3.42044429"
"BCH";"2022-04-15";"1609.43028";"1627.91256";"1583.94";"1635.79999";"46511.96300160";"28.89425603";"291";"1609.73042369"
"BLZ";"2022-04-15";"0.76211";"0.77511";"0.76211";"0.8";"5830.96489199";"7441.98837020";"74";"0.78352244"
"BNT";"2022-04-15";"11.2195";"10.94344";"10.57110999";"12.1";"4161.22683532";"366.51113396";"36";"11.35361643"
"BTC";"2022-04-15";"189584.69594";"192410.03";"189000";"192999.96343";"2400750.79538769";"12.58425123";"2771";"190774.22657173"
"CAIFT";"2022-04-15";"2.75005";"2.75005";"2.75005";"3.13";"4339.57428532";"1444.45543192";"33";"3.0042978"
"CHZ";"2022-04-15";"1.13474001";"1.13769";"1.11009001";"1.15042";"175279.30474887";"154838.25150605";"359";"1.13201552"
"CITYFT";"2022-04-15";"74.5438";"73.08";"72.23457999";"74.99899999";"41505.30326446";"562.92947810";"41";"73.73091102"
"COMP";"2022-04-15";"670.60522";"682.46011999";"660.51207";"695.63609";"3562.69815602";"5.27266756";"16";"675.69178513"
"CRV";"2022-04-15";"10.58785";"10.63672";"10.42889";"10.63838";"32395.67838123";"3085.29026175";"24";"10.50004234"
