"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-02-01";"864";"861.43464";"846.158";"890";"76892.45695074";"87.66143857";"156";"877.15257934"
"ACMFT";"2022-02-01";"21.45365";"21.79617";"21.45349999";"22.3";"9148.51279273";"419.37478683";"22";"21.81464666"
"ADA";"2022-02-01";"5.57994";"5.79643";"5.55";"5.82";"516904.53593530";"91015.33138339";"1283";"5.67931279"
"ALCX";"2022-02-01";"934.9999";"945.00008";"900.00063";"998.98995";"36247.41263726";"37.70590319";"108";"961.31930468"
"ALGO";"2022-02-01";"5.13999999";"5.28";"5.11";"5.28977";"52898.45908194";"10162.93956707";"398";"5.20503528"
"ALICE";"2022-02-01";"38.15";"39.38153";"37.12252";"39.78994999";"29808.96964228";"766.26824715";"54";"38.90148098"
"ALLFT";"2022-02-01";"2.58774";"2.48";"2.48";"2.58774";"2099.84896954";"833.53084211";"30";"2.51922168"
"AMFT";"2022-02-01";"5.68";"5.49";"5.43021";"5.68";"4036.65372602";"716.83578858";"16";"5.6312112"
"AMP";"2022-02-01";"0.16550999";"0.1613";"0.13";"0.169";"37786.77418908";"240533.28105148";"599";"0.15709582"
"ANKR";"2022-02-01";"0.43001";"0.41938";"0.41057";"0.43259";"95473.75195064";"228679.73398277";"227";"0.41749983"
"ARGFT";"2022-02-01";"10.09999";"9.85";"9.40001";"11.2";"29861.84608402";"2884.35823675";"94";"10.35302955"
"ASRFT";"2022-02-01";"16.27835";"16.20677999";"15.94315";"16.89767";"2276.68389539";"142.01503969";"6";"16.03128725"
"ATMFT";"2022-02-01";"28.00005";"28.07063";"27.80005";"29.67995";"49866.45485066";"1774.67339526";"24";"28.09894766"
"ATOM";"2022-02-01";"153.00756";"151.048";"149.987";"160.5";"229368.25513618";"1480.35190240";"423";"154.94170998"
"AUDIO";"2022-02-01";"5.01980999";"5.49";"5";"8.5";"221311.72847679";"37108.58611655";"527";"5.96389546"
"AVAX";"2022-02-01";"376.0173";"388.93035";"369.56";"394.9999";"245356.54266213";"642.27676925";"596";"382.0106135"
"AXS";"2022-02-01";"283.33999999";"280.432";"277.348";"291.74470999";"279878.33084052";"984.00621556";"402";"284.42740138"
