"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-02-18";"803.67494";"763.9402";"744.99905";"806.80157";"63023.26204425";"82.06158818";"147";"767.99954085"
"ACMFT";"2022-02-18";"24.8";"24.59048";"23.9";"25.31";"7370.98251013";"294.29030333";"16";"25.04663737"
"ADA";"2022-02-18";"5.38096";"5.20999999";"5.12005";"5.44582999";"313184.28338501";"59583.26583168";"774";"5.25624567"
"ALCX";"2022-02-18";"812.78155";"782.52746";"612.01";"824.99989";"8116.75241451";"10.58392290";"45";"766.89451455"
"ALGO";"2022-02-18";"4.71491";"4.68175999";"4.55023999";"4.84999";"40377.59231435";"8587.47345407";"260";"4.70191757"
"ALICE";"2022-02-18";"42.5998";"40.51345";"40";"43.3313";"13455.14551665";"330.16450895";"35";"40.75285244"
"ALLFT";"2022-02-18";"2.56774";"2.44672";"2.23478";"2.85";"46832.07789287";"18248.20307460";"137";"2.56639394"
"AMFT";"2022-02-18";"5.62";"5.6";"5.5";"6.17899";"3553.18702144";"629.21056075";"23";"5.6470556"
"AMP";"2022-02-18";"0.15936";"0.15864";"0.14974";"0.16";"31488.49902467";"204776.02197816";"188";"0.15377044"
"ANKR";"2022-02-18";"0.38995";"0.37561";"0.3667";"0.39463";"106856.11904832";"284446.96019618";"259";"0.37566272"
"ARGFT";"2022-02-18";"9.39999";"9.38995";"8.92";"9.39999";"1683.28444320";"182.01688291";"11";"9.24795775"
"ASRFT";"2022-02-18";"16.04005";"15.43004";"15.43004";"16.04005";"2769.78130872";"174.20742721";"9";"15.89932962"
"ATMFT";"2022-02-18";"28.77";"27.29994";"26.6";"28.77987";"7506.82427181";"269.39290137";"28";"27.86570928"
"ATOM";"2022-02-18";"146.82001";"140.95997";"136";"151.97998";"242366.31664893";"1670.65929613";"348";"145.07225812"
"AUDIO";"2022-02-18";"4.99005001";"5.12651999";"4.84999999";"5.31119999";"17327.30933271";"3477.47663095";"80";"4.98272488"
"AVAX";"2022-02-18";"469.72082";"444.9931";"430.20388";"485";"320167.42454128";"713.26303804";"1008";"448.87707264"
"AXS";"2022-02-18";"300.26588999";"291.18999999";"279.00112001";"301.39362999";"218579.48407685";"761.28232354";"390";"287.12013574"
"BAL";"2022-02-18";"71.99635";"68.69443";"67.93998999";"72.23742";"2535.30586732";"35.70201342";"10";"71.01296606"
"BAND";"2022-02-18";"22.89701";"24.78485";"22.8503";"25.19415";"8725.31482663";"355.98561083";"52";"24.51030199"
"BARFT";"2022-02-18";"31.85";"33";"30.12441";"33";"3398.04641453";"108.00610811";"34";"31.46161336"
"BAT";"2022-02-18";"4.03599";"3.93907";"3.87356";"4.06189999";"7769.81288957";"1962.23269742";"31";"3.95967965"
"BCH";"2022-02-18";"1633.8771";"1623.02967";"1584.9001";"1663.0198";"93864.35415229";"57.83135158";"210";"1623.07038635"
"BLZ";"2022-02-18";"1.09403999";"1.01999";"0.99";"1.13652";"136089.95936206";"130038.82299916";"430";"1.0465333"
"BNT";"2022-02-18";"12.8";"11.92";"11.8";"13.69999";"3169.32991172";"259.51378006";"23";"12.21256887"
"BTC";"2022-02-18";"212586.21646101";"208558.5684";"204490";"213473.53996";"8100601.95355962";"38.88585692";"6310";"208317.43454246"
"CAIFT";"2022-02-18";"3.56995";"3.36995";"3.11";"3.56995";"1687.41938203";"505.69831246";"25";"3.33681038"
"CHZ";"2022-02-18";"1.0691";"1.034";"1.00494001";"1.08704";"525523.24150750";"507769.65363368";"837";"1.03496386"
"CITYFT";"2022-02-18";"52.99999";"52.99995";"50.29";"54.00001";"26630.07659604";"506.99613426";"56";"52.5252064"
"COMP";"2022-02-18";"646.9511";"635.77599";"617.80704";"646.9511";"14450.20880213";"22.62838199";"42";"638.58780572"
"CRV";"2022-02-18";"15.4494";"14.7218";"14.49997";"15.54668";"140315.53309493";"9481.73080154";"130";"14.79851474"
"CTSI";"2022-02-18";"2.29989";"2.31";"2.05379999";"2.43";"6494.70748886";"2861.66051011";"81";"2.26955904"
"CVX";"2022-02-18";"137.00004999";"135";"135";"146.89994999";"22755.22549398";"164.18080502";"74";"138.59857424"
"DAI";"2022-02-18";"5.22754";"5.18459";"5.15695";"5.22754";"2682.26946458";"517.80207413";"22";"5.18010567"
"DOGE";"2022-02-18";"0.73699999";"0.7386";"0.71";"0.74183999";"201105.42397149";"276007.30048355";"696";"0.72862356"
"DOT";"2022-02-18";"95.25001";"94.38618999";"91";"96.59328999";"115262.80832835";"1221.20487500";"371";"94.38449738"
"DYDX";"2022-02-18";"34.44109";"33.67223";"32.3316";"34.88210999";"22474.23805856";"670.98430243";"57";"33.49443195"
"ENJ";"2022-02-18";"9.22058999";"8.69142001";"8.53613001";"9.32694";"98601.14398410";"11203.94411230";"134";"8.80057442"
"ENS";"2022-02-18";"84.00563";"88.89999";"83.01000999";"90.58";"13620.26140264";"155.53980076";"49";"87.56769223"
"ETH";"2022-02-18";"15183.39993999";"14677.59999";"14257.2";"15363.9";"5435449.81865417";"369.37841261";"3556";"14715.12582516"
"FET";"2022-02-18";"1.76585";"1.6901";"1.68005";"1.82857";"4567.74354276";"2636.38904284";"68";"1.73257568"
"FIL";"2022-02-18";"109.72273";"112.67993";"106.33";"120";"19153.55939448";"173.90602024";"111";"110.13741426"
"GALA";"2022-02-18";"1.5999";"1.52984";"1.5";"1.63999999";"384008.56388216";"248244.27759372";"692";"1.54689794"
"GALFT";"2022-02-18";"14";"14";"14";"14.00005";"103.21428063";"7.37244507";"4";"14.00000673"
"GALOFT";"2022-02-18";"3.50117";"3.4998";"3.31";"3.71";"7798.97739296";"2252.41434851";"63";"3.46249676"
"GNO";"2022-02-18";"1939.99";"1799.99952";"1756.00001";"1939.99";"4303.68930666";"2.38963247";"38";"1800.98377499"
"GODS";"2022-02-18";"9.16276";"8.48";"8.00010999";"9.16276";"18361.87282354";"2232.38684658";"64";"8.22521994"
"GRT";"2022-02-18";"2.28171";"2.13495";"2.13";"2.32859";"38248.10396152";"17446.76834188";"105";"2.19227442"
"ICP";"2022-02-18";"105.77009999";"104.98689";"100.12203001";"114";"129812.08328090";"1246.31404106";"223";"104.15680077"
"IMX";"2022-02-18";"11.48999";"11.39983";"10.55";"12.27993";"8769.60195100";"791.10387908";"50";"11.08527234"
"INTERFT";"2022-02-18";"32.03";"32";"32";"34.84989";"412.54855669";"12.80961333";"10";"32.20616782"
"JUVFT";"2022-02-18";"35.18988";"32.60005";"32.60005";"35.18988";"7772.74309333";"229.76725032";"15";"33.82876838"
"KNC";"2022-02-18";"11.89999";"10.87661";"10.87661";"12.05617";"16865.02713174";"1473.25152967";"53";"11.44748659"
"KP3R";"2022-02-18";"4089.8665";"3895.89905";"3623.80339";"4089.8665";"18706.28945444";"4.90572516";"38";"3813.15480267"
"LINK";"2022-02-18";"82.99876999";"79.63176";"78.33";"83.73859";"311044.24106889";"3900.34778559";"363";"79.74782203"
"LPT";"2022-02-18";"133.19005";"135.89999";"125.00005";"138.98992999";"3362.41196535";"25.46503281";"28";"132.04035472"
"LRC";"2022-02-18";"4.60074999";"4.41035";"4.40005";"5.00394";"3816.10983086";"816.80442091";"45";"4.67199948"
