"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-04-04";"1138.88998999";"1088.48017";"1053.69";"1138.88998999";"219793.60527272";"203.31841225";"167";"1081.03148573"
"ACMFT";"2022-04-04";"39.98232";"35.0031";"35.0031";"41.68430326";"24947.97873747";"644.59041522";"82";"38.70361418"
"ADA";"2022-04-04";"5.54";"5.63";"5.4";"5.77995";"573298.47810349";"102543.26933285";"1096";"5.59079578"
"ALCX";"2022-04-04";"596.83173";"598.99999";"546.50004";"619.8534";"14659.45349637";"25.56547269";"50";"573.40827115"
"ALGO";"2022-04-04";"4.41201";"4.28";"3.9901";"4.46999";"98020.64163975";"23519.13620957";"504";"4.16769734"
"ALICE";"2022-04-04";"38.43";"39.00999";"34.00132";"39.09";"29768.22745088";"825.27481583";"73";"36.07068443"
"ALLFT";"2022-04-04";"2.36";"2.27";"2.27";"2.36988999";"581.93617773";"253.57430894";"11";"2.2949335"
"AMFT";"2022-04-04";"5.9129";"5.94999";"5.63";"6.06944";"5351.86444042";"927.30746485";"23";"5.7714023"
"AMP";"2022-04-04";"0.13494";"0.13349";"0.12705";"0.14";"65301.31450644";"494965.34492925";"226";"0.13193108"
"ANKR";"2022-04-04";"0.44793";"0.42265";"0.40851";"0.45002";"78074.86647598";"183925.08000897";"231";"0.42449276"
"ANT";"2022-04-04";"30.94709";"26.90005";"26";"30.94709";"45586.52863462";"1664.32631993";"143";"27.39037897"
"APE";"2022-04-04";"58.80992999";"56.9426";"52.00042";"59.29";"410439.14005617";"7305.61128229";"967";"56.18135487"
"ARGFT";"2022-04-04";"6.7697";"6.50293";"6.5";"6.79999";"9406.66756691";"1435.83560001";"26";"6.55135418"
"ASRFT";"2022-04-04";"19.22687";"18.50534";"18.4033";"19.23999";"1743.30906296";"94.53983977";"14";"18.43994095"
"ATMFT";"2022-04-04";"37.73509";"35.95268999";"35.02";"38.99989999";"36450.92855604";"979.59475092";"48";"37.2102122"
"ATOM";"2022-04-04";"149.1025";"144.98509";"141.1";"152.65995";"128053.52343423";"879.61735222";"248";"145.57866907"
"AUDIO";"2022-04-04";"6.51999999";"7.3799";"6.33005";"8.49";"370631.08425571";"49313.10136205";"641";"7.51587456"
"AVAX";"2022-04-04";"460.75988";"452.87433";"423.99995";"460.75988";"152019.66143327";"342.95408847";"456";"443.26534234"
"AXS";"2022-04-04";"309.37973";"296.85591";"285.00000999";"314.2";"416457.27233007";"1406.79314970";"446";"296.03305391"
"BAL";"2022-04-04";"75.40317";"73.77623";"71.29965";"76.38338";"17604.01917412";"234.81378266";"26";"74.97012728"
"BAND";"2022-04-04";"24.98309";"24.5684";"22.0056";"24.99339";"5513.69520405";"228.65920060";"28";"24.113157"
"BARFT";"2022-04-04";"45.89969";"44.98";"42.91006";"45.89969";"8773.82123711";"198.43314216";"22";"44.21550322"
"BAT";"2022-04-04";"4.3";"4.11273";"3.97949";"4.68";"18063.35554431";"4310.97599054";"60";"4.19008493"
"BCH";"2022-04-04";"1770.25046";"1748.71999";"1700.00129";"1780.34999";"90322.65262351";"52.04038436";"277";"1735.62616291"
"BLZ";"2022-04-04";"0.99855";"0.9995";"0.91555";"1.08993999";"102399.31740990";"102196.07167644";"243";"1.00198878"
"BNT";"2022-04-04";"13.1737";"11.56005";"11.55";"14.9";"13344.44112350";"1080.16425062";"80";"12.35408514"
"BTC";"2022-04-04";"216662.90999";"216461.52379";"210112.8103837";"217550.85045999";"7875871.64002960";"36.86569328";"4938";"213636.87860719"
"CAIFT";"2022-04-04";"3.13";"3.04731";"2.9508";"3.19799";"4154.99409228";"1362.47325401";"38";"3.04959681"
"CHZ";"2022-04-04";"1.33";"1.25916999";"1.19698";"1.34404";"923197.89255100";"738939.28683035";"896";"1.24935554"
"CITYFT";"2022-04-04";"83.17941";"83.76";"77.00001";"84.84694";"105226.30454965";"1302.29545167";"102";"80.80063891"
"COMP";"2022-04-04";"790.4678";"751.53901";"726.7971";"792.53599";"80729.46592368";"108.29330898";"53";"745.47048828"
