"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-04-27";"853.20983";"844.9261";"826.79787";"873.28514";"135074.45743517";"158.19597931";"120";"853.84254406"
"ACMFT";"2022-04-27";"24.03961";"34.98664999";"22.12002";"38.25";"284262.89323939";"8736.95264373";"288";"32.53570264"
"ADA";"2022-04-27";"4.21898999";"4.18003";"4.1033";"4.28841";"315062.76635684";"75421.70258264";"747";"4.1773489"
"ADS";"2022-04-27";"22.45995";"21.43";"20.20005";"24";"52138.07100342";"2349.78200685";"272";"22.18847146"
"AGIX";"2022-04-27";"0.54879999";"0.53861";"0.523";"0.59769";"24149.69348927";"43923.30748730";"230";"0.549815"
"ALCX";"2022-04-27";"354.90264";"350.0202";"336.10100999";"374.66";"11958.34286903";"32.60298876";"71";"366.78670649"
"ALGO";"2022-04-27";"3.342";"3.33985";"3.21";"3.4";"23423.56690982";"7014.39332281";"339";"3.33935749"
"ALICE";"2022-04-27";"29.29231";"29.46965";"29.07749";"30.30135";"5811.46261228";"196.07054991";"38";"29.6396507"
"ALLFT";"2022-04-27";"1.66001";"1.81999";"1.65";"1.81999";"1733.63529843";"1030.56231620";"22";"1.68222267"
"ALPHA";"2022-04-27";"1.719";"1.5905";"1.58005";"1.719";"35829.31624036";"21885.22516739";"208";"1.63714633"
"AMFT";"2022-04-27";"4.5892";"4.3133";"4.11";"5.13999999";"5762.64053298";"1233.42040098";"40";"4.67208141"
"AMP";"2022-04-27";"0.10628";"0.10588";"0.10305";"0.11211";"52611.45473287";"490625.40077276";"224";"0.10723345"
"ANKR";"2022-04-27";"0.34821";"0.3492";"0.34373";"0.371";"58413.70437406";"164398.88429545";"168";"0.35531691"
"ANT";"2022-04-27";"18.83456";"20.2";"18.61005";"20.39999999";"1440.18562428";"72.86992201";"36";"19.76378709"
"APE";"2022-04-27";"90.99768999";"97.40933";"89.88005";"100";"2044406.55528827";"21092.91804880";"2261";"96.92383721"
"ARGFT";"2022-04-27";"5.09";"5.14994";"4.9";"5.15";"5919.00225415";"1178.22147742";"32";"5.0236754"
