"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-01-27";"779.94449";"789.817";"758.63701";"868.44";"110355.68090567";"137.86044491";"214";"800.48835601"
"ACMFT";"2022-01-27";"21.49814";"20.77";"20.53086";"22.99999";"17992.88337792";"838.45200503";"40";"21.45964619"
"ADA";"2022-01-27";"5.7197";"5.67183";"5.41";"6.06";"1021331.10398076";"180209.44707857";"1367";"5.66746705"
"ALCX";"2022-01-27";"809";"800";"730.00456";"979";"50731.59833561";"63.11544500";"108";"803.79055135"
"ALGO";"2022-01-27";"5.11998999";"5.17";"4.88999999";"5.4";"43578.23728476";"8507.02839805";"355";"5.1226157"
"ALICE";"2022-01-27";"35.38364";"39.48998";"34.92";"39.79963";"28169.16586960";"768.01791474";"71";"36.67774583"
"ALLFT";"2022-01-27";"2.6";"2.4001";"2.37";"2.75001";"14947.13644885";"5825.71296512";"67";"2.56571797"
"AMFT";"2022-01-27";"5.25011";"5.11204";"4.46662";"6.25";"21771.55078278";"3902.76894392";"95";"5.57848827"
"AMP";"2022-01-27";"0.16799";"0.16";"0.14499999";"0.172";"58521.22338798";"368692.13195945";"3961";"0.15872653"
"ANKR";"2022-01-27";"0.39902";"0.39023";"0.36826";"0.4179";"253388.10807390";"640422.72984662";"413";"0.39565758"
"ARGFT";"2022-01-27";"6.97";"12.3";"6.24";"14.5";"238381.54320841";"20913.92990920";"519";"11.39821852"
"ASRFT";"2022-01-27";"15.32775";"15.87845";"15.32775";"16.99752";"1691.59049834";"105.69315643";"12";"16.00473063"
"ATMFT";"2022-01-27";"28.41981";"28.42";"26.52872";"31.4";"7648.31191894";"269.23020330";"31";"28.40807541"
"ATOM";"2022-01-27";"177.01";"167.84287";"160.01";"190";"360345.85133835";"2111.14996383";"573";"170.68699879"
"AUDIO";"2022-01-27";"4.65785";"4.50867";"4.40668";"5.17957999";"54323.33392060";"11499.70204045";"98";"4.72389056"
"AVAX";"2022-01-27";"360.01001";"361";"337";"385";"206878.46419882";"577.01298314";"502";"358.533465"
"AXS";"2022-01-27";"270.99151";"256.404";"247.01";"276.99987";"282738.13122039";"1087.24938827";"452";"260.04901384"
"BAL";"2022-01-27";"64.16128";"60.94";"60.94";"66.20919";"3656.77200485";"56.13856410";"13";"65.13832449"
"BAND";"2022-01-27";"18.20795";"18.28549";"17.6198";"19.0319";"21278.56421476";"1161.79948818";"56";"18.31517781"
