"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-03-31";"1068.32";"997.1341";"977.77";"1126";"545385.44220652";"529.80653502";"468";"1029.40489812"
"ACMFT";"2022-03-31";"34.64";"31.28";"31.28";"40.99994";"117683.98726016";"3173.33297964";"263";"37.08529423"
"ADA";"2022-03-31";"5.78151";"5.36056";"5.25755";"5.88855";"974949.69878380";"173417.58459157";"1523";"5.62197715"
"ALCX";"2022-03-31";"568.50014";"577.99995";"541.95005";"628.25978999";"20705.12140050";"36.21801131";"70";"571.68024006"
"ALGO";"2022-03-31";"4.59579999";"4.32218";"4.29";"4.73995";"100762.89580235";"22309.18924824";"600";"4.51665431"
"ALICE";"2022-03-31";"38.71215";"33.77541999";"31.02494";"39.39762";"26965.73078574";"748.83191669";"61";"36.01039189"
"ALLFT";"2022-03-31";"2.51741";"2.34018";"2.34018";"2.5631";"15649.12154858";"6528.85906702";"31";"2.3969152"
"AMFT";"2022-03-31";"6.4344";"5.7";"5.7";"6.68108";"23390.68412990";"3810.14292225";"67";"6.13905688"
"AMP";"2022-03-31";"0.13239999";"0.1271";"0.1271";"0.13919999";"69378.64725269";"520346.05870334";"333";"0.13333174"
"ANKR";"2022-03-31";"0.45001";"0.42385";"0.42374";"0.4659";"519470.25312171";"1159617.25544635";"442";"0.44796699"
"ANT";"2022-03-31";"25.821";"25.39";"24.30005";"27.18948";"20848.86042860";"811.19816304";"68";"25.70131612"
"APE";"2022-03-31";"68.08749";"61.49";"60.5";"68.42";"652017.05712168";"10190.67137770";"1371";"63.98175674"
"ARGFT";"2022-03-31";"7.19994";"6.654";"6.65005";"7.19994";"22835.45441415";"3363.52712978";"41";"6.78913935"
"ASRFT";"2022-03-31";"18.98541";"18.45";"18.44";"20.73976";"25480.23801682";"1353.30222753";"52";"18.82819483"
"ATMFT";"2022-03-31";"40";"36.78226999";"35.5889";"41.89994999";"45464.56693712";"1193.13473450";"99";"38.1051407"
"ATOM";"2022-03-31";"146.55377999";"132.66";"132.66";"149.7195";"166939.09139043";"1173.90636678";"434";"142.20818296"
"AUDIO";"2022-03-31";"6.13978999";"5.59014999";"5.3";"6.19558";"112873.76823298";"19828.96132840";"201";"5.69236917"
"AVAX";"2022-03-31";"471.32967";"436";"436";"484.63981";"383142.11485854";"828.41493814";"857";"462.50024863"
"AXS";"2022-03-31";"315.39999999";"291.66";"291.66";"326.794";"343421.93405979";"1117.09555469";"540";"307.42395546"
"BAL";"2022-03-31";"77.8145";"73";"73";"79.60979";"5757.80375608";"75.56888773";"35";"76.19278156"
"BAND";"2022-03-31";"24.14445";"23.03087";"22.621";"24.85325";"19105.51800656";"834.03125767";"44";"22.90743641"
"BARFT";"2022-03-31";"42.47947";"42.90001";"42.40005";"48";"203437.59537070";"4508.03556527";"153";"45.12777071"
"BAT";"2022-03-31";"4.37765";"3.9446";"3.9446";"4.48255";"33491.72601219";"7950.31267632";"80";"4.21263004"
"BCH";"2022-03-31";"1824.24045";"1739.45";"1730.04188";"1859.99999";"259971.31214927";"144.75752411";"631";"1795.90880507"
"BLZ";"2022-03-31";"0.96006";"0.9398";"0.9";"1.04987999";"63320.96405271";"66344.43447219";"209";"0.95442767"
"BNT";"2022-03-31";"13.49888";"12.68";"12.48604";"14.3349";"5197.43283235";"394.37329232";"34";"13.17896757"
"BTC";"2022-03-31";"226808.66507999";"211603.94";"211396.39387194";"228000";"12399180.94441246";"56.34537037";"7353";"220056.78306827"
"CAIFT";"2022-03-31";"3.80793";"3.133";"3.133";"3.82999";"23684.48502557";"6973.49258363";"57";"3.3963591"
"CHZ";"2022-03-31";"1.49619";"1.27";"1.27";"1.49619";"2548371.64774810";"1854905.65047590";"2119";"1.37385513"
"CITYFT";"2022-03-31";"79.97";"78.5";"75.7";"80.9";"224891.56407207";"2881.03194719";"172";"78.05937879"
"COMP";"2022-03-31";"768.87104";"673.60505";"673.60505";"778.14";"33396.42489914";"46.24324811";"79";"722.19029294"
"CRV";"2022-03-31";"13.96003";"12.2312";"12.2303";"14.09785";"168288.77027029";"12853.89633046";"255";"13.09243251"
"CTSI";"2022-03-31";"2.25589";"2.29005";"2.11561";"2.6";"34384.62907935";"14573.43858842";"174";"2.35940398"
"CVX";"2022-03-31";"143.61955";"135.11005";"135.11005";"155.7425";"113298.09964006";"797.07035257";"141";"142.14316123"
"DAI";"2022-03-31";"4.8094";"4.77773999";"4.76051999";"4.8178";"12326.57628870";"2566.21661037";"35";"4.80340445"
"DOGE";"2022-03-31";"0.69599999";"0.63559";"0.63208";"0.7065";"192106.77736001";"284552.96474496";"1188";"0.67511782"
"DOT";"2022-03-31";"109.09995";"100.88999999";"99.09";"109.89";"360826.10056009";"3430.82972542";"584";"105.17167258"
"DYDX";"2022-03-31";"31.85203";"28";"21.52";"33.20606";"55937.91183473";"1875.52505114";"117";"29.8252011"
"ENJ";"2022-03-31";"8.86702";"8.27782";"8.27782";"9.36451001";"358640.28582552";"40075.00717579";"286";"8.94922574"
"ENS";"2022-03-31";"96.07535";"80.07255";"80.07255";"99.67995";"34794.95654479";"384.15233872";"167";"90.57593313"
"ETH";"2022-03-31";"16333.33593001";"15303.90142";"15287.13";"16550";"6611048.85164066";"418.59552520";"3605";"15793.40545621"
"FET";"2022-03-31";"2.32982999";"2.15";"2.15";"2.32982999";"15232.09990887";"6875.84403273";"61";"2.21530619"
