"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-04-16";"825.49";"806.33932";"806.33932";"831.77253";"8094.59314513";"9.88408276";"42";"818.95238452"
"ACMFT";"2022-04-16";"29.34603";"29.54586";"28.61261";"31.29999";"3191.93147334";"109.25835432";"34";"29.21453003"
"ADA";"2022-04-16";"4.5555";"4.49366999";"4.464101";"4.57979999";"89444.93725781";"19812.50220464";"459";"4.51457046"
"AGIX";"2022-04-16";"0.73";"0.7222";"0.68";"0.7823";"30706.31556176";"41740.54544547";"189";"0.7356472"
"ALCX";"2022-04-16";"399.75654";"380.98995";"366.5";"410";"12577.85168705";"32.50041810";"95";"387.00584245"
"ALGO";"2022-04-16";"3.51";"3.46542";"3.45";"3.57989";"13152.99198544";"3762.78132963";"235";"3.49555045"
"ALICE";"2022-04-16";"30.74868";"32.29731";"30.74868";"32.74891";"6503.38789216";"201.16264102";"22";"32.32900432"
"ALLFT";"2022-04-16";"1.9025";"2.09999";"1.64";"2.14998999";"87893.25432392";"46852.83198997";"127";"1.87594325"
"AMFT";"2022-04-16";"5.27999";"5.105";"5.095";"5.27999";"2214.69422389";"433.53017577";"10";"5.10851227"
"AMP";"2022-04-16";"0.11";"0.1059";"0.1059";"0.11289";"27468.95959805";"253839.99694622";"110";"0.10821367"
"ANKR";"2022-04-16";"0.3621";"0.35579";"0.35273";"0.36405";"12099.26413265";"33785.49867901";"81";"0.35812004"
"ANT";"2022-04-16";"21.09998999";"21.07";"20.57012";"21.1";"1356.65239071";"64.40305603";"15";"21.06503129"
"APE";"2022-04-16";"58.8529";"55.18142999";"54.1";"58.85300999";"139463.30004601";"2511.64517974";"477";"55.52667278"
"ARGFT";"2022-04-16";"5.62232";"5.62825";"5.3987";"5.89999";"1407.11001935";"253.78638590";"9";"5.54446612"
"ASRFT";"2022-04-16";"17.87094";"17.838";"17.838";"17.87094";"80.50792666";"4.50871246";"3";"17.85607917"
"ATMFT";"2022-04-16";"26.63835";"26.9616";"25.51388";"28";"26717.85548458";"985.74049759";"40";"27.10435002"
"ATOM";"2022-04-16";"114.99414";"114.81726";"112";"115";"16385.67638034";"143.99828210";"98";"113.79077681"
"AUDIO";"2022-04-16";"6.11";"6.10000001";"5.79";"6.30895";"58291.63772584";"9553.29270968";"128";"6.10173261"
"AVAX";"2022-04-16";"369.01";"366";"365";"377.99998";"58452.07387546";"158.15418191";"363";"369.58917664"
"AXS";"2022-04-16";"228.87497";"226.06609999";"222.14804";"228.95297";"19317.00395025";"85.83848009";"80";"225.03897937"
"BADGER";"2022-04-16";"42.83005";"42.71297";"42.0555";"43.4472";"3777.96393733";"89.28766317";"41";"42.31227252"
"BAL";"2022-04-16";"72.59";"71.16445";"71.16445";"73.17813";"783.57592572";"10.85775271";"10";"72.16741315"
"BAND";"2022-04-16";"17.90575";"17.61934";"17.48839999";"17.91041";"1551.69762092";"88.07488290";"14";"17.61793566"
"BARFT";"2022-04-16";"37.46999";"37.34999";"35.25676";"37.46999";"625.53496702";"16.82597591";"11";"37.1767421"
"BAT";"2022-04-16";"3.6109";"3.62906";"3.49536";"3.6845544";"37310.84501712";"10297.93795819";"50";"3.62313748"
"BCH";"2022-04-16";"1623.16";"1620.41";"1608.49005";"1653.62999";"32591.55472110";"20.01999033";"295";"1627.95057259"
"BLZ";"2022-04-16";"0.7755";"0.775";"0.775";"0.79";"3009.90547570";"3870.26918107";"58";"0.77769925"
"BNT";"2022-04-16";"10.94344";"10.71747";"10.5";"11.23259";"2536.03727541";"236.62054646";"25";"10.71773906"
"BTC";"2022-04-16";"192410.03989999";"190449.99637";"189500.01179";"192499.46";"1068047.13620839";"5.59778269";"2249";"190798.24912038"
"CAIFT";"2022-04-16";"2.80005";"2.99";"2.80005";"3.06999";"328.49535433";"109.42335805";"21";"3.00205879"
"CHZ";"2022-04-16";"1.13435";"1.10311999";"1.1";"1.13435";"412491.11420863";"370907.22622316";"332";"1.11211398"
"CITYFT";"2022-04-16";"74.46754";"73.146";"70.06999999";"74.93998999";"202439.44551701";"2791.45017224";"106";"72.52124631"
"COMP";"2022-04-16";"682.46";"684.552";"674.58498999";"693.07206";"4795.55516824";"7.03886183";"16";"681.29696022"
"CRV";"2022-04-16";"10.62059";"10.60568";"10.40925";"10.62059";"5985.57909763";"567.94122127";"29";"10.53908199"
"CTSI";"2022-04-16";"1.76999";"1.7";"1.56041";"1.76999";"1148.55199558";"671.38419433";"22";"1.71072242"
"CVX";"2022-04-16";"135.70288";"132";"132";"138.77";"9159.82388085";"68.55669247";"21";"133.6094778"
"DAI";"2022-04-16";"4.75248";"4.73458";"4.73458";"4.75248";"604.33290622";"127.48112478";"19";"4.74056772"
"DOGE";"2022-04-16";"0.7";"0.68502";"0.68";"0.70138";"56715.67807753";"82640.10712242";"623";"0.68629724"
"DOT";"2022-04-16";"88.19984";"88.96989";"86.93376";"91.88";"33193.38249767";"375.98586932";"202";"88.28359043"
"DYDX";"2022-04-16";"22.8";"22.18229";"21.86531";"22.99994";"5903.22831989";"262.63901459";"19";"22.4765857"
"ENJ";"2022-04-16";"7.22967999";"7.07596999";"6.97187";"7.22967999";"38033.69863524";"5368.42595893";"79";"7.08470209"
"ENS";"2022-04-16";"70.039";"72.71999";"67.95";"72.98999";"4462.67689652";"63.21529925";"32";"70.59488683"
"ETH";"2022-04-16";"14472.36821999";"14368.18628";"14289.80011001";"14567.21";"703721.30631020";"48.71405786";"844";"14445.95948735"
"FARM";"2022-04-16";"433.00004";"437.40718";"416";"478.99995";"42175.45457110";"92.13347999";"94";"457.76469721"
"FET";"2022-04-16";"1.74212";"1.6702";"1.6702";"1.74999";"53.17710239";"31.50778727";"9";"1.68774474"
"FIL";"2022-04-16";"90.85";"100.05345";"90";"104";"60676.42648978";"614.96198892";"253";"98.66695435"
"GALA";"2022-04-16";"0.96185";"0.96052999";"0.9459";"0.978";"46308.03627931";"48287.54969491";"126";"0.95900571"
"GALFT";"2022-04-16";"15.8";"14.98092";"14.9604";"15.8";"416.51643414";"27.69820979";"3";"15.03766623"
"GALOFT";"2022-04-16";"2.92969";"2.9355";"2.85";"3.1";"13838.37112082";"4709.68768362";"56";"2.93827787"
"GNO";"2022-04-16";"1629.00001";"1693.94249";"1629.00001";"1693.94249";"162.56458269";"0.09898015";"12";"1642.39580042"
"GODS";"2022-04-16";"5.47";"5.25000999";"5.25000999";"5.49999";"246.74960302";"45.26942452";"14";"5.45069007"
"GRT";"2022-04-16";"1.75";"1.70294";"1.7";"1.75";"6003.56046103";"3484.16338377";"44";"1.72309957"
"ICP";"2022-04-16";"81.12";"82.14305001";"79.98999999";"83.89901";"43595.63699471";"533.44196946";"99";"81.72517254"
"ILV";"2022-04-16";"2869.9";"2646.54999";"2589.98999999";"2950";"21417.53061085";"7.75739790";"67";"2760.91685471"
"IMX";"2022-04-16";"8.77011";"8.86999999";"8.77011";"9.1";"848.76279908";"94.91890936";"15";"8.94197799"
"INTERFT";"2022-04-16";"39.7438";"37";"37";"41.4263";"4925.28267696";"120.19643180";"14";"40.97694584"
"JUVFT";"2022-04-16";"29.4";"27.51005";"27.47895";"29.99979";"539.19216812";"18.92951902";"14";"28.48419801"
