"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-04-12";"744.59417";"789.558";"744.59417";"810.803";"199355.61638241";"252.96979525";"180";"788.0609469"
"ACMFT";"2022-04-12";"29.287";"27.5551";"27.05005";"29.29";"2495.92150616";"90.76001543";"24";"27.50023228"
"ADA";"2022-04-12";"4.48282";"4.49";"4.40009001";"4.8011";"280264.74386360";"62053.62072906";"1018";"4.516493"
"AGIX";"2022-04-12";"0.69";"0.6503";"0.6333";"0.7063";"49735.08153975";"73996.28606813";"373";"0.67212942"
"ALCX";"2022-04-12";"350.07004";"367.07005";"350.07004";"393.80356";"14889.94185775";"39.89218200";"63";"373.25463565"
"ALGO";"2022-04-12";"3.35001";"3.46952";"3.3201";"3.6898";"38329.27948895";"11136.62530122";"683";"3.44173198"
"ALICE";"2022-04-12";"29.98943";"29.59005";"28.62039";"31.59495";"14452.20228494";"477.81912747";"43";"30.24617779"
"ALLFT";"2022-04-12";"1.92001";"1.96958";"1.61";"2.17";"33923.67479162";"17814.47921955";"117";"1.90427541"
"AMFT";"2022-04-12";"5.23";"5.09999999";"4.81156";"5.24989";"1586.17273029";"318.13401280";"17";"4.98586339"
"AMP";"2022-04-12";"0.11";"0.1102";"0.10205";"0.115";"18211.17713893";"164748.02837813";"183";"0.11053957"
"ANKR";"2022-04-12";"0.32738";"0.36689";"0.32729999";"0.3878";"157295.83855119";"429643.54357540";"381";"0.36610776"
"ANT";"2022-04-12";"19.41057";"21.08999";"13.66";"27";"90699.80453458";"4335.52761180";"169";"20.92013075"
"APE";"2022-04-12";"51.4";"55.99941999";"51.22234001";"58";"361035.87568171";"6581.65283758";"807";"54.85489505"
"ARGFT";"2022-04-12";"5.67999";"5.66987";"5.3887";"5.68";"3247.22538917";"582.67689318";"15";"5.57294347"
"ASRFT";"2022-04-12";"17.6874";"17.6801";"17.5811";"18.9505";"784.36637026";"44.23571795";"9";"17.73151667"
"ATMFT";"2022-04-12";"28.1";"27.75005";"26.58";"30.39";"23442.04098606";"832.98284235";"60";"28.14228552"
"ATOM";"2022-04-12";"115.746";"120.83915";"111.50464";"129";"75475.22935736";"632.36223442";"346";"119.35442259"
"AUDIO";"2022-04-12";"5.33999999";"5.27956999";"4.78005001";"5.33999999";"10857.17528894";"2078.16899331";"73";"5.2243948"
"AVAX";"2022-04-12";"356.4619";"368.94998";"351.00034";"390";"213300.80994916";"580.56634502";"689";"367.40126564"
"AXS";"2022-04-12";"215.58960001";"225.03701";"214.38316";"231.38099";"197369.40592370";"882.33279341";"330";"223.69043449"
"BADGER";"2022-04-12";"46.51749";"45.49999";"40.33017";"47.99999";"13989.61716643";"322.44346416";"119";"43.3862637"
"BAL";"2022-04-12";"71.39133";"70.98999";"68.58609";"74.12351";"13824.25239402";"192.22439526";"52";"71.91726302"
"BAND";"2022-04-12";"18.19997";"17.74971";"17.16";"18.30709999";"1366.12621093";"77.07199076";"20";"17.72532663"
"BARFT";"2022-04-12";"39.38";"42.77999";"38.34413";"42.91999";"5250.17612629";"131.26350141";"27";"39.99722748"
"BAT";"2022-04-12";"3.27001";"3.3487";"3.27001";"3.40973";"3819.94857621";"1143.18320162";"44";"3.34150166"
"BCH";"2022-04-12";"1425.8";"1435.10999";"1413";"1458.04999";"128709.79422226";"89.49088295";"378";"1438.24476839"
"BLZ";"2022-04-12";"0.73011";"0.79598";"0.73011";"0.861";"9850.89244543";"12677.48353841";"100";"0.77703847"
"BNT";"2022-04-12";"10.55";"11.31629";"10.42";"11.50713";"1785.10442480";"162.58249154";"32";"10.97968426"
"BTC";"2022-04-12";"187411.0622";"189093.26385489";"185456.89";"192196";"14990045.60198194";"79.31683059";"8325";"188989.46781506"
"CAIFT";"2022-04-12";"2.79999";"2.7";"2.6562";"2.81";"1790.51443820";"646.50133506";"23";"2.76954484"
"CHZ";"2022-04-12";"1.03096";"1.06963999";"1.03096";"1.10081";"889461.22357915";"835640.43710454";"709";"1.06440663"
"CITYFT";"2022-04-12";"70.5288";"72.67287";"70.5";"73.99984999";"63074.50102680";"880.47082460";"74";"71.63724142"
"COMP";"2022-04-12";"563.11299";"608.14399";"563.11299";"617.71099";"12743.22196883";"21.22630016";"40";"600.35059679"
"CRV";"2022-04-12";"10.32246";"10.4499";"10.17925";"10.70498";"60524.87367678";"5762.01614713";"101";"10.50411386"
"CSCONS01";"2022-04-12";"104.4899";"100";"100";"104.4899";"519.18999844";"5.10183119";"5";"101.7654209"
"CTSI";"2022-04-12";"1.63999";"1.67812";"1.57011";"1.81994";"7014.44220010";"4232.91889153";"60";"1.65711708"
