"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-02-08";"989.128";"954.50612";"925.34006";"1033.78";"101710.95046469";"104.88819369";"196";"969.70828542"
"ACMFT";"2022-02-08";"24.17686";"24.39983";"23.41005";"24.53247";"3503.61091222";"145.37342007";"29";"24.10076691"
"ADA";"2022-02-08";"6.55469";"6.16939";"6.03";"6.66612999";"984352.33187636";"157798.33312342";"2005";"6.23804011"
"ALCX";"2022-02-08";"983.99001";"910.50001";"902.20205";"1999.98999";"147654.89274808";"147.59254240";"283";"1000.42244917"
"ALGO";"2022-02-08";"5.79";"5.32688999";"5.26006";"5.83989";"78567.02373313";"14456.39596514";"555";"5.43475869"
"ALICE";"2022-02-08";"52.84999";"47.81672";"45.07005";"52.84999";"64325.73178007";"1365.97106687";"103";"47.09157707"
"ALLFT";"2022-02-08";"2.87001";"2.91799";"2.74";"2.97474";"6929.20823477";"2428.66133522";"39";"2.85309776"
"AMFT";"2022-02-08";"6.88799";"6.0901";"6.08005";"7.49995";"6049.92732660";"950.78937585";"67";"6.36305735"
"AMP";"2022-02-08";"0.17215";"0.16128";"0.16014999";"0.178";"38579.33290315";"227764.59865275";"306";"0.16938248"
"ANKR";"2022-02-08";"0.47298";"0.44994";"0.43547";"0.47398";"270044.38873249";"600326.51147179";"422";"0.44982919"
"ARGFT";"2022-02-08";"9.55";"9.11999999";"9.11999999";"9.594";"1306.45318893";"141.53162154";"20";"9.23082188"
"ASRFT";"2022-02-08";"17.48";"17.42686";"15.9632";"17.59";"9369.22419619";"547.09824259";"28";"17.12530486"
"ATMFT";"2022-02-08";"30.20995";"30.70574";"28.2188";"30.70574";"20128.27674641";"678.73621984";"54";"29.65552177"
"ATOM";"2022-02-08";"166.0001";"161.76541";"151.696";"170.99939";"333014.53149205";"2015.60433112";"461";"165.21820595"
"AUDIO";"2022-02-08";"6.17999999";"5.7542";"5.55005001";"6.3";"71763.93015590";"12346.44239275";"175";"5.81251893"
"AVAX";"2022-02-08";"447.95941";"454.85";"435";"490";"516136.45176400";"1116.78403338";"1686";"462.16317241"
"AXS";"2022-02-08";"358.4";"339.65704";"330.57617";"367.88694999";"747745.64456489";"2169.78034685";"913";"344.6181295"
"BAL";"2022-02-08";"80.25161";"76.85272999";"76.52475";"80.25161";"7746.63624573";"99.65424318";"23";"77.73513699"
"BAND";"2022-02-08";"22.27089";"21.01685";"20.2456";"22.33491";"27066.87052938";"1270.01896885";"69";"21.31217815"
"BARFT";"2022-02-08";"34.56228";"35.18822";"34.56205";"37";"28690.86672699";"805.67933904";"75";"35.61077631"
"BAT";"2022-02-08";"5.12686";"4.78657";"4.66423";"5.15";"73466.79519758";"15212.31209890";"115";"4.82942992"
"BCH";"2022-02-08";"1854.68999";"1758.05";"1727.98011";"1880.03";"265975.55626732";"150.79082211";"587";"1763.87098727"
"BLZ";"2022-02-08";"2";"0.9485";"0.8001";"2";"281115.66669312";"282063.56259397";"1250";"0.99663942"
"BNT";"2022-02-08";"15.02411";"14.3754";"14.34005";"15.4";"11438.79898245";"775.31030371";"47";"14.7538333"
"BTC";"2022-02-08";"233663.79731";"230000.81748999";"227000";"240599.7781851";"15279107.23731803";"65.95688606";"8643";"231652.95013198"
"CAIFT";"2022-02-08";"3.62999";"3.62";"3.43";"3.74999";"4272.96996638";"1192.35016376";"35";"3.5836536"
"CHZ";"2022-02-08";"1.24235001";"1.15999999";"1.121";"1.2599";"1687374.83484065";"1448584.13392471";"1668";"1.1648442"
"CITYFT";"2022-02-08";"56.86519";"56.87596";"53.1";"57";"45972.46189351";"833.16376309";"73";"55.17818216"
"COMP";"2022-02-08";"787.819";"780.62331";"735.15805";"801.81276";"60689.32730144";"76.93741262";"53";"788.81424829"
"CRV";"2022-02-08";"19.39999999";"18.0198";"17.50082";"19.69802";"594266.82147369";"32740.87392445";"266";"18.15060962"
"CTSI";"2022-02-08";"2.76001";"2.81";"2.70005";"2.86991";"20504.42634637";"7352.62643482";"104";"2.78872135"
"CVX";"2022-02-08";"151.43";"156.48979";"120";"161";"278197.51585342";"1918.97247081";"315";"144.97212444"
"DAI";"2022-02-08";"5.31001";"5.30283";"5.3";"5.33441";"11875.54962996";"2237.34042126";"56";"5.30788677"
"DOGE";"2022-02-08";"0.88324999";"0.83";"0.8083";"0.89999999";"325006.14302130";"387973.15377114";"1619";"0.83770266"
"DOT";"2022-02-08";"125.05";"118.97953999";"110.83";"125.05";"314761.29230417";"2698.06737617";"820";"116.66176133"
"DYDX";"2022-02-08";"42.99576";"38.63375";"35";"48.17";"58643.27500079";"1460.27362840";"252";"40.15910022"
"ENJ";"2022-02-08";"11.29";"10.82105001";"10.15771";"11.37839";"149083.41067079";"13887.21187104";"270";"10.7353018"
"ENS";"2022-02-08";"121.99994";"110";"101.00005";"123.99999";"108216.07424314";"965.94182842";"227";"112.03166801"
"ETH";"2022-02-08";"16720";"16270.2";"16100";"17199.99991999";"5720099.74824462";"346.95284500";"3738";"16486.67774505"
"FET";"2022-02-08";"2.03020999";"1.98";"1.93005";"2.24995";"26895.24793962";"13104.12784425";"226";"2.05242563"
"FIL";"2022-02-08";"138.20987";"128.03";"110";"143.97958";"100606.71786562";"757.39324842";"258";"132.83286862"
"GALA";"2022-02-08";"1.91989";"1.93999";"1.6601";"2.14";"1423672.46541781";"757420.27720304";"4015";"1.87963341"
"GALFT";"2022-02-08";"15.77898";"15.46999";"14.65805";"15.77898";"2966.49884841";"193.43697835";"15";"15.33573814"
"GALOFT";"2022-02-08";"3.9199";"3.80001";"3.78011";"3.91999";"2520.29527373";"657.79428823";"40";"3.8314338"
"GNO";"2022-02-08";"1889.99999";"1880";"1730.02387";"1899.95664";"9069.28676764";"4.94079102";"69";"1835.59408421"
"GODS";"2022-02-08";"14.89";"14.49";"5.01999999";"19.05999999";"49416.86555843";"3791.70733169";"295";"13.03287971"
"GRT";"2022-02-08";"2.7422";"2.47223";"2.41909999";"2.7422";"90752.68356122";"36149.18688535";"207";"2.51050414"
"ICP";"2022-02-08";"129.97459999";"120.00020001";"117";"129.97459999";"101159.69629899";"827.98302133";"325";"122.17605155"
"IMOB02";"2022-02-08";"100";"100";"100";"100";"1037.050000000";"10.370500000";"3";"100"
"IMX";"2022-02-08";"14.90011";"13.88";"13.7";"17.5";"212864.05743639";"14318.40943966";"700";"14.86645973"
"INTERFT";"2022-02-08";"37.02";"37.18836";"37.02";"39";"15611.58436230";"415.08406421";"24";"37.61065699"
"JUVFT";"2022-02-08";"35.66564";"36.72988";"35";"36.73915";"8482.20087043";"238.54160362";"34";"35.55858073"
"KNC";"2022-02-08";"10.42995";"9.95579";"9.65";"10.45311";"49288.08055765";"4906.56819877";"88";"10.0453267"
"KP3R";"2022-02-08";"5039.98999";"4959";"4555.55";"5039.98999";"7807.89790036";"1.66358040";"58";"4693.42984586"
"LINK";"2022-02-08";"100.61";"95.6757";"94.50397";"103";"298927.03518527";"3068.03948270";"475";"97.4325907"
"LPT";"2022-02-08";"173.7366";"158.97004999";"155";"480";"212666.40476216";"1112.18553538";"324";"191.21486298"
"LRC";"2022-02-08";"6.02321";"5.57005";"5.5";"6.37995";"158671.36309891";"26510.55384528";"167";"5.98521494"
"LTC";"2022-02-08";"733.63583001";"711.95926999";"690.01001";"758.99999999";"692989.35518787";"976.53712402";"1006";"709.63953969"
"MANA";"2022-02-08";"17.50230001";"17.8";"16.52";"18.75083999";"1030974.24741344";"58414.31440982";"1200";"17.64934259"
"MATIC";"2022-02-08";"10.71491999";"10.16224001";"9.87795";"10.8";"249596.90024388";"24358.02651478";"447";"10.24700831"
"MBCCSH01";"2022-02-08";"100";"100";"100";"100";"400.00000000";"4.00000000";"4";"100"
"MBCCSH02";"2022-02-08";"100";"100";"100";"100";"500.00000000";"5.00000000";"3";"100"
"MBPRK01";"2022-02-08";"148";"147.8283";"127.0102";"150";"12852.25183304";"91.84445622";"29";"139.93497661"
"MBPRK03";"2022-02-08";"106.01";"106.01";"106.01";"106.01";"718.39333542";"6.77665631";"3";"106.01"
"MBPRK05";"2022-02-08";"107.5963";"107.5963";"107.5963";"107.5963";"299.99999828";"2.78819995";"2";"107.5963"
"MBPRK06";"2022-02-08";"100";"100";"100";"100";"304.10000000";"3.04100000";"2";"100"
"MBPRK07";"2022-02-08";"100";"100";"100";"100";"8500.00000000";"85.00000000";"8";"100"
"MBSANTOS01";"2022-02-08";"50";"50";"50";"50";"454.06927500";"9.08138550";"5";"50"
"MBVASCO01";"2022-02-08";"20.98";"20.22";"20.22";"20.98999999";"1039.63191010";"50.39950610";"13";"20.6278194"
"MC";"2022-02-08";"18.89999999";"15.79995";"14.0001";"30.9";"172455.37335336";"10166.84538825";"359";"16.96252542"
"MCO2";"2022-02-08";"59.44084";"59.12776999";"56.0801";"60";"188316.13862794";"3248.01019714";"289";"57.97892469"
"MENGOFT";"2022-02-08";"6.30568";"6.14979";"5.7299";"6.30568";"35871.63121957";"6032.48811802";"176";"5.94640727"
"MIR";"2022-02-08";"12";"7.7";"6.40005";"33.95";"128462.51099764";"16748.07143237";"396";"7.67028678"
"MKR";"2022-02-08";"12227.1";"11467.39394";"11467.39394";"12227.1";"34176.15143139";"2.93087223";"42";"11660.74422541"
"NAVIFT";"2022-02-08";"3.81001";"3.83001";"3.8";"4.84999999";"3312.64012747";"784.27419542";"39";"4.22382904"
"OGFT";"2022-02-08";"19.14004999";"19.00028";"18.8035";"20.26989";"9479.99969494";"495.43237037";"26";"19.13480075"
"OMG";"2022-02-08";"29.55";"27.6231";"26.77751";"29.55";"21825.55951381";"791.62418038";"72";"27.57060743"
"OXT";"2022-02-08";"1.47";"1.44121";"1.41";"1.50995";"30223.94006403";"21007.45700868";"152";"1.43872435"
"PAXG";"2022-02-08";"9794.28998999";"9740.01";"9672.15";"9899.99999";"31187.30163653";"3.19115098";"259";"9773.05738023"
"PFLFT";"2022-02-08";"3.03005";"3.05";"3.001";"3.3";"8185.71944603";"2694.38620528";"35";"3.03806463"
"PLA";"2022-02-08";"6.49";"6.08";"5.94005";"6.49";"14180.19301824";"2279.58623776";"80";"6.22051176"
"POLS";"2022-02-08";"10.14";"9.62074";"9.38001";"10.18999";"9250.74137045";"960.54763389";"61";"9.63069507"
"PORFT";"2022-02-08";"3.92001";"3.93";"3.92001";"4.16999";"155.86680512";"38.98397313";"13";"3.9982278"
"PSGFT";"2022-02-08";"86.00159";"94.99436";"83.05005";"99.9";"404128.35467954";"4432.46278203";"444";"91.17467524"
"QNT";"2022-02-08";"788.25";"783.87626";"720.01";"822.03874";"68047.22262204";"89.02259754";"126";"764.38145484"
"RACA";"2022-02-08";"0.01359";"0.01279";"0.0124";"0.0137999";"336934.29346781";"25760021.78479093";"1609";"0.01307973"
"RAD";"2022-02-08";"31";"31.00174";"29.01552";"34.58995";"57578.82726892";"1800.48845118";"160";"31.97955934"
