"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-03-30";"1079.7";"1065.7099";"1049.57";"1149";"362802.81609051";"329.54370339";"486";"1100.92474035"
"ACMFT";"2022-03-30";"32.40018";"34.63995";"32.40018";"34.65643";"6909.84576825";"202.54220196";"42";"34.1155853"
"ADA";"2022-03-30";"5.63999999";"5.71015001";"5.54";"5.84995";"600194.26008466";"104710.72662756";"1413";"5.73192718"
"ALCX";"2022-03-30";"557.74165";"567.79782";"545.75368";"630";"51409.20616281";"89.20587693";"100";"576.29842261"
"ALGO";"2022-03-30";"4.36989";"4.59579999";"4.2908";"4.59605";"49193.07797953";"10939.92032626";"490";"4.49665779"
"ALICE";"2022-03-30";"36.74998999";"38.42987";"36.57806";"39";"16677.28054409";"440.36260963";"56";"37.87169977"
"ALLFT";"2022-03-30";"2.52";"2.51999";"2.33589";"2.86";"25355.35244186";"10189.22495323";"116";"2.4884476"
"AMFT";"2022-03-30";"6.42";"5.9";"5.70048";"7.48";"28526.26757890";"4306.54448526";"84";"6.62393426"
"AMP";"2022-03-30";"0.13183";"0.13245";"0.13";"0.135";"31762.39849208";"239166.66131917";"287";"0.13280445"
"ANKR";"2022-03-30";"0.41082";"0.45011";"0.41082";"0.46516";"267608.71849235";"604991.81322076";"470";"0.44233444"
"ANT";"2022-03-30";"26.48484";"26.6";"25.50011";"26.6";"8540.45611271";"326.23535153";"41";"26.17881867"
"APE";"2022-03-30";"66.98956999";"66.95";"65.01";"70";"407852.73079873";"5993.27676530";"1024";"68.05170973"
"ARGFT";"2022-03-30";"7.17";"7.19994";"6.75001";"7.40992";"23751.25716563";"3292.74023047";"55";"7.21321923"
"ASRFT";"2022-03-30";"19.25";"19.19";"18.326";"19.61";"8723.97885683";"458.90136140";"26";"19.01057523"
"ATMFT";"2022-03-30";"35.37407";"36.5101";"35.37407";"41.98995";"64241.98062728";"1669.97394479";"107";"38.46885206"
"ATOM";"2022-03-30";"144.50938";"145.95834";"136.19999999";"148.8999";"163544.59108511";"1127.81176556";"367";"145.01053817"
"AUDIO";"2022-03-30";"5.3";"5.84085001";"5.24";"6.39995";"166567.94856029";"28975.10009740";"328";"5.74865826"
"AVAX";"2022-03-30";"437.98997";"471.32967";"432.67974";"486.99995";"637408.26586961";"1374.03601096";"1088";"463.89487668"
"AXS";"2022-03-30";"303.97034999";"316.39999999";"303.96902999";"330";"389410.94900364";"1254.67742269";"530";"310.36738364"
"BAL";"2022-03-30";"70.07080999";"78.97534";"70.07080999";"82.98999999";"62997.12352786";"798.47022358";"92";"78.89727339"
"BAND";"2022-03-30";"21.33673";"24.37135";"21.33673";"25";"22843.14543073";"950.06949012";"78";"24.04365751"
"BARFT";"2022-03-30";"41.60447";"43.79";"41.60349999";"44.89999";"8724.13112098";"202.57757251";"36";"43.06563166"
"BAT";"2022-03-30";"4.22872999";"4.35805";"4.17759";"4.41181999";"16832.59059350";"3919.19177881";"51";"4.29491373"
"BCH";"2022-03-30";"1768.86744";"1824.75";"1756.18047";"1840";"184048.85446425";"101.34177472";"471";"1816.12030155"
