"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-03-01";"739.83";"725.044";"719.36702";"774.99951";"86861.22138541";"116.79496063";"105";"743.70692808"
"ACMFT";"2022-03-01";"24.98";"23.58737";"23";"24.98965";"10640.68155501";"457.27909618";"65";"23.26955604"
"ADA";"2022-03-01";"5.00912999";"4.90001";"4.83603";"5.18";"556206.49401447";"111110.37987400";"1629";"5.00589139"
"ALCX";"2022-03-01";"695.00006";"720.00006";"695.00006";"756.84995";"9727.95292104";"13.39902270";"47";"726.01958656"
"ALGO";"2022-03-01";"4.57998999";"4.37999";"4.30005";"5";"102502.31530970";"22541.58082553";"563";"4.54725496"
"ALICE";"2022-03-01";"38.27469";"39.16704";"36.50005";"40.97817";"15238.13157050";"389.18005351";"39";"39.1544516"
"ALLFT";"2022-03-01";"2.28995";"2.29";"2.11004";"2.32249999";"5025.13062030";"2273.73699881";"29";"2.21007558"
"AMFT";"2022-03-01";"5.65073";"5.9675";"5.00195";"5.9675";"5206.94138911";"907.89538116";"41";"5.73517775"
"AMP";"2022-03-01";"0.1479";"0.147";"0.131";"0.15185";"35241.65116771";"237975.67026291";"191";"0.1480893"
"ANKR";"2022-03-01";"0.39608";"0.38554";"0.37889";"0.40073";"362907.23568803";"935582.41712424";"449";"0.38789445"
"ARGFT";"2022-03-01";"9.29988";"9.24999";"8.6";"9.29988";"386.18745375";"44.00067622";"14";"8.77685269"
"ASRFT";"2022-03-01";"16.66227";"15.11";"15.11";"17.33664";"13780.04204648";"864.87448475";"88";"15.93299639"
"ATMFT";"2022-03-01";"27.5";"29.4199";"27.25005";"29.98987";"14788.79638146";"523.41257628";"54";"28.25456829"
"ATOM";"2022-03-01";"162.3427";"161.99881";"154.7778";"167.9";"228617.25817251";"1417.36510955";"720";"161.29736553"
"AUDIO";"2022-03-01";"4.23566001";"4.20000001";"3.77308";"4.61991999";"31780.19532422";"7357.26947879";"111";"4.31956385"
"AVAX";"2022-03-01";"454.27";"441";"430.00003";"466";"645496.49393401";"1449.34082075";"1802";"445.37246498"
"AXS";"2022-03-01";"276.43025001";"288.66284";"275.09978001";"314.99993";"450865.20139525";"1550.21704273";"615";"290.84004946"
"BAL";"2022-03-01";"67.91";"67.28118";"66.76";"70.40555";"8172.61088443";"119.34268975";"36";"68.48019683"
"BAND";"2022-03-01";"20.38599";"20.84";"20.38599";"22.18679";"13057.48126068";"618.58840610";"77";"21.10851275"
"BARFT";"2022-03-01";"40.94995";"42.83668999";"37.40005";"47.98995";"157657.66265870";"3578.39726564";"132";"44.05817771"
"BAT";"2022-03-01";"3.82351";"3.8428";"3.78393";"3.93";"16503.30452213";"4287.23458929";"53";"3.84940552"
"BCH";"2022-03-01";"1709.31992";"1668.14337";"1660.95001";"1732.64";"150239.81986394";"89.02026393";"534";"1687.7035995"
"BLZ";"2022-03-01";"0.88";"0.88499";"0.85";"0.91";"51990.48541197";"59169.28053642";"325";"0.87867361"
"BNT";"2022-03-01";"12.52";"12.86";"11.6599";"12.86";"8661.40930357";"692.57726974";"50";"12.50605482"
"BTC";"2022-03-01";"221762.11001";"226818.01643001";"220616.57203002";"231000";"18585786.74410076";"82.32631761";"10560";"225757.53760961"
"CAIFT";"2022-03-01";"3.10999";"3.33";"2.82001";"7.56";"130469.43463157";"33409.74432486";"322";"3.90513119"
"CHZ";"2022-03-01";"0.98462001";"1.05367001";"0.96136";"1.07200999";"1253058.38854609";"1252062.71309552";"1384";"1.00079522"
"CITYFT";"2022-03-01";"51.99988";"53.4503";"51.36141";"56.2376";"35931.67371443";"682.65079552";"73";"52.63551137"
"COMP";"2022-03-01";"634.798";"633.01089";"628.998";"654.77805";"14590.75607791";"22.90623561";"39";"636.97747313"
"CRV";"2022-03-01";"12.65792";"12.86631";"12.53";"13.42175";"258056.53723300";"19946.94272985";"237";"12.93714734"
"CSCONS01";"2022-03-01";"100";"100";"100";"100";"3377.20000000";"33.77200000";"12";"100"
"CTSI";"2022-03-01";"2.00677";"2.02999999";"1.98075";"2.10995";"38802.55693494";"18914.16121410";"118";"2.0515082"
"CVX";"2022-03-01";"97.02947";"98.99999";"95";"101.9999";"40868.92885722";"419.45002703";"100";"97.43456007"
"DAI";"2022-03-01";"5.17";"5.15";"5.13991";"5.17999";"18528.71375342";"3589.55488824";"76";"5.1618416"
"DOGE";"2022-03-01";"0.68282";"0.68817";"0.67000001";"0.71991999";"231946.38957945";"335997.58287004";"1049";"0.6903216"
"DOT";"2022-03-01";"96.72897";"95.61";"93.51";"100.5";"193026.87838549";"1983.65673248";"687";"97.30860951"
"DYDX";"2022-03-01";"31.48924";"30";"27.43361";"31.48924";"31654.72720470";"1039.85710214";"71";"30.4414204"
"ENJ";"2022-03-01";"7.96304999";"8.09995";"7.86512001";"8.44209999";"89910.31981838";"11140.96098520";"196";"8.07024815"
"ENS";"2022-03-01";"77.20771999";"78.97995";"74.00005";"80.97";"15800.80119585";"202.68065823";"70";"77.95909749"
"ETH";"2022-03-01";"14963.92577";"15087.99157";"14750";"15739.1";"7800031.94553969";"512.99062378";"4454";"15205.01854023"
"FET";"2022-03-01";"1.44115";"2.09974";"1.43005";"2.3799";"265309.53481539";"136792.20598975";"570";"1.93950768"
"FIL";"2022-03-01";"111.14284";"106.35444";"105.94";"114.5";"42354.83639942";"387.88459137";"188";"109.19442881"
"GALA";"2022-03-01";"1.34669999";"1.31926999";"1.28255999";"1.39995";"528822.16542204";"393009.85316327";"962";"1.34556973"
"GALFT";"2022-03-01";"15.48152";"14.00005";"13.02";"15.7";"16381.47163401";"1145.39186834";"54";"14.30206734"
"GALOFT";"2022-03-01";"3.47995";"3.25005";"3.2";"3.4899";"10695.82616011";"3202.01607498";"74";"3.34034118"
"GNO";"2022-03-01";"1841.98999";"1839.96999";"1720";"1891.99951";"10976.49771791";"6.15733476";"60";"1782.67028604"
"GODS";"2022-03-01";"6.95423";"6.61";"4.0803";"6.96854";"51789.88719044";"7930.14643236";"153";"6.53076051"
"GRT";"2022-03-01";"1.93047";"1.89791";"1.86955";"2";"28959.27943059";"15026.73025393";"140";"1.92718435"
"ICP";"2022-03-01";"103.39";"100.43373";"93.83853";"104.96743";"74117.82547445";"734.66351330";"200";"100.88676534"
"IMX";"2022-03-01";"7.66416";"7.70127";"6.65012";"8.55001";"35128.01940825";"4504.13906352";"115";"7.79905302"
