"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-05-15";"426.78404";"440.216";"426.78404";"469.97994";"35040.48589877";"79.97795392";"67";"438.12681096"
"ACMFT";"2022-05-15";"19.9285";"17.90858";"17.5034";"20.89995";"4990.09691787";"260.03891098";"45";"19.18980855"
"ADA";"2022-05-15";"2.72581599";"3.02373";"2.65";"3.11987999";"315529.52304737";"108198.33731612";"1013";"2.91621415"
"ADS";"2022-05-15";"12.2499";"15.29906";"9.13";"20.95";"39388.14389560";"2959.87986893";"145";"13.30734544"
"AGIX";"2022-05-15";"0.31894";"0.344";"0.31095";"0.35995";"5130.26424128";"15389.83439728";"92";"0.33335409"
"ALCX";"2022-05-15";"165.26405";"182.8709";"165.26405";"185";"3827.51192807";"21.40417395";"23";"178.82081957"
"ALGO";"2022-05-15";"2.29314";"2.42231";"2.27239";"2.51707";"63342.65725872";"26321.93671807";"431";"2.40645883"
"ALICE";"2022-05-15";"12.9853";"14.1182";"12.89076";"14.99995";"7885.81629635";"566.04437494";"45";"13.93144538"
"ALLFT";"2022-05-15";"1.08999";"1.07999";"0.80001";"1.0998";"654.57534106";"648.59812924";"41";"1.00921558"
"ALPHA";"2022-05-15";"0.78741";"0.7903";"0.7202";"0.92488";"6033.75006861";"7286.74056946";"101";"0.82804513"
"AMFT";"2022-05-15";"2.6";"2.89896";"2.6";"4.5";"4001.69684829";"1351.94005530";"37";"2.95996618"
"AMP";"2022-05-15";"0.06887";"0.07059";"0.06625";"0.0734";"20380.96476707";"289451.25894007";"185";"0.07041242"
"ANKR";"2022-05-15";"0.19409";"0.20231";"0.19088";"0.20637";"86490.57086121";"431440.10387812";"224";"0.20046947"
"ANT";"2022-05-15";"9.1799";"9.37998999";"7.5512";"9.39";"4557.53396480";"548.27694981";"52";"8.31246684"
"APE";"2022-05-15";"42.32012";"43.63175";"41.5007";"46.5";"565610.41117971";"12753.91370208";"786";"44.34798795"
"ARGFT";"2022-05-15";"2.9986";"3.07999";"2.58001";"3.09";"2868.50506635";"994.72298295";"36";"2.88372251"
"ASRFT";"2022-05-15";"7.89065";"7.898";"7.46175";"7.95";"2503.76628814";"324.46491519";"28";"7.71660099"
