"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-05-06";"717.75592";"703.559";"683.03432";"721.34579";"87851.15493941";"125.76722604";"119";"698.52184631"
"ACMFT";"2022-05-06";"26.99209";"26.58";"25.10001";"35.1499";"110583.92674652";"3852.83934014";"140";"28.70193044"
"ADA";"2022-05-06";"4.01";"4.0035";"3.922001";"4.103525";"153370.25715038";"38303.19577547";"752";"4.00411125"
"ADS";"2022-05-06";"20.54992";"18.23021";"17.60105";"21.3";"9111.46540055";"456.66254265";"70";"19.95229419"
"AGIX";"2022-05-06";"0.52998999";"0.55989999";"0.4";"0.56999999";"32422.53467271";"65065.34915240";"158";"0.49830724"
"ALCX";"2022-05-06";"308.85899";"280.07";"217";"336.03805999";"6226.35818470";"21.33769920";"80";"291.80082286"
"ALGO";"2022-05-06";"3.35535";"3.50714";"3.19";"3.75";"307046.17671254";"88472.61048954";"890";"3.4705224"
"ALICE";"2022-05-06";"24.17";"26.33891";"22.80651";"26.49646";"1360.14457405";"57.49013422";"28";"23.65874758"
"ALLFT";"2022-05-06";"1.58";"1.54";"1.3911";"1.58";"714.05796840";"494.83435800";"15";"1.44302423"
"ALPHA";"2022-05-06";"1.338";"1.43";"1.28";"1.49";"2903.22576293";"2131.38715051";"100";"1.36212971"
"AMFT";"2022-05-06";"3.71";"3.86999";"3.71";"3.88999";"1262.82712842";"339.62627198";"12";"3.71828457"
"AMP";"2022-05-06";"0.0861";"0.08872";"0.07410999";"0.0973";"11541.73940392";"127105.10888083";"176";"0.09080468"
"ANKR";"2022-05-06";"0.30364999";"0.29676999";"0.28999999";"0.30597999";"84100.66769616";"284883.51264937";"218";"0.29521072"
"ANT";"2022-05-06";"17.32998999";"17.27989";"15.05";"17.32998999";"1333.69003932";"80.35926889";"26";"16.59659249"
"APE";"2022-05-06";"69.18999999";"66.29998999";"65.255";"69.96259999";"501469.25625552";"7430.68674523";"1015";"67.48625981"
"ARGFT";"2022-05-06";"4.15001";"4.10168999";"3.9001";"4.8";"2948.17905475";"647.56074842";"37";"4.55274514"
"ASRFT";"2022-05-06";"14.2336";"15.17255";"12.54";"15.17255";"1303.08780479";"99.08297339";"19";"13.15148062"
"ATMFT";"2022-05-06";"19.94582";"21.99965";"19.93330999";"21.99973";"695.47599017";"34.62448823";"14";"20.08624605"
"ATOM";"2022-05-06";"91.11289";"85";"80.23";"95.76999";"75133.79814361";"873.39584801";"262";"86.02490876"
"AUDIO";"2022-05-06";"4.10776";"4.16421";"3.9999";"4.16498";"14671.75139316";"3656.51202795";"57";"4.01249914"
"AVAX";"2022-05-06";"297.44363";"293.2498";"285";"322";"145722.04045880";"496.58685924";"664";"293.44723435"
"AXS";"2022-05-06";"146.03";"143.04672998";"140";"146.41802001";"85136.06880936";"595.02393192";"207";"143.080075"
"BADGER";"2022-05-06";"38.18704";"39.89999";"35.5";"39.99998999";"954.50766546";"25.36271124";"29";"37.63429139"
"BAL";"2022-05-06";"68.3402";"67.44851";"65.7623";"70";"22656.94999930";"331.97095109";"29";"68.24979693"
"BAND";"2022-05-06";"14.7738";"14.90711";"14.4726";"15.09";"823.53157154";"55.84159736";"13";"14.74763635"
"BARFT";"2022-05-06";"25";"24.6";"24.6";"25.97181";"6044.20856912";"239.97398337";"38";"25.1869327"
"BAT";"2022-05-06";"2.95047";"2.90252";"2.84637";"2.98762";"6745.32183223";"2329.44893398";"36";"2.89567276"
"BCH";"2022-05-06";"1401.08";"1398.68";"1361.65";"1409.18";"54975.23731120";"39.63816013";"229";"1386.92707055"
"BLZ";"2022-05-06";"0.60039";"0.6099";"0.60021";"0.6588";"4281.35320923";"6718.46303756";"75";"0.63725188"
"BNT";"2022-05-06";"10.47";"10.01";"9.5";"10.47";"296.10778189";"29.98751875";"18";"9.87436754"
"BTC";"2022-05-06";"184767.03615366";"183936.34182903";"180758.88";"185834.85978";"9865512.88625699";"53.76330463";"6026";"183499.0046492"
"CAIFT";"2022-05-06";"2.69999";"2.4115";"2.4115";"2.69999";"1523.93307961";"608.63327777";"15";"2.50386092"
"CHZ";"2022-05-06";"0.88851";"0.88";"0.86";"0.89522999";"271516.28033658";"309932.61754408";"617";"0.87604938"
"CITYFT";"2022-05-06";"42.83672";"41";"39.2";"45.04293";"57076.15640139";"1368.45483258";"76";"41.70846932"
"COMP";"2022-05-06";"535.79499";"521.717";"516.61398999";"535.79499";"5262.46774219";"10.09272733";"20";"521.41186124"
"CRV";"2022-05-06";"12.5717";"11.80839";"11.26672";"12.6387";"52226.90818900";"4493.00342756";"100";"11.6240526"
"CSCONS01";"2022-05-06";"102.0001";"104.98";"102.0001";"104.98";"430.61744174";"4.13126225";"3";"104.23386744"
"CSCONS02";"2022-05-06";"100";"100";"100";"100";"177693.45000000";"1776.93450000";"35";"100"
"CTSI";"2022-05-06";"1.3752";"1.36999";"1.3126";"1.3752";"323.91867275";"244.03648628";"26";"1.32733706"
"CVX";"2022-05-06";"121.09938";"116.83544";"111.11";"122.99987";"9754.47110464";"85.18170976";"45";"114.5136806"
"DAI";"2022-05-06";"5.05971";"5.12811";"5.04387999";"5.14999";"13363.68298936";"2627.30821399";"43";"5.08645423"
"DOGE";"2022-05-06";"0.65090999";"0.65545999";"0.63376999";"0.663";"76709.83674742";"118880.93402917";"697";"0.6452661"
"DOT";"2022-05-06";"74.38";"72";"71";"75.49999";"82047.21308388";"1133.11893530";"432";"72.4082976"
"DYDX";"2022-05-06";"16.81195";"17.43889";"16.46";"18.34998999";"10176.82717753";"588.15683851";"45";"17.30291396"
"ENJ";"2022-05-06";"5.40616";"5.26377";"5.20536";"5.44456";"26203.37552126";"4949.60680647";"80";"5.29403173"
"ENS";"2022-05-06";"101.7764";"98.99999";"90";"104.7777";"33759.72808283";"347.03416359";"70";"97.28070497"
