"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-02-10";"975";"933.753";"910.14616";"994.418";"66072.14651684";"69.88851211";"137";"945.39352065"
"ACMFT";"2022-02-10";"24.94";"24.94906";"23.95005";"26.74995";"46188.90051805";"1853.91077758";"54";"24.91430605"
"ADA";"2022-02-10";"6.20000001";"6.04004";"5.94";"6.43195";"716918.52091544";"116562.66788154";"1407";"6.15049856"
"ALCX";"2022-02-10";"944.00004";"938.11926";"911.99";"999.89";"21810.96161437";"23.05495156";"94";"946.04239603"
"ALGO";"2022-02-10";"5.42024";"5.05035";"5.05";"5.5";"121828.89271975";"23157.92496217";"441";"5.26078622"
"ALICE";"2022-02-10";"46.96156";"44.1";"42.01276";"48.60946";"47511.55979312";"1063.73418881";"87";"44.6648799"
"ALLFT";"2022-02-10";"2.85";"2.77483";"2.70001";"2.85249";"1162.07786957";"423.27291596";"15";"2.74545766"
"AMFT";"2022-02-10";"6.02001";"6.11801";"6.02001";"6.61";"1639.53804547";"260.83078066";"25";"6.28583038"
"AMP";"2022-02-10";"0.16436";"0.159";"0.15505";"0.17";"87712.50487411";"536104.07543469";"461";"0.16361096"
"ANKR";"2022-02-10";"0.44761";"0.43551";"0.42101";"0.455";"148427.48323218";"336715.95757376";"390";"0.44080917"
"ARGFT";"2022-02-10";"9.36666999";"8.62551";"8.57005";"9.44999999";"11293.33313591";"1242.50698032";"46";"9.08915065"
"ASRFT";"2022-02-10";"17.19372";"16.00005";"16.00005";"17.91228999";"4212.18596572";"244.98768613";"18";"17.19345993"
"ATMFT";"2022-02-10";"31.38312";"30.5";"29.05";"34.54374";"39481.83622077";"1247.50956247";"117";"31.64852391"
"ATOM";"2022-02-10";"159.6999";"151.08";"150";"164.97944";"223951.64757159";"1415.13029153";"597";"158.25514365"
"AUDIO";"2022-02-10";"6.17924";"6.25897001";"5.67015";"6.79998999";"135720.14653331";"21934.98484274";"248";"6.18738273"
"AVAX";"2022-02-10";"470.00089";"474.99945";"450";"499.07";"364105.59409779";"762.18697044";"1388";"477.71164847"
"AXS";"2022-02-10";"345.61000001";"337.211";"328.589";"358.99955999";"517901.36377035";"1513.14119138";"635";"342.26902731"
"BAL";"2022-02-10";"77.15734999";"76.10445";"75.38265";"81.08195999";"12191.32800140";"153.92983240";"29";"79.20055398"
"BAND";"2022-02-10";"21.48899";"20.41575";"20.41575";"21.97038";"5934.07806031";"282.29878981";"33";"21.02055791"
"BARFT";"2022-02-10";"38.1";"35.62006";"35.11005999";"41.99998999";"27228.99599677";"744.53821315";"56";"36.57165678"
"BAT";"2022-02-10";"4.91931";"4.67323";"4.64726";"4.96075";"17905.95769251";"3726.79499344";"62";"4.80465325"
"BCH";"2022-02-10";"1781.85966";"1787.52999";"1750.00005";"1915.5";"312461.94055785";"170.23817655";"710";"1835.43989303"
