"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-03-25";"801.61";"773.35816";"768.247";"848";"149785.92999807";"187.91137714";"193";"797.10942614"
"ACMFT";"2022-03-25";"26.4539";"28.08593";"25.85";"31";"30995.34811145";"1115.21722550";"70";"27.7931038"
"ADA";"2022-03-25";"5.47999999";"5.20232";"5.067321";"5.64994999";"916574.06033952";"170930.54895045";"1809";"5.36226008"
"ALCX";"2022-03-25";"528.99995";"500.00004";"500.00004";"585";"36627.71262812";"67.71487614";"114";"540.91087093"
"ALGO";"2022-03-25";"4.4089";"4.25861";"4.16015";"4.54995";"52760.63729418";"12067.42058630";"777";"4.37215533"
"ALICE";"2022-03-25";"34.55762";"33.3106";"31.9578";"34.92693";"11687.48113390";"343.42068641";"35";"34.0325484"
"ALLFT";"2022-03-25";"2.11";"2.1697";"2.05585";"2.31999999";"3356.59624202";"1529.07469965";"35";"2.19518133"
"AMFT";"2022-03-25";"5.36995";"5.58254";"5.34999999";"5.78135";"1179.88061122";"216.17096692";"23";"5.45809008"
"AMP";"2022-03-25";"0.1312";"0.1245";"0.12405";"0.134";"45431.52656344";"354375.23215628";"265";"0.12820175"
"ANKR";"2022-03-25";"0.38";"0.37519";"0.3715";"0.402";"216053.00274884";"552813.70293274";"384";"0.39082425"
"ANT";"2022-03-25";"25.29";"25.01076";"23.7";"27.9699";"39189.31195014";"1507.98387783";"123";"25.98788523"
"APE";"2022-03-25";"64.9996";"63.49963999";"60.1";"67";"769414.64558540";"12138.50470402";"1930";"63.38627898"
"ARGFT";"2022-03-25";"6.88322";"6.62607";"6.0101";"7.10999";"37369.12068099";"5593.48080070";"92";"6.68083471"
"ASRFT";"2022-03-25";"18.02";"18.00947";"18";"20.54314";"66863.66021926";"3538.51691874";"89";"18.89595606"
"ATMFT";"2022-03-25";"33.01175";"33.48213";"32.08005";"34.50001";"38855.04222599";"1155.90738686";"72";"33.61432124"
"ATOM";"2022-03-25";"143.286";"134.27574";"119.00032";"143.286";"126402.83695712";"935.85366081";"324";"135.06688305"
"AUDIO";"2022-03-25";"5.38";"5";"4.76";"5.6899";"207588.81422564";"39096.92424235";"336";"5.3095945"
"AVAX";"2022-03-25";"423.99963";"404.38972";"395";"426";"355038.85782199";"866.70697319";"980";"409.64116916"
"AXS";"2022-03-25";"344.3043";"328.47030001";"321.66018";"379.99";"929700.96192390";"2722.62606353";"997";"341.47214499"
"BAL";"2022-03-25";"62.5";"59.9";"59.9";"63.55932";"8049.10238735";"130.55705553";"19";"61.6519908"
"BAND";"2022-03-25";"20.10145";"19.09415";"18.84005";"20.99994999";"516.77865474";"25.92556072";"16";"19.93317175"
"BARFT";"2022-03-25";"41.38";"41.2";"39.57";"41.38";"32276.72937102";"801.72245785";"60";"40.25923067"
"BAT";"2022-03-25";"4.11693999";"3.97";"3.95645";"4.2";"13814.37697838";"3411.61305016";"53";"4.04922151"
"BCH";"2022-03-25";"1759.81515";"1719.5";"1700";"1782.42999";"153108.52471466";"87.51148483";"403";"1749.58206928"
"BLZ";"2022-03-25";"0.78";"0.74619";"0.73322";"0.8099";"37016.02464461";"47913.29042540";"113";"0.77256277"
"BNT";"2022-03-25";"12.59";"12.3499";"11.05";"12.70403";"6169.20731569";"523.96755430";"47";"11.77402544"
"BTC";"2022-03-25";"212473.09559522";"211735.98465";"210120.12001";"217000";"10684020.42913219";"50.03969823";"5790";"213510.88849546"
"CAIFT";"2022-03-25";"2.87959";"3.09511";"2.86";"3.15";"5199.86052748";"1701.26454763";"41";"3.05646792"
"CHZ";"2022-03-25";"1.06678";"1.13853";"1.05828001";"1.22";"3287112.99669709";"2828284.37989535";"2059";"1.1622286"
"CITYFT";"2022-03-25";"66";"69.51899";"64.51";"69.59999999";"139729.56262708";"2095.33309869";"123";"66.68608571"
"COMP";"2022-03-25";"572.23200999";"552.65016";"547.46208";"585.59438";"11472.37574633";"20.26931123";"31";"565.99731565"
"CRV";"2022-03-25";"11.4569";"10.99999";"10.82084";"11.65995";"82972.37301316";"7401.67785968";"122";"11.20994112"
"CTSI";"2022-03-25";"1.86659";"1.77";"1.72688";"1.92997";"1107.05966785";"593.15043470";"47";"1.86640623"
"CVX";"2022-03-25";"114.54057";"113.2001";"107.60188";"123.32545";"69352.46704804";"594.70787712";"131";"116.61602228"
"DAI";"2022-03-25";"4.84907";"4.76788";"4.76136";"4.85052";"16328.68556848";"3408.73446833";"47";"4.79024861"
"DOGE";"2022-03-25";"0.66046998";"0.62849";"0.61056001";"0.75";"432868.80372821";"678514.22637625";"1139";"0.6379657"
"DOT";"2022-03-25";"104.9899";"99.76993999";"97.01";"104.9899";"211531.40503489";"2110.85376352";"476";"100.2113025"
