"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-02-13";"861.32808";"826.80299";"817.34053";"872.07499";"21733.42462979";"25.85947842";"56";"840.443271"
"ACMFT";"2022-02-13";"25.5";"25.98934";"24.35288";"27.9558";"23626.14860846";"889.14990323";"70";"26.57161466"
"ADA";"2022-02-13";"5.60887001";"5.44001001";"5.44";"5.76197";"390369.88598484";"69805.49692700";"728";"5.59225137"
"ALCX";"2022-02-13";"869.95";"840";"800.00004";"877.84";"2903.39417806";"3.41285087";"34";"850.72401011"
"ALGO";"2022-02-13";"4.89071";"4.98";"4.80001";"5.05999999";"38210.98943725";"7749.25530078";"277";"4.93092406"
"ALICE";"2022-02-13";"44.15";"42.09185999";"37.13069999";"44.41142";"29069.17464143";"726.56992668";"83";"40.00877764"
"ALLFT";"2022-02-13";"2.57053";"2.5";"2.5";"2.60001";"861.83503263";"339.35960883";"10";"2.53959225"
"AMFT";"2022-02-13";"6.37";"5.9";"5.9";"6.37";"1943.52037916";"329.26120795";"12";"5.90267037"
"AMP";"2022-02-13";"0.16001";"0.15899";"0.15001";"0.16749";"39119.33668018";"244562.77457454";"218";"0.15995621"
"ANKR";"2022-02-13";"0.40089";"0.38614";"0.38602";"0.41";"73063.08865286";"183495.15009399";"178";"0.39817449"
"ARGFT";"2022-02-13";"9.0799";"8.8";"8.76005";"9.0799";"177.22241785";"20.16655061";"3";"8.78793906"
"ASRFT";"2022-02-13";"16.98";"16.20104999";"16.04601";"17.78136";"290.48888523";"17.45539650";"9";"16.64178096"
"ATMFT";"2022-02-13";"28.20005";"30";"28.20005";"32.46485";"20285.31874360";"645.98866435";"41";"31.40197322"
"ATOM";"2022-02-13";"143.99967";"136.095";"108.00005";"147.44539";"122092.76769647";"923.44442777";"252";"132.21452642"
"AUDIO";"2022-02-13";"5.8";"5.38";"5.38";"5.89892999";"9108.08010273";"1628.54537590";"52";"5.59277023"
"AVAX";"2022-02-13";"432.00019";"425.99999";"403.67784";"443";"126929.05418622";"299.06726650";"546";"424.41640528"
"AXS";"2022-02-13";"317.30057999";"298.69156";"298.49";"317.30057999";"153756.52423390";"502.83174276";"272";"305.78126072"
