"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-03-07";"588.92537";"626.43394";"583.98317999";"631.98099";"70734.48556250";"117.09922764";"140";"604.05595312"
"ACMFT";"2022-03-07";"21.74005";"21.48047";"21.48005";"22.53809";"1076.24564645";"49.28749410";"21";"21.83607964"
"ADA";"2022-03-07";"4.18387999";"4.16994999";"4.01000001";"4.348226";"405443.77548932";"97067.08699153";"887";"4.17694388"
"ALCX";"2022-03-07";"619.32928";"571.84889";"540.05024";"619.32928";"16971.12595392";"29.26234908";"80";"579.96457863"
"ALGO";"2022-03-07";"3.89989";"3.84";"3.51012";"3.95989";"47384.23324647";"12508.80247394";"281";"3.7880711"
"ALICE";"2022-03-07";"31.50005";"32.00117";"31.31";"34.84995";"25117.67113898";"782.58310595";"63";"32.09585148"
"ALLFT";"2022-03-07";"2.2172";"2.18995";"2.17004999";"2.21745";"2598.99953422";"1179.80035540";"12";"2.20291469"
"AMFT";"2022-03-07";"5.89";"5.698";"5.295";"5.89985";"456.89973361";"82.40675174";"19";"5.54444537"
"AMP";"2022-03-07";"0.13869";"0.13149648";"0.12609999";"0.13869";"30218.06707311";"230452.00829861";"213";"0.1311252"
"ANKR";"2022-03-07";"0.32656";"0.35976";"0.32486";"0.38";"342458.19553151";"963812.39648513";"373";"0.35531623"
"ARGFT";"2022-03-07";"8.4001";"7.80006";"7.20005";"8.85";"2364.73540111";"296.49677570";"30";"7.97558555"
"ASRFT";"2022-03-07";"13.72";"14.22999";"13.72";"14.22999";"1232.40560042";"89.03923670";"8";"13.8411519"
"ATMFT";"2022-03-07";"25.91";"27.48993";"25.6";"32";"34493.46513470";"1233.36339035";"75";"27.96699286"
"ATOM";"2022-03-07";"139.65261";"149.3";"139.63283999";"163";"267237.38191655";"1826.55335800";"514";"146.30691227"
"AUDIO";"2022-03-07";"3.52416";"3.65";"3.30876";"3.88992";"14987.27273552";"4132.15523703";"74";"3.62698685"
"AVAX";"2022-03-07";"393.83092";"379.76884";"351.11321";"393.83092";"167245.11120998";"444.05802823";"836";"376.62895517"
"AXS";"2022-03-07";"243.15";"242.815";"234.392";"255.54899";"182096.48683436";"752.29704060";"340";"242.05397204"
"BAL";"2022-03-07";"56.76";"57.22585";"55.10255";"58.95049";"5569.62818049";"98.05634942";"25";"56.80028079"
"BAND";"2022-03-07";"18.3682";"18.22575";"17.84594999";"19.28095";"3625.62763004";"191.47797861";"20";"18.93495876"
"BARFT";"2022-03-07";"38.60005";"41.4799";"35.90091";"42";"25766.78938781";"653.97804677";"58";"39.40008309"
"BAT";"2022-03-07";"3.2";"3.31696";"3.18307";"3.39144";"6296.04339542";"1934.00998141";"40";"3.25543479"
"BCH";"2022-03-07";"1427.8787";"1450.64";"1395.36001";"1488.56181";"95126.43634731";"66.21401960";"284";"1436.650983"
"BLZ";"2022-03-07";"0.73999";"0.7399";"0.68005";"0.756";"52474.70557609";"72047.05431858";"180";"0.72833936"
"BNT";"2022-03-07";"11.49995";"11.24335";"10.70004999";"14.5";"16753.90359973";"1445.73203330";"59";"11.58852623"
"BTC";"2022-03-07";"193848.99999";"198878.22769";"190522.8";"201000";"14976249.74193437";"76.36850131";"7689";"196105.06275541"
"CAIFT";"2022-03-07";"3.09";"2.96005";"2.96";"3.1099";"1123.53085751";"376.29041051";"7";"2.98580783"
"CHZ";"2022-03-07";"1.02580001";"1.01420001";"0.98";"1.06007";"1483040.39840166";"1467838.76513096";"1159";"1.01035647"
"CITYFT";"2022-03-07";"51.62216";"52.00005";"51.62";"54";"20512.92881318";"388.66226011";"40";"52.77828829"
"COMP";"2022-03-07";"514.61";"530.5661";"508";"539.304";"6118.88465132";"11.60747105";"28";"527.15054166"
"CRV";"2022-03-07";"10.3";"10.59";"9.93105";"10.89935";"62689.79900648";"6025.88472440";"155";"10.40341823"
"CSCONS01";"2022-03-07";"100";"100";"100";"100";"850.00000000";"8.50000000";"4";"100"
"CTSI";"2022-03-07";"1.6";"1.62523";"1.56";"1.82994";"4291.22815509";"2514.32365490";"58";"1.70671271"
