"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-02-09";"960.43204";"980.72838";"953.86208";"999.01";"60395.13638803";"61.08015733";"133";"988.78488576"
"ACMFT";"2022-02-09";"23.73148";"25";"23.73148";"26.89985";"14018.33339650";"552.74948197";"57";"25.3610973"
"ADA";"2022-02-09";"6.12454001";"6.2199";"6.102";"6.42";"502012.82678802";"79508.89008299";"1366";"6.31392069"
"ALCX";"2022-02-09";"944.98979";"950";"910.50001";"1000";"29957.21095132";"31.37320660";"101";"954.86608472"
"ALGO";"2022-02-09";"5.32231";"5.42351";"5.32132999";"5.55";"25236.65187646";"4610.72452540";"420";"5.47346772"
"ALICE";"2022-02-09";"46.44898";"45.9";"45.9";"48.94715";"37296.91655200";"784.88241416";"56";"47.51911353"
"ALLFT";"2022-02-09";"2.90999";"2.87";"2.74";"2.91";"7222.34136786";"2527.79413952";"38";"2.85717149"
"AMFT";"2022-02-09";"6.35";"6.61";"5.511";"6.7499";"10984.07438858";"1740.43767656";"80";"6.31109894"
"AMP";"2022-02-09";"0.16843";"0.16839";"0.1602";"0.176";"68015.87411354";"405214.52935174";"524";"0.16785151"
"ANKR";"2022-02-09";"0.44843";"0.44761";"0.43434";"0.45549";"171988.94103608";"383755.42055999";"371";"0.44817332"
"ARGFT";"2022-02-09";"9.58585";"9.44976999";"9.25";"9.594";"5503.46478748";"586.29110514";"24";"9.38691503"
"ASRFT";"2022-02-09";"17.5";"17.17627";"17.17263";"18.37";"12284.28354286";"681.64526123";"33";"18.02151975"
"ATMFT";"2022-02-09";"30.59805";"31.38615";"30.34422";"34.82";"39306.85999944";"1223.66328966";"104";"32.12228423"
"ATOM";"2022-02-09";"159.19999999";"159.6999";"157.23284";"169";"231951.32568381";"1416.61967737";"439";"163.73577848"
"AUDIO";"2022-02-09";"5.86";"6.05370001";"5.6";"6.2";"149152.11517254";"25099.31408043";"157";"5.94247773"
"AVAX";"2022-02-09";"456.76681";"479.92981";"455.00017";"482";"319624.14478130";"671.85053729";"1006";"475.73697874"
"AXS";"2022-02-09";"341.20695";"345.61000001";"338.45511001";"360";"307811.92468621";"873.85424186";"530";"352.24630143"
"BAL";"2022-02-09";"76.97213";"78.30886";"76.97213";"80.83001";"6264.95968506";"78.82306251";"32";"79.48130262"
"BAND";"2022-02-09";"20.4865";"21.72";"20.4865";"22.02844";"7514.21195039";"344.41613390";"39";"21.81724725"
"BARFT";"2022-02-09";"36.98999";"38.1";"35.53005";"47.68";"37203.66711587";"956.43916336";"113";"38.89810093"
"BAT";"2022-02-09";"4.79643999";"4.95";"4.79643999";"5.0221";"31620.55499589";"6390.45311638";"83";"4.94809279"
"BCH";"2022-02-09";"1754.40094";"1778.67";"1745.17139";"1847.4";"198265.93892646";"109.13460766";"685";"1816.71005355"
"BLZ";"2022-02-09";"0.947";"1.06895";"0.92";"1.11975";"283230.99169830";"270012.17614816";"1042";"1.04895636"
"BNT";"2022-02-09";"15.08";"14.18001";"13.55";"15.08";"6696.24285596";"462.99081369";"58";"14.4630145"
"BTC";"2022-02-09";"230034.00985999";"231500.00001";"229000.00005001";"235951";"8836834.07953517";"37.86652154";"5798";"233367.99157008"
"CAIFT";"2022-02-09";"3.51";"3.77989";"3.47";"3.7799";"4010.89992054";"1117.78116248";"36";"3.58826938"
"CHZ";"2022-02-09";"1.15999999";"1.26550999";"1.15133";"1.3";"1593931.77659314";"1281357.50930520";"1508";"1.24393993"
"CITYFT";"2022-02-09";"55.3623";"57.5";"55.12";"59.87785";"120886.20722513";"2096.95507909";"125";"57.64844866"
"COMP";"2022-02-09";"768.54099";"758.03108";"758.03108";"779.99999";"9263.42875778";"12.14753342";"36";"762.57693125"
"CRV";"2022-02-09";"17.98355";"18.01";"17.77745";"18.63993";"153941.04226577";"8388.48849940";"152";"18.3514637"
"CTSI";"2022-02-09";"2.81";"2.87999";"2.71115";"2.93995";"22174.55105429";"7799.86456557";"133";"2.84294052"
"CVX";"2022-02-09";"155.97542";"154.99041";"121.5";"162.79498";"257937.54654634";"1697.38650252";"290";"151.96158692"
"DAI";"2022-02-09";"5.30152";"5.27918";"5.25058";"5.31196999";"12918.19130583";"2449.27057066";"52";"5.27430144"
"DOGE";"2022-02-09";"0.82772001";"0.83520001";"0.82137001";"0.85987";"271798.55139118";"322837.38358657";"1307";"0.84190544"
"DOT";"2022-02-09";"118.96248999";"115";"112";"118.96248999";"157481.47387041";"1359.65223293";"481";"115.82481906"
"DYDX";"2022-02-09";"39.21470999";"40.20004999";"39.21470999";"45.18733";"42158.75661943";"965.91237428";"125";"43.64656437"
"ENJ";"2022-02-09";"10.91510001";"11.06594";"10.73495001";"11.49999999";"120155.76775860";"10629.86555848";"214";"11.30360182"
"ENS";"2022-02-09";"111.95";"109.49205";"104.00005";"112.79995";"71864.13493071";"658.28590449";"113";"109.1685762"
"ETH";"2022-02-09";"16295.05009001";"16923.37955";"16223.40000001";"17293.62653";"5093660.29179824";"300.40628025";"3520";"16955.90480851"
"FET";"2022-02-09";"1.98";"2.49";"1.98";"9.88";"340018.75666568";"124586.03149426";"1001";"2.72918843"
"FIL";"2022-02-09";"127.65299";"126.96";"125.56473";"132.5";"28762.06298375";"223.95145143";"131";"128.4299021"
"GALA";"2022-02-09";"1.93996";"1.92";"1.8501";"2.06999999";"992358.72425469";"514005.91596960";"2249";"1.93063677"
"GALFT";"2022-02-09";"14.70012";"15.30315";"14.4";"16.44994";"16412.95615955";"1081.56270817";"33";"15.1752238"
"GALOFT";"2022-02-09";"3.80001";"3.8399";"3.7802";"3.84879";"17584.46731664";"4596.57470066";"90";"3.82555891"
"GNO";"2022-02-09";"1880";"1840.00169";"1756.00001";"1950";"13314.52409294";"7.06380362";"82";"1884.89442929"
"GODS";"2022-02-09";"14.49";"12.94995";"12.0502";"14.49";"203072.56438852";"15553.36811871";"219";"13.05650087"
"GRT";"2022-02-09";"2.46721";"2.55817";"2.44099999";"2.60743";"39379.60820425";"15479.11782339";"124";"2.54404731"
"ICP";"2022-02-09";"121.25168";"119.91996001";"118.8714";"123.99";"70995.54343820";"582.73080114";"188";"121.83248817"
"IMOB02";"2022-02-09";"100";"100";"100";"100";"173.530000000";"1.735300000";"1";"100"
"IMX";"2022-02-09";"14.65999";"14.8";"13.33342";"15.2534";"65610.99380702";"4496.49539484";"317";"14.59158478"
"INTERFT";"2022-02-09";"38.44999";"38.83";"37.16975";"38.97999999";"12879.82703186";"334.93260098";"27";"38.45498167"
"JUVFT";"2022-02-09";"36.25437999";"37.34582";"35.68802";"39.14";"15703.64788615";"419.17397210";"44";"37.46331817"
"KNC";"2022-02-09";"9.92697";"10.05249";"9.92697";"10.49559";"16148.04414445";"1567.80217573";"70";"10.29979699"
"KP3R";"2022-02-09";"4959";"5115.99999";"4600.22001";"5117.09";"15174.51863659";"3.12842181";"51";"4850.53472907"
"LINK";"2022-02-09";"95.5425";"95.5374";"95";"99";"116191.66750903";"1191.77526502";"337";"97.49461238"
"LPT";"2022-02-09";"167.49";"175.35";"161.32213999";"188.98995";"39620.46840773";"224.12998784";"126";"176.77450835"
"LRC";"2022-02-09";"5.57005";"5.6303";"5.52";"5.95";"57545.84122174";"9873.34119144";"137";"5.82840601"
"LTC";"2022-02-09";"710.97205001";"728.73567";"710.96911";"744.059";"490450.03935667";"667.12918916";"840";"735.1650135"
"MANA";"2022-02-09";"17.92242999";"17.1";"17.1";"18.3";"560605.43563650";"31715.02660413";"807";"17.67633502"
"MATIC";"2022-02-09";"10.21549999";"10.39410001";"10.09132999";"10.84";"188548.13123566";"17825.65357313";"388";"10.57734744"
"MBCCSH01";"2022-02-09";"100";"100";"100";"100";"531.27999900";"5.31279999";"6";"100"
"MBCCSH02";"2022-02-09";"100";"100";"100";"100";"600.00000000";"6.00000000";"2";"100"
"MBPRK01";"2022-02-09";"128.0001";"147.8286";"128";"147.8298";"5707.45379895";"40.93572464";"27";"139.42476526"
"MBPRK03";"2022-02-09";"106.01";"106.01";"106.01";"106.01";"1661.39888106";"15.67209585";"3";"106.01"
"MBPRK04";"2022-02-09";"143.9726";"145";"143.9726";"145";"641.88589876";"4.45085770";"5";"144.21622573"
