"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-01-19";"1314.67059999";"1165.6901";"1160";"1314.67059999";"107728.59420281";"88.96539744";"173";"1210.90443366"
"ACMFT";"2022-01-19";"27.3";"27.5";"21.14999999";"27.5";"21272.54316889";"801.08041794";"49";"26.55481608"
"ADA";"2022-01-19";"8.40213";"7.42935";"7.26005";"8.40213";"1480096.21035880";"192415.15556108";"2239";"7.69220182"
"ALGO";"2022-01-19";"7.50953";"6.92914";"6.3";"7.51";"197860.51959091";"27977.46710189";"396";"7.0721384"
"ALICE";"2022-01-19";"57.12";"55.112";"55.07";"61.09993";"37497.54321408";"654.84823183";"70";"57.26142545"
"ALLFT";"2022-01-19";"3.40302";"3.61999";"3.22";"3.64";"17186.19451809";"5036.81223578";"54";"3.41211737"
"AMFT";"2022-01-19";"7.35998";"6.71";"6.66";"7.65984";"8173.48519465";"1190.90379965";"40";"6.86326233"
"AMP";"2022-01-19";"0.21603";"0.20203";"0.1958";"0.2243";"39774.11979037";"191514.34257362";"433";"0.20768219"
"ANKR";"2022-01-19";"0.50447";"0.47";"0.46405";"0.50447";"230499.37476143";"486153.80865600";"266";"0.47412849"
"ARGFT";"2022-01-19";"9.85994";"9.01005";"9.01005";"9.85995";"2547.35004429";"276.76829468";"15";"9.20390844"
"ASRFT";"2022-01-19";"20.07225";"19.91797";"19.80697";"20.07225";"1066.98340826";"53.29562944";"10";"20.02009206"
"ATMFT";"2022-01-19";"36";"35";"34.78351";"37.29779";"7969.81637368";"224.81142934";"32";"35.45111739"
"ATOM";"2022-01-19";"214.55";"211.99921";"200";"218.84975";"386622.86801242";"1876.26149048";"532";"206.06022666"
"AUDIO";"2022-01-19";"7.15";"6.84";"6.83";"7.58284";"30473.63121046";"4257.86400040";"106";"7.15702314"
"AVAX";"2022-01-19";"479.92645";"455.20641";"410";"491.99459";"194492.41108568";"421.44843698";"452";"461.48566234"
"AXS";"2022-01-19";"412.86465";"397.21754";"393.31";"412.86465";"318908.00432762";"797.39835271";"353";"399.93561968"
"BAL";"2022-01-19";"87.36131";"84.2617";"84.2617";"87.38824";"6280.43176576";"72.41118047";"31";"86.73290125"
"BAND";"2022-01-19";"28.416";"27.1793";"26.86615";"28.416";"33731.88323063";"1224.86983089";"56";"27.53915753"
"BARFT";"2022-01-19";"41.9";"41.50293";"41.20004999";"44.88169";"3873.01526269";"92.35169445";"22";"41.93767408"
"BAT";"2022-01-19";"5.63098";"5.30513";"5.28725";"5.63098";"59544.99541371";"10988.43135343";"70";"5.41888041"
"BCH";"2022-01-19";"2143.88586";"2031.48";"2025.00036";"2143.88586";"130853.01216081";"63.37070807";"337";"2064.88164873"
"BNT";"2022-01-19";"16.61077999";"15.968";"15.39005";"17";"17618.31494633";"1082.47773925";"58";"16.27591432"
"BTC";"2022-01-19";"237018.78139";"230794.99999";"229051.94";"237018.78139";"8713344.46668083";"37.63617570";"5012";"231515.13948004"
"CAIFT";"2022-01-19";"4.07";"4.03";"4";"4.23999";"3922.96501810";"966.93998048";"26";"4.05709257"
"CHZ";"2022-01-19";"1.45312";"1.36535";"1.35191";"1.45551";"668716.08569096";"485118.63227629";"915";"1.37845887"
"CITYFT";"2022-01-19";"56.75121";"55.00106";"52.50009";"59.29275";"6337.06473285";"113.87693105";"27";"55.64836244"
"COMP";"2022-01-19";"1001.74999";"929.87599";"925";"1001.74999";"31581.16182084";"33.30348787";"50";"948.2839138"
"CRV";"2022-01-19";"25.03349";"23.40756";"23.00001";"25.03349";"305081.11036496";"12701.88852005";"288";"24.01856305"
