"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-02-19";"770.24";"746.15501";"738.86";"773.572";"57075.75637256";"75.64280509";"94";"754.54309639"
"ACMFT";"2022-02-19";"24.79399";"24.49929";"23.0542";"25";"6530.92222084";"270.00002760";"36";"24.18859834"
"ADA";"2022-02-19";"5.20999999";"5.09999999";"5.04997999";"5.29722999";"306667.16030475";"59517.77704851";"693";"5.15253047"
"ALCX";"2022-02-19";"778.06813";"764.83316";"680.10821999";"783.42323";"7529.64549725";"10.66386753";"26";"706.08955672"
"ALGO";"2022-02-19";"4.72";"4.57885";"4.55";"4.99";"18793.49840322";"4045.01245830";"191";"4.6460916"
"ALICE";"2022-02-19";"40.19939";"38.89";"38.22074";"43.98639";"31931.94712852";"806.57520070";"53";"39.58954738"
"ALLFT";"2022-02-19";"2.50620999";"2.54484";"2.28635";"2.59107";"1704.27596957";"684.42384472";"17";"2.49008853"
"AMFT";"2022-02-19";"5.60015";"6.06999";"5.6";"6.11999";"1114.14462148";"183.32675057";"15";"6.07737069"
"AMP";"2022-02-19";"0.15814";"0.14865";"0.1475";"0.15999";"18971.59217342";"125207.60754391";"152";"0.15152108"
"ANKR";"2022-02-19";"0.37561";"0.36304";"0.3585";"0.37889";"47941.74923845";"130525.25248424";"168";"0.36729865"
"ARGFT";"2022-02-19";"9.37005";"9.11449";"8.95208";"9.4";"1223.56707175";"130.62175782";"14";"9.36725314"
"ASRFT";"2022-02-19";"15.37356";"14.80718";"14.80718";"15.38";"612.13733377";"39.84220406";"5";"15.36404293"
"ATMFT";"2022-02-19";"27.29";"27.11527";"27.00005";"28.79994";"6566.79596966";"238.99528384";"18";"27.47667595"
"ATOM";"2022-02-19";"140.95894999";"135.55021";"135.05005";"141.58793";"50379.45674892";"364.94544206";"240";"138.04654324"
"AUDIO";"2022-02-19";"5.13167999";"4.80999999";"4.80999999";"5.22712999";"15640.54968033";"3129.44727305";"70";"4.9978633"
"AVAX";"2022-02-19";"444.98227";"437.06752";"423";"444.98227";"184679.29361829";"423.01504148";"664";"436.57855042"
"AXS";"2022-02-19";"291.18998";"278.83769";"277.616";"293.54431";"204810.75079542";"722.67893415";"259";"283.40489962"
"BAL";"2022-02-19";"67.82966999";"67.51984";"67.24634";"67.82966999";"908.20189089";"13.48039144";"4";"67.37207112"
"BAND";"2022-02-19";"24.6995";"25.44724";"23.73";"25.85201";"11515.77116998";"460.75686887";"46";"24.99316222"
"BARFT";"2022-02-19";"32.9";"31.99999";"30.111";"33";"16120.41686813";"507.67460948";"41";"31.75344318"
"BAT";"2022-02-19";"3.93";"3.88";"3.80036";"3.96808";"13832.55152092";"3539.10923757";"31";"3.90848391"
"BCH";"2022-02-19";"1615.80017";"1606.31";"1588.60785";"1634.1254";"68636.13215424";"42.55184789";"133";"1613.00003543"
"BLZ";"2022-02-19";"1.05773";"1.0021";"0.95";"1.08";"76667.03447984";"75877.19166264";"248";"1.01040948"
"BNT";"2022-02-19";"11.8";"11.81";"11.8";"13";"826.12020405";"69.20214219";"21";"11.93778368"
"BTC";"2022-02-19";"208549.79848";"206760";"206000";"209836.98256";"2271510.51194444";"10.94545279";"2782";"207530.06344513"
"CAIFT";"2022-02-19";"3.25938";"3.26";"2.66005";"3.5";"10659.48797115";"3308.82601970";"84";"3.22153171"
"CHZ";"2022-02-19";"1.03379";"1.00816";"0.99085001";"1.04563";"505778.85906978";"498143.01692657";"756";"1.01532861"
"CITYFT";"2022-02-19";"53";"53.89989";"50.80005";"54.49999";"24834.35337768";"469.51703825";"35";"52.89340184"
"COMP";"2022-02-19";"628.28799";"623.61599";"615";"638.19599";"2300.87067631";"3.67070389";"15";"626.82001743"
"CRV";"2022-02-19";"14.7094";"14.29325";"14.15";"14.8243";"62106.09821656";"4321.12010963";"61";"14.372685"
"CTSI";"2022-02-19";"2.31";"2.31";"2.1925";"2.31999999";"2478.94700347";"1077.43270445";"69";"2.30079056"
"CVX";"2022-02-19";"140.18792";"130";"130";"140.18792";"41050.75127435";"310.15535355";"37";"132.35544963"
"DAI";"2022-02-19";"5.18994";"5.18522";"5.18522";"5.20031999";"2426.37352026";"467.75582564";"18";"5.1872652"
"DOGE";"2022-02-19";"0.7386";"0.71640001";"0.71640001";"0.75993999";"53425.77096558";"72986.94457304";"677";"0.73199078"
"DOT";"2022-02-19";"93.95301999";"91.18277001";"89.5";"96.4";"144764.88440500";"1561.25771743";"410";"92.72324664"
"DYDX";"2022-02-19";"32.53";"31.64";"31.63224";"33.5309";"7647.46301290";"236.73071969";"20";"32.3044809"
"ENJ";"2022-02-19";"8.74893999";"8.46268";"8.31080001";"8.77868999";"32760.16957797";"3833.99915979";"84";"8.54464704"
"ENS";"2022-02-19";"88.89989";"86.95999";"82";"88.89989";"19128.15533639";"225.14347490";"55";"84.95984769"
"ETH";"2022-02-19";"14677.5999";"14141.39915";"14018";"14677.5999";"2454008.13741739";"171.83850374";"2023";"14280.89795946"
"FET";"2022-02-19";"1.74524";"1.80345";"1.66005";"1.81887";"4366.13772446";"2557.52829562";"56";"1.70717083"
"FIL";"2022-02-19";"112.65989";"108.98999";"106.5";"112.65989";"4053.12152225";"37.26521712";"65";"108.76419984"
"GALA";"2022-02-19";"1.52895999";"1.39137999";"1.37";"1.55";"269407.04035240";"182780.82219912";"682";"1.47393494"
"GALFT";"2022-02-19";"14";"13.41697";"13.41697";"14";"339.82784729";"25.29409634";"2";"13.43506574"
"GALOFT";"2022-02-19";"3.35995";"3.6101";"3.35995";"4.3";"32177.77666192";"8516.49358780";"171";"3.7782893"
"GNO";"2022-02-19";"1799.99952";"1799.98";"1351.25172";"1799.99952";"3659.70179725";"2.24313743";"34";"1631.51028925"
"GODS";"2022-02-19";"8.1701";"7.82001";"7.80001";"8.49";"2204.64949707";"264.55486770";"21";"8.33343009"
"GRT";"2022-02-19";"2.15163";"2.12";"2.07773";"2.19748";"25817.84632617";"12116.90412359";"77";"2.1307296"
"ICP";"2022-02-19";"104.98318999";"101.4";"98.05";"104.99";"52772.10259750";"511.87699617";"106";"103.09528068"
"IMOB02";"2022-02-19";"100";"100";"100";"100";"100.000000000";"1.000000000";"1";"100"
"IMX";"2022-02-19";"10.71332999";"11.38";"10.55";"12.2";"12978.78774324";"1161.56845985";"75";"11.1735022"
"INTERFT";"2022-02-19";"30.56005";"32.00005";"30.56005";"33.79999999";"683.82380419";"21.40694894";"5";"31.94401061"
"JUVFT";"2022-02-19";"33.51";"34.99819";"32.75005";"34.99819";"6168.73245368";"184.27600124";"16";"33.47550637"
"KNC";"2022-02-19";"10.71392";"9.86999999";"9.86999999";"10.75135";"9384.75879047";"917.64799372";"39";"10.22697031"
"KP3R";"2022-02-19";"3894.6191";"3624";"3622.272";"3894.6191";"7560.04742906";"2.08098891";"21";"3632.91096493"
"LINK";"2022-02-19";"79.89968";"78.96906";"77.30432";"81.36717";"114850.38434666";"1452.31488301";"212";"79.08091123"
"LPT";"2022-02-19";"135.89999";"127.87601";"125.01048";"135.9";"3693.28800853";"28.57088680";"35";"129.26753147"
"LRC";"2022-02-19";"4.66963";"4.51";"4.4503";"4.80483";"5332.94096003";"1186.27064129";"29";"4.49555166"
"LTC";"2022-02-19";"600.29007001";"594.00649998";"590.00001";"607.59611999";"137480.48177901";"230.13075263";"318";"597.40160846"
"MANA";"2022-02-19";"15.4783";"14.47";"14.47";"15.59781";"268114.27728624";"17964.91464931";"360";"14.92432792"
"MATIC";"2022-02-19";"8.48699";"8.3131";"8.15";"8.50741999";"76337.22283102";"9157.09360459";"203";"8.33640302"
"MBCCSH01";"2022-02-19";"100";"100";"100";"100";"226.59000000";"2.26590000";"2";"100"
"MBPRK01";"2022-02-19";"129.0009";"141.9931";"129.0009";"141.9938";"1058.30605802";"7.69587768";"9";"137.5159666"
"MBPRK04";"2022-02-19";"143.03";"141.26";"141.26";"143.03";"294.92841668";"2.08296551";"4";"141.59063857"
"MBPRK06";"2022-02-19";"100";"101.9599";"100";"101.9599";"1904.02801087";"19.01988721";"6";"100.10721882"
"MBSANTOS01";"2022-02-19";"50";"50";"50";"50";"250.00000000";"5.00000000";"1";"50"
"MBVASCO01";"2022-02-19";"19.85";"19.85";"19.85";"19.85";"139.14056020";"7.00960001";"2";"19.85"
"MC";"2022-02-19";"13.94774";"12.88956";"12.39525";"13.94805";"1210.75771915";"88.46205259";"34";"13.68674684"
"MCO2";"2022-02-19";"57.869";"56.88808";"56";"59.54258999";"153856.04766609";"2691.88616227";"134";"57.15548072"
"MENGOFT";"2022-02-19";"5.50999";"5.56059";"5.36";"6.1497";"26106.79235268";"4609.95261517";"126";"5.66313681"
"MIR";"2022-02-19";"6.45202";"7.08602";"6.3208";"7.19995";"21168.23021363";"3212.18844319";"75";"6.58997147"
"MKR";"2022-02-19";"9925.53";"9865.31486";"9576.2237";"9950.12994";"11216.93168637";"1.13675507";"17";"9867.50090885"
"NAVIFT";"2022-02-19";"3.52444";"3.30005";"3.22005";"3.99976";"716.48849744";"189.89290183";"19";"3.7731189"
"OGFT";"2022-02-19";"17.1";"17.978";"17.1";"17.978";"949.07614864";"53.76330716";"5";"17.65286026"
"OMG";"2022-02-19";"22.87979";"21.9312";"21.78342";"22.95696";"8402.75560813";"379.47899086";"36";"22.14287433"
"OXT";"2022-02-19";"1.31729999";"1.23";"1.23";"1.37999";"10508.93155334";"7990.95168537";"52";"1.31510387"
"PAXG";"2022-02-19";"10019.59999";"10013.49";"9939.2";"10019.59999";"9441.10424823";"0.94595845";"111";"9980.46399207"
"PFLFT";"2022-02-19";"2.75808";"2.71";"2.59999";"3.04749";"10078.63860568";"3668.79572985";"51";"2.74712449"
"PLA";"2022-02-19";"5.01004999";"4.8955";"4.71014999";"5.1299";"6175.11551695";"1233.09901805";"51";"5.00780182"
"POLS";"2022-02-19";"8.19999999";"7.81";"7.80011";"8.69999";"7636.76249063";"940.00602910";"45";"8.1241633"
"PORFT";"2022-02-19";"3.78";"3.48";"3.22005";"3.78993";"696.70554187";"196.59178311";"16";"3.54391994"
"PSGFT";"2022-02-19";"80";"79.87306";"77.80005";"80.9999";"50135.16737285";"632.05819922";"103";"79.32049206"
"QNT";"2022-02-19";"580";"598.73916";"560.01008";"648.7081836";"9786.32644533";"16.54474165";"27";"591.50675497"
"RACA";"2022-02-19";"0.01031";"0.01059";"0.0101";"0.0108";"128235.90672922";"12337493.40431277";"631";"0.010394"
"RAD";"2022-02-19";"28";"28.79989";"26.15321";"28.83999";"8407.88550522";"297.43035784";"29";"28.2684174"
"REN";"2022-02-19";"1.6581";"1.5969";"1.58982999";"1.6581";"25246.14082804";"15597.66360916";"123";"1.61858477"
"REQ";"2022-02-19";"1.26994999";"1.28999";"1.20001";"1.29987999";"7896.02908262";"6451.17884129";"106";"1.22396685"
"SAND";"2022-02-19";"18.80680999";"17.85119999";"16.89033999";"19.1";"110376.34833623";"6083.25148456";"264";"18.14430138"
"SAUBERFT";"2022-02-19";"4.00014999";"4.05999999";"4.0001";"4.2899";"113.33229134";"27.69734082";"11";"4.09181127"
"SCCPFT";"2022-02-19";"3.58";"3.54";"3.31";"3.63599";"8002.17141107";"2335.62738611";"72";"3.42613357"
"SLP";"2022-02-19";"0.12849";"0.1213";"0.118";"0.1346";"364220.00135255";"2945429.73224305";"747";"0.12365598"
"SNX";"2022-02-19";"23";"22.1237";"22";"23";"9536.61034556";"430.46299223";"32";"22.15430947"
"SOL";"2022-02-19";"479.47";"465.8237";"462.262";"480.9328";"281393.81893696";"597.44132659";"670";"470.99824939"
"SPFCFT";"2022-02-19";"3.21005";"3.20989";"3.01";"3.21005";"4340.23964871";"1389.44556746";"31";"3.12372053"
"STVFT";"2022-02-19";"19.08999";"17.52006";"15";"19.08999";"3787.55162639";"218.35784563";"15";"17.3456173"
"SUPER";"2022-02-19";"4.90001";"4.99995";"3.67075";"5.19998999";"23759.23571849";"5169.51803171";"98";"4.59602531"
"SUSHI";"2022-02-19";"20.48999999";"19.66";"19.6354";"20.48999999";"78302.14636707";"3941.81027549";"171";"19.86451424"
"THFT";"2022-02-19";"3.32";"3.7";"3.32";"3.7705";"1298.23891183";"363.67116558";"31";"3.56981535"
"UFCFT";"2022-02-19";"11.31825";"11.39005";"10.86";"11.94999";"9404.68442369";"840.40628392";"27";"11.19064029"
"UMA";"2022-02-19";"31.39761";"29";"29";"31.39761";"11232.46288121";"368.53571916";"48";"30.47862743"
"UNI";"2022-02-19";"53.53569999";"51.3525";"50.76999";"53.53569999";"25817.79445995";"499.76129042";"75";"51.66025251"
"USDC";"2022-02-19";"5.19183999";"5.18200001";"5.15035";"5.21649";"304346.01637796";"58745.25974552";"248";"5.18077573"
"USDP";"2022-02-19";"5.18";"5.1801";"5.18";"5.1897";"1190.73296172";"229.77680291";"20";"5.18212868"
"WBTC";"2022-02-19";"225000";"208500";"205600.00005";"227999.97642";"7889.42601877";"0.03756729";"30";"210007.85573761"
"WBX";"2022-02-19";"0.0359";"0.03657";"0.03551";"0.0367";"51384.84089070";"1415657.58874977";"317";"0.0362975"
"WLUNA";"2022-02-19";"278.00009999";"277.0999";"262.00005";"288";"10056.37789743";"36.17881899";"132";"277.96313362"
"XLM";"2022-02-19";"1.06722999";"1.03226255";"1.02";"1.1";"54060.15963201";"50999.58412877";"564";"1.06001177"
"XRP";"2022-02-19";"4.12571";"4.10451";"4.00087";"4.4";"1397308.01853100";"329424.72623104";"1977";"4.24166101"
"XTZ";"2022-02-19";"19.1";"18.3";"18.00005";"19.31994";"17126.89444402";"917.66874257";"148";"18.66348242"
"YBOFT";"2022-02-19";"6.09995";"6.08995";"5.65046";"6.11";"1462.20778138";"245.79225489";"25";"5.94895792"
"YFI";"2022-02-19";"114949";"111328";"111328";"114949";"25784.62236023";"0.22711257";"50";"113532.34371939"
"YGG";"2022-02-19";"15.11052";"14.85";"14.52446";"16.82997";"15697.07102744";"1028.35200981";"70";"15.26429751"
"ZRX";"2022-02-19";"3.103";"3.06137";"2.91646";"3.103";"16447.08709377";"5461.27212836";"63";"3.01158534"
