"Cripto";"date";"opening";"closing";"lowest";"highest";"volume";"quantity";"amount";"avg_price"
"AAVE";"2022-05-18";"458.16277";"410.111";"404.96993";"458.16277";"94339.06928518";"217.32895952";"182";"434.08420807"
"ACMFT";"2022-05-18";"22.9961";"25.34644";"20.00005";"27.99995";"49690.53657326";"1897.44738676";"194";"26.18809718"
"ADA";"2022-05-18";"2.83107";"2.57823999";"2.48000001";"2.83107";"215052.98181261";"81405.85637098";"909";"2.64173846"
"ADS";"2022-05-18";"14.74829";"15.51839";"14";"16.87";"5069.97854203";"332.12155418";"86";"15.26543061"
"AGIX";"2022-05-18";"0.31802999";"0.31534";"0.31025";"0.34005";"8185.06114439";"25521.90576414";"84";"0.32070728"
"ALCX";"2022-05-18";"170.487";"156.68405";"154.73454";"170.487";"6863.55346782";"42.62440808";"31";"161.02401832"
"ALGO";"2022-05-18";"2.43227";"2.20246";"2.11241";"2.43227";"58358.34726628";"25788.55381665";"355";"2.2629554"
"ALICE";"2022-05-18";"15.9908";"14.15565";"14";"16.39858";"6708.90184973";"437.67275802";"38";"15.32857991"
"ALLFT";"2022-05-18";"1";"1.04";"0.85";"1.1";"9074.54323725";"8932.00353829";"88";"1.01595831"
"ALPHA";"2022-05-18";"0.8289";"0.73993";"0.63000999";"0.829";"2688.93559191";"3626.84768536";"59";"0.74139744"
"AMFT";"2022-05-18";"2.7";"2.6";"2.6";"3.46999";"4950.55096010";"1653.70308636";"55";"2.99361536"
"AMP";"2022-05-18";"0.06397999";"0.06965";"0.06397999";"0.07173";"5999.05330356";"88174.11544443";"128";"0.06803644"
"ANKR";"2022-05-18";"0.1998";"0.17633";"0.16799";"0.20159";"63675.49608180";"346665.56305160";"209";"0.1836799"
"ANT";"2022-05-18";"9.35978";"8.31";"8.31";"9.35978";"1194.07149151";"138.23424917";"30";"8.63802927"
"APE";"2022-05-18";"43.941";"39.05799999";"37.5";"43.941";"452299.54778169";"11258.62448908";"830";"40.1736063"
"ARGFT";"2022-05-18";"3.20201";"3.4";"3.00816";"3.58";"6517.73264110";"1893.18501711";"45";"3.44273411"
"ASRFT";"2022-05-18";"8.7974";"9.32";"8.7974";"12.8";"35459.77250183";"3496.40793684";"174";"10.14177211"
"ATMFT";"2022-05-18";"15.49999";"18.49987";"13.53523";"20.99993999";"90257.39360495";"5112.19273804";"190";"17.655319"
"ATOM";"2022-05-18";"57.05";"50.826";"49.93241";"57.05";"16314.76915978";"309.39361518";"148";"52.73143452"
"AUDIO";"2022-05-18";"2.24715";"2.05001";"1.99723";"2.26626999";"5759.98264565";"2663.92417618";"79";"2.16221718"
"AVAX";"2022-05-18";"169.28599";"146.915";"142.76052";"182";"143351.09102500";"919.52932340";"707";"155.89616054"
"AXS";"2022-05-18";"103.00005001";"107.13827999";"101.68105";"111.69739";"65627.39042216";"613.76050510";"201";"106.92670818"
"BADGER";"2022-05-18";"27.13005";"26.37537";"21.56127";"27.22";"9785.16797710";"391.35719754";"49";"25.00316344"
"BAL";"2022-05-18";"43.0263";"40.62975";"40";"46.31987";"13936.89002109";"334.79543921";"35";"41.62807609"
"BAND";"2022-05-18";"8.6731";"7.9728";"7.9728";"8.6731";"1044.08161788";"127.65103881";"11";"8.17918622"
"BARFT";"2022-05-18";"21.92";"24.97999";"16.01303";"27.98";"90068.32738459";"3891.19354486";"206";"23.1467097"
"BAT";"2022-05-18";"2.00999999";"1.82";"1.82";"2.0123";"2313.88671602";"1213.47138879";"33";"1.90683252"
"BCH";"2022-05-18";"1022.23001";"940.54989";"908.921";"1028.2";"155411.04447167";"160.49292412";"531";"968.33580249"
"BLZ";"2022-05-18";"0.3689";"0.34718";"0.3316";"0.38";"8024.51019829";"22954.64543823";"71";"0.3495811"
"BNT";"2022-05-18";"7.08";"6.57261";"6.15005";"7.49999";"4299.59789391";"621.90162241";"41";"6.91363029"
"BTC";"2022-05-18";"150261.80519433";"145840.4491491";"143506.53357468";"150261.80519433";"6951377.44417585";"47.48048986";"6569";"146404.92262553"
"CAIFT";"2022-05-18";"1.98999";"1.84498";"1.80001";"1.99";"3900.86996124";"2006.00805123";"33";"1.94459337"
"CHZ";"2022-05-18";"0.59348";"0.57504";"0.56103001";"0.6969";"1463324.23756248";"2312205.54625463";"1185";"0.63286944"
"CITYFT";"2022-05-18";"27.24401";"36.499";"25.0157";"39.49995";"140269.78371376";"4069.71603594";"317";"34.46672506"
"COMP";"2022-05-18";"348.9858";"317.02405";"317.02405";"348.9858";"24221.79801674";"71.97332968";"26";"336.53852231"
"COTI";"2022-05-18";"0.64999999";"0.55482";"0.50005";"0.67";"51292.53172365";"87304.82016344";"664";"0.58751087"
"CRV";"2022-05-18";"6.97516";"6.15";"6.02";"6.97516";"54981.88053809";"8633.34940655";"134";"6.36854573"
"CSCONS01";"2022-05-18";"104.9499";"100";"100";"104.9499";"685.86990589";"6.81153365";"3";"100.69243449"
"CSCONS02";"2022-05-18";"100.44";"100.44";"100.44";"100.44";"8950.43999757";"89.11230583";"7";"100.44"
"CTSI";"2022-05-18";"1.05596";"1.03949";"0.94912";"1.15738999";"753.07541447";"732.88452477";"41";"1.02754989"
"CVX";"2022-05-18";"58.80104";"54.48315";"52.05555";"61.98999";"8122.53117043";"142.72667683";"51";"56.90969166"
"DAI";"2022-05-18";"4.97721";"5.01617";"4.97721";"5.03305";"2212.67447575";"443.09135762";"27";"4.99372068"
"DIA";"2022-05-18";"2.0478";"3.900151";"1.93201";"9.99995";"161516.46946468";"44856.67075985";"1102";"3.60072352"
"DOGE";"2022-05-18";"0.45069999";"0.41631";"0.41000001";"0.45069999";"67887.08604565";"158297.35557991";"700";"0.42885799"
"DOT";"2022-05-18";"53.81566999";"47.77785001";"47.7777";"55.94278999";"112125.88634795";"2241.10986662";"391";"50.03140989"
